,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
6732,6732,18-24,1.0,Expats,Graduated,NOTSELECTED,17000,1488123352.37,mental disease depression,DZ
6733,6733,25-44,1.0,Expats,Graduated,NOTSELECTED,17000,1488123352.37,mental disease depression,DZ
6734,6734,45+,1.0,Expats,Graduated,NOTSELECTED,2300,1488123352.37,mental disease depression,DZ
6735,6735,18-24,2.0,Expats,Graduated,NOTSELECTED,7100,1488123352.37,mental disease depression,DZ
6736,6736,25-44,2.0,Expats,Graduated,NOTSELECTED,5500,1488123352.37,mental disease depression,DZ
6737,6737,45+,2.0,Expats,Graduated,NOTSELECTED,980,1488123352.37,mental disease depression,DZ
6738,6738,18-24,1.0,Expats,No Degree,NOTSELECTED,9600,1488123352.37,mental disease depression,DZ
6739,6739,25-44,1.0,Expats,No Degree,NOTSELECTED,15000,1488123352.37,mental disease depression,DZ
6740,6740,45+,1.0,Expats,No Degree,NOTSELECTED,2700,1488123352.37,mental disease depression,DZ
6741,6741,18-24,2.0,Expats,No Degree,NOTSELECTED,5200,1488123352.37,mental disease depression,DZ
6742,6742,25-44,2.0,Expats,No Degree,NOTSELECTED,6600,1488123352.37,mental disease depression,DZ
6743,6743,45+,2.0,Expats,No Degree,NOTSELECTED,1400,1488123352.37,mental disease depression,DZ
6744,6744,18-24,1.0,Expats,High School,NOTSELECTED,6200,1488123352.37,mental disease depression,DZ
6745,6745,25-44,1.0,Expats,High School,NOTSELECTED,4200,1488123352.37,mental disease depression,DZ
6746,6746,45+,1.0,Expats,High School,NOTSELECTED,660,1488123352.37,mental disease depression,DZ
6747,6747,18-24,2.0,Expats,High School,NOTSELECTED,3200,1488123352.37,mental disease depression,DZ
6748,6748,25-44,2.0,Expats,High School,NOTSELECTED,1600,1488123352.37,mental disease depression,DZ
6749,6749,45+,2.0,Expats,High School,NOTSELECTED,380,1488123352.37,mental disease depression,DZ
6750,6750,18-24,1.0,Locals,Graduated,NOTSELECTED,80000,1488123352.37,mental disease depression,DZ
6751,6751,25-44,1.0,Locals,Graduated,NOTSELECTED,130000,1488123352.37,mental disease depression,DZ
6752,6752,45+,1.0,Locals,Graduated,NOTSELECTED,13000,1488123352.37,mental disease depression,DZ
6753,6753,18-24,2.0,Locals,Graduated,NOTSELECTED,64000,1488123352.37,mental disease depression,DZ
6754,6754,25-44,2.0,Locals,Graduated,NOTSELECTED,82000,1488123352.37,mental disease depression,DZ
6755,6755,45+,2.0,Locals,Graduated,NOTSELECTED,7100,1488123352.37,mental disease depression,DZ
6756,6756,18-24,1.0,Locals,No Degree,NOTSELECTED,86000,1488123352.37,mental disease depression,DZ
6757,6757,25-44,1.0,Locals,No Degree,NOTSELECTED,170000,1488123352.37,mental disease depression,DZ
6758,6758,45+,1.0,Locals,No Degree,NOTSELECTED,22000,1488123352.37,mental disease depression,DZ
6759,6759,18-24,2.0,Locals,No Degree,NOTSELECTED,70000,1488123352.37,mental disease depression,DZ
6760,6760,25-44,2.0,Locals,No Degree,NOTSELECTED,100000,1488123352.37,mental disease depression,DZ
6761,6761,45+,2.0,Locals,No Degree,NOTSELECTED,15000,1488123352.37,mental disease depression,DZ
6762,6762,18-24,1.0,Locals,High School,NOTSELECTED,39000,1488123352.37,mental disease depression,DZ
6763,6763,25-44,1.0,Locals,High School,NOTSELECTED,38000,1488123352.37,mental disease depression,DZ
6764,6764,45+,1.0,Locals,High School,NOTSELECTED,5100,1488123352.37,mental disease depression,DZ
6765,6765,18-24,2.0,Locals,High School,NOTSELECTED,32000,1488123352.37,mental disease depression,DZ
6766,6766,25-44,2.0,Locals,High School,NOTSELECTED,19000,1488123352.37,mental disease depression,DZ
6767,6767,45+,2.0,Locals,High School,NOTSELECTED,3500,1488123352.37,mental disease depression,DZ
6768,6768,18-24,1.0,Expats,Graduated,NOTSELECTED,650,1488123352.37,mental disease depression,BH
6769,6769,25-44,1.0,Expats,Graduated,NOTSELECTED,2300,1488123352.37,mental disease depression,BH
6770,6770,45+,1.0,Expats,Graduated,NOTSELECTED,510,1488123352.37,mental disease depression,BH
6771,6771,18-24,2.0,Expats,Graduated,NOTSELECTED,490,1488123352.37,mental disease depression,BH
6772,6772,25-44,2.0,Expats,Graduated,NOTSELECTED,3300,1488123352.37,mental disease depression,BH
6773,6773,45+,2.0,Expats,Graduated,NOTSELECTED,690,1488123352.37,mental disease depression,BH
6774,6774,18-24,1.0,Expats,No Degree,NOTSELECTED,760,1488123352.37,mental disease depression,BH
6775,6775,25-44,1.0,Expats,No Degree,NOTSELECTED,1800,1488123352.37,mental disease depression,BH
6776,6776,45+,1.0,Expats,No Degree,NOTSELECTED,490,1488123352.37,mental disease depression,BH
6777,6777,18-24,2.0,Expats,No Degree,NOTSELECTED,370,1488123352.37,mental disease depression,BH
6778,6778,25-44,2.0,Expats,No Degree,NOTSELECTED,1100,1488123352.37,mental disease depression,BH
6779,6779,45+,2.0,Expats,No Degree,NOTSELECTED,230,1488123352.37,mental disease depression,BH
6780,6780,18-24,1.0,Expats,High School,NOTSELECTED,370,1488123352.37,mental disease depression,BH
6781,6781,25-44,1.0,Expats,High School,NOTSELECTED,650,1488123352.37,mental disease depression,BH
6782,6782,45+,1.0,Expats,High School,NOTSELECTED,170,1488123352.37,mental disease depression,BH
6783,6783,18-24,2.0,Expats,High School,NOTSELECTED,240,1488123352.37,mental disease depression,BH
6784,6784,25-44,2.0,Expats,High School,NOTSELECTED,830,1488123352.37,mental disease depression,BH
6785,6785,45+,2.0,Expats,High School,NOTSELECTED,170,1488123352.37,mental disease depression,BH
6786,6786,18-24,1.0,Locals,Graduated,NOTSELECTED,110,1488123352.37,mental disease depression,BH
6787,6787,25-44,1.0,Locals,Graduated,NOTSELECTED,310,1488123352.37,mental disease depression,BH
6788,6788,45+,1.0,Locals,Graduated,NOTSELECTED,50,1488123352.37,mental disease depression,BH
6789,6789,18-24,2.0,Locals,Graduated,NOTSELECTED,170,1488123352.37,mental disease depression,BH
6790,6790,25-44,2.0,Locals,Graduated,NOTSELECTED,690,1488123352.37,mental disease depression,BH
