,age_range,gender,citizenship,scholarity,audience,topic,country_code
0,18-24,Male,Expats,Graduated,180000,NOTSELECTED,DZ
1,25-44,Male,Expats,Graduated,210000,NOTSELECTED,DZ
2,45+,Male,Expats,Graduated,30000,NOTSELECTED,DZ
3,18-24,Female,Expats,Graduated,69000,NOTSELECTED,DZ
4,25-44,Female,Expats,Graduated,53000,NOTSELECTED,DZ
5,45+,Female,Expats,Graduated,8200,NOTSELECTED,DZ
6,18-24,Male,Expats,No Degree,120000,NOTSELECTED,DZ
7,25-44,Male,Expats,No Degree,220000,NOTSELECTED,DZ
8,45+,Male,Expats,No Degree,42000,NOTSELECTED,DZ
9,18-24,Female,Expats,No Degree,66000,NOTSELECTED,DZ
10,25-44,Female,Expats,No Degree,74000,NOTSELECTED,DZ
11,45+,Female,Expats,No Degree,13000,NOTSELECTED,DZ
12,18-24,Male,Expats,High School,66000,NOTSELECTED,DZ
13,25-44,Male,Expats,High School,49000,NOTSELECTED,DZ
14,45+,Male,Expats,High School,9800,NOTSELECTED,DZ
15,18-24,Female,Expats,High School,29000,NOTSELECTED,DZ
16,25-44,Female,Expats,High School,14000,NOTSELECTED,DZ
17,45+,Female,Expats,High School,3400,NOTSELECTED,DZ
18,18-24,Male,Locals,Graduated,990000,NOTSELECTED,DZ
19,25-44,Male,Locals,Graduated,1500000,NOTSELECTED,DZ
20,45+,Male,Locals,Graduated,180000,NOTSELECTED,DZ
21,18-24,Female,Locals,Graduated,740000,NOTSELECTED,DZ
22,25-44,Female,Locals,Graduated,660000,NOTSELECTED,DZ
23,45+,Female,Locals,Graduated,62000,NOTSELECTED,DZ
24,18-24,Male,Locals,No Degree,2200000,NOTSELECTED,DZ
25,25-44,Male,Locals,No Degree,3000000,NOTSELECTED,DZ
26,45+,Male,Locals,No Degree,530000,NOTSELECTED,DZ
27,18-24,Female,Locals,No Degree,1800000,NOTSELECTED,DZ
28,25-44,Female,Locals,No Degree,1400000,NOTSELECTED,DZ
29,45+,Female,Locals,No Degree,200000,NOTSELECTED,DZ
30,18-24,Male,Locals,High School,460000,NOTSELECTED,DZ
31,25-44,Male,Locals,High School,430000,NOTSELECTED,DZ
32,45+,Male,Locals,High School,72000,NOTSELECTED,DZ
33,18-24,Female,Locals,High School,380000,NOTSELECTED,DZ
34,25-44,Female,Locals,High School,170000,NOTSELECTED,DZ
35,45+,Female,Locals,High School,27000,NOTSELECTED,DZ
36,18-24,Male,Expats,Graduated,24000,NOTSELECTED,BH
37,25-44,Male,Expats,Graduated,130000,NOTSELECTED,BH
38,45+,Male,Expats,Graduated,22000,NOTSELECTED,BH
39,18-24,Female,Expats,Graduated,6900,NOTSELECTED,BH
40,25-44,Female,Expats,Graduated,47000,NOTSELECTED,BH
41,45+,Female,Expats,Graduated,8700,NOTSELECTED,BH
42,18-24,Male,Expats,No Degree,41000,NOTSELECTED,BH
43,25-44,Male,Expats,No Degree,140000,NOTSELECTED,BH
44,45+,Male,Expats,No Degree,27000,NOTSELECTED,BH
45,18-24,Female,Expats,No Degree,12000,NOTSELECTED,BH
