,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,publisher_platforms,topic,location
0,18-24,1,Expats,Graduated,NOTSELECTED,220000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
1,25-44,1,Expats,Graduated,NOTSELECTED,270000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
2,45+,1,Expats,Graduated,NOTSELECTED,36000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
3,18-24,2,Expats,Graduated,NOTSELECTED,100000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
4,25-44,2,Expats,Graduated,NOTSELECTED,71000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
5,45+,2,Expats,Graduated,NOTSELECTED,9900,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
6,18-24,1,Expats,No Degree,NOTSELECTED,12000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
7,25-44,1,Expats,No Degree,NOTSELECTED,6300,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
8,45+,1,Expats,No Degree,NOTSELECTED,900,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
9,18-24,2,Expats,No Degree,NOTSELECTED,6100,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
10,25-44,2,Expats,No Degree,NOTSELECTED,1700,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11,45+,2,Expats,No Degree,NOTSELECTED,370,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
12,18-24,1,Expats,High School,NOTSELECTED,88000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
13,25-44,1,Expats,High School,NOTSELECTED,71000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
14,45+,1,Expats,High School,NOTSELECTED,12000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
15,18-24,2,Expats,High School,NOTSELECTED,43000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
16,25-44,2,Expats,High School,NOTSELECTED,20000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
17,45+,2,Expats,High School,NOTSELECTED,4000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
18,18-24,1,Expats,UNSPECIFIED,NOTSELECTED,270000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
19,25-44,1,Expats,UNSPECIFIED,NOTSELECTED,450000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
20,45+,1,Expats,UNSPECIFIED,NOTSELECTED,75000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
21,18-24,2,Expats,UNSPECIFIED,NOTSELECTED,150000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
22,25-44,2,Expats,UNSPECIFIED,NOTSELECTED,130000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
23,45+,2,Expats,UNSPECIFIED,NOTSELECTED,21000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
24,18-24,1,Locals,Graduated,NOTSELECTED,900000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
25,25-44,1,Locals,Graduated,NOTSELECTED,1500000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
26,45+,1,Locals,Graduated,NOTSELECTED,180000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
27,18-24,2,Locals,Graduated,NOTSELECTED,660000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
28,25-44,2,Locals,Graduated,NOTSELECTED,660000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
29,45+,2,Locals,Graduated,NOTSELECTED,62000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
30,18-24,1,Locals,No Degree,NOTSELECTED,67000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
31,25-44,1,Locals,No Degree,NOTSELECTED,44000,1494418491,['facebook'],NOTSELECTED,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
