,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,publisher_platforms,topic,location
4284,18-24,100,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4285,25-44,220,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4286,45+,50,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4287,18-24,0,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4288,25-44,50,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4289,45+,0,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4290,18-24,140,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4291,25-44,350,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4292,45+,60,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4293,18-24,60,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4294,25-44,110,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4295,45+,0,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4296,18-24,30,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4297,25-44,0,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4298,45+,0,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4299,18-24,30,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4300,25-44,0,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4301,45+,0,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4302,18-24,50,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4303,25-44,50,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4304,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4305,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4306,25-44,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4307,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4308,18-24,90,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4309,25-44,170,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4310,45+,40,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4311,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4312,25-44,30,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4313,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4314,18-24,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4315,25-44,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4316,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4317,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4318,25-44,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4319,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4320,18-24,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4321,25-44,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4322,45+,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4323,18-24,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4324,25-44,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4325,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4326,18-24,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4327,25-44,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4328,45+,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4329,18-24,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4330,25-44,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4331,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4332,18-24,0,ALL,Nepal,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4333,25-44,0,ALL,Nepal,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4334,45+,0,ALL,Nepal,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4335,18-24,0,ALL,Nepal,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4336,25-44,0,ALL,Nepal,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4337,45+,0,ALL,Nepal,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4338,18-24,120,ALL,Philippines,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4339,25-44,240,ALL,Philippines,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4340,45+,0,ALL,Philippines,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4341,18-24,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4342,25-44,30,ALL,Philippines,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4343,45+,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4344,18-24,150,ALL,Philippines,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4345,25-44,370,ALL,Philippines,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4346,45+,90,ALL,Philippines,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4347,18-24,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4348,25-44,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4349,45+,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4350,18-24,0,ALL,Philippines,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4351,25-44,80,ALL,Philippines,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4352,45+,0,ALL,Philippines,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4353,18-24,0,ALL,Philippines,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4354,25-44,0,ALL,Philippines,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4355,45+,0,ALL,Philippines,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4356,18-24,9700,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4357,25-44,10000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4358,45+,1200,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4359,18-24,3500,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4360,25-44,2900,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4361,45+,520,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4362,18-24,4600,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4363,25-44,6400,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4364,45+,1300,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4365,18-24,1700,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4366,25-44,1500,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4367,45+,440,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4368,18-24,4100,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4369,25-44,2400,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4370,45+,390,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4371,18-24,1600,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4372,25-44,490,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4373,45+,260,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4374,18-24,64000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4375,25-44,140000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4376,45+,18000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4377,18-24,56000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4378,25-44,91000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4379,45+,9700,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4380,18-24,90000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4381,25-44,200000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4382,45+,35000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4383,18-24,66000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4384,25-44,110000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4385,45+,20000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4386,18-24,31000,ALL,Not Expats,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4387,25-44,41000,ALL,Not Expats,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4388,45+,7000,ALL,Not Expats,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4389,18-24,28000,ALL,Not Expats,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4390,25-44,22000,ALL,Not Expats,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4391,45+,4700,ALL,Not Expats,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4392,18-24,5000,ALL,Others,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4393,25-44,8900,ALL,Others,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4394,45+,1500,ALL,Others,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4395,18-24,2400,ALL,Others,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4396,25-44,3400,ALL,Others,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4397,45+,600,ALL,Others,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,DZ
4398,18-24,6800,ALL,Others,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4399,25-44,13000,ALL,Others,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4400,45+,2900,ALL,Others,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4401,18-24,3100,ALL,Others,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4402,25-44,5400,ALL,Others,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4403,45+,1400,ALL,Others,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,DZ
4404,18-24,2000,ALL,Others,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4405,25-44,2400,ALL,Others,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4406,45+,450,ALL,Others,1.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4407,18-24,940,ALL,Others,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4408,25-44,1000,ALL,Others,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4409,45+,190,ALL,Others,2.0,NOTSELECTED,High School,1491204252,['facebook'],health care,DZ
4410,18-24,1500,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4411,25-44,13000,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4412,45+,2700,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4413,18-24,190,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4414,25-44,4000,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4415,45+,480,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health care,BH
4416,18-24,1500,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,BH
4417,25-44,7400,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,BH
4418,45+,3000,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,BH
4419,18-24,170,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health care,BH
