,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,publisher_platforms,topic,location
29988,18-24,690,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29989,25-44,1400,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29990,45+,210,ALL,India,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29991,18-24,360,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29992,25-44,360,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29993,45+,60,ALL,India,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
29994,18-24,780,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
29995,25-44,1800,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
29996,45+,330,ALL,India,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
29997,18-24,390,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
29998,25-44,590,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
29999,45+,90,ALL,India,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30000,18-24,280,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30001,25-44,220,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30002,45+,50,ALL,India,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30003,18-24,180,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30004,25-44,50,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30005,45+,0,ALL,India,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30006,18-24,280,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30007,25-44,410,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30008,45+,40,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30009,18-24,90,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30010,25-44,60,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30011,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30012,18-24,400,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30013,25-44,690,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30014,45+,130,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30015,18-24,100,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30016,25-44,180,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30017,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30018,18-24,40,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30019,25-44,70,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30020,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30021,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30022,25-44,40,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30023,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1491204252,['facebook'],health,DZ
30024,18-24,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30025,25-44,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30026,45+,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30027,18-24,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30028,25-44,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30029,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1491204252,['facebook'],health,DZ
30030,18-24,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30031,25-44,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30032,45+,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30033,18-24,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30034,25-44,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
30035,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1491204252,['facebook'],health,DZ
