,topic,audience,country_code,citizenship,gender,is_denominator,scholarity,age_range
109708,luxury goods,56000,LY,Locals,Female,False,ND,25-44
109709,luxury goods,240000,MA,Locals,Female,False,ND,25-44
109710,luxury goods,9600,OM,Locals,Female,False,ND,25-44
109711,luxury goods,7000,QA,Locals,Female,False,ND,25-44
109712,luxury goods,270000,SA,Locals,Female,False,ND,25-44
109713,luxury goods,1900,SO,Locals,Female,False,ND,25-44
109714,luxury goods,180000,TN,Locals,Female,False,ND,25-44
109715,luxury goods,25000,AE,Locals,Female,False,ND,25-44
109716,luxury goods,3500,YE,Locals,Female,False,ND,25-44
109717,luxury goods,15000,PS,Locals,Female,False,ND,25-44
109820,luxury goods,54000,DZ,Locals,Female,False,HS,25-44
109821,luxury goods,2500,BH,Locals,Female,False,HS,25-44
109822,luxury goods,170000,EG,Locals,Female,False,HS,25-44
109823,luxury goods,47000,IQ,Locals,Female,False,HS,25-44
109824,luxury goods,45000,JO,Locals,Female,False,HS,25-44
109825,luxury goods,4100,KW,Locals,Female,False,HS,25-44
109826,luxury goods,32000,LB,Locals,Female,False,HS,25-44
109827,luxury goods,18000,LY,Locals,Female,False,HS,25-44
109828,luxury goods,76000,MA,Locals,Female,False,HS,25-44
109829,luxury goods,1900,OM,Locals,Female,False,HS,25-44
109830,luxury goods,2500,QA,Locals,Female,False,HS,25-44
109831,luxury goods,51000,SA,Locals,Female,False,HS,25-44
109832,luxury goods,450,SO,Locals,Female,False,HS,25-44
109833,luxury goods,71000,TN,Locals,Female,False,HS,25-44
109834,luxury goods,6700,AE,Locals,Female,False,HS,25-44
109835,luxury goods,1900,YE,Locals,Female,False,HS,25-44
109836,luxury goods,8200,PS,Locals,Female,False,HS,25-44
111962,luxury goods,31000,DZ,Locals,Male,False,GRAD,45+
111963,luxury goods,2000,BH,Locals,Male,False,GRAD,45+
111964,luxury goods,180000,EG,Locals,Male,False,GRAD,45+
111965,luxury goods,29000,IQ,Locals,Male,False,GRAD,45+
111966,luxury goods,33000,JO,Locals,Male,False,GRAD,45+
111967,luxury goods,3800,KW,Locals,Male,False,GRAD,45+
111968,luxury goods,23000,LB,Locals,Male,False,GRAD,45+
111969,luxury goods,9000,LY,Locals,Male,False,GRAD,45+
111970,luxury goods,34000,MA,Locals,Male,False,GRAD,45+
111971,luxury goods,1900,OM,Locals,Male,False,GRAD,45+
111972,luxury goods,1900,QA,Locals,Male,False,GRAD,45+
111973,luxury goods,56000,SA,Locals,Male,False,GRAD,45+
111974,luxury goods,190,SO,Locals,Male,False,GRAD,45+
111975,luxury goods,41000,TN,Locals,Male,False,GRAD,45+
111976,luxury goods,4700,AE,Locals,Male,False,GRAD,45+
111977,luxury goods,2100,YE,Locals,Male,False,GRAD,45+
111978,luxury goods,3500,PS,Locals,Male,False,GRAD,45+
112081,luxury goods,38000,DZ,Locals,Male,False,ND,45+
112082,luxury goods,3200,BH,Locals,Male,False,ND,45+
112083,luxury goods,200000,EG,Locals,Male,False,ND,45+
112084,luxury goods,32000,IQ,Locals,Male,False,ND,45+
112085,luxury goods,48000,JO,Locals,Male,False,ND,45+
112086,luxury goods,7300,KW,Locals,Male,False,ND,45+
112087,luxury goods,39000,LB,Locals,Male,False,ND,45+
112088,luxury goods,7700,LY,Locals,Male,False,ND,45+
112089,luxury goods,39000,MA,Locals,Male,False,ND,45+
112090,luxury goods,3200,OM,Locals,Male,False,ND,45+
112091,luxury goods,2700,QA,Locals,Male,False,ND,45+
112092,luxury goods,180000,SA,Locals,Male,False,ND,45+
112093,luxury goods,140,SO,Locals,Male,False,ND,45+
112094,luxury goods,36000,TN,Locals,Male,False,ND,45+
112095,luxury goods,7800,AE,Locals,Male,False,ND,45+
112096,luxury goods,1700,YE,Locals,Male,False,ND,45+
112097,luxury goods,2400,PS,Locals,Male,False,ND,45+
112200,luxury goods,11000,DZ,Locals,Male,False,HS,45+
112201,luxury goods,730,BH,Locals,Male,False,HS,45+
112202,luxury goods,44000,EG,Locals,Male,False,HS,45+
112203,luxury goods,8800,IQ,Locals,Male,False,HS,45+
112204,luxury goods,13000,JO,Locals,Male,False,HS,45+
112205,luxury goods,1100,KW,Locals,Male,False,HS,45+
112206,luxury goods,7300,LB,Locals,Male,False,HS,45+
112207,luxury goods,2800,LY,Locals,Male,False,HS,45+
112208,luxury goods,11000,MA,Locals,Male,False,HS,45+
112209,luxury goods,620,OM,Locals,Male,False,HS,45+
112210,luxury goods,600,QA,Locals,Male,False,HS,45+
112211,luxury goods,21000,SA,Locals,Male,False,HS,45+
112212,luxury goods,70,SO,Locals,Male,False,HS,45+
112213,luxury goods,16000,TN,Locals,Male,False,HS,45+
112214,luxury goods,1200,AE,Locals,Male,False,HS,45+
112215,luxury goods,450,YE,Locals,Male,False,HS,45+
112216,luxury goods,1000,PS,Locals,Male,False,HS,45+
113152,luxury goods,20000,DZ,Locals,Female,False,GRAD,45+
113153,luxury goods,970,BH,Locals,Female,False,GRAD,45+
113154,luxury goods,120000,EG,Locals,Female,False,GRAD,45+
113155,luxury goods,19000,IQ,Locals,Female,False,GRAD,45+
113156,luxury goods,22000,JO,Locals,Female,False,GRAD,45+
113157,luxury goods,1900,KW,Locals,Female,False,GRAD,45+
113158,luxury goods,25000,LB,Locals,Female,False,GRAD,45+
113159,luxury goods,8100,LY,Locals,Female,False,GRAD,45+
113160,luxury goods,29000,MA,Locals,Female,False,GRAD,45+
113161,luxury goods,580,OM,Locals,Female,False,GRAD,45+
113162,luxury goods,920,QA,Locals,Female,False,GRAD,45+
113163,luxury goods,18000,SA,Locals,Female,False,GRAD,45+
113164,luxury goods,250,SO,Locals,Female,False,GRAD,45+
113165,luxury goods,32000,TN,Locals,Female,False,GRAD,45+
113166,luxury goods,2700,AE,Locals,Female,False,GRAD,45+
113167,luxury goods,400,YE,Locals,Female,False,GRAD,45+
113168,luxury goods,2700,PS,Locals,Female,False,GRAD,45+
113271,luxury goods,29000,DZ,Locals,Female,False,ND,45+
113272,luxury goods,1500,BH,Locals,Female,False,ND,45+
113273,luxury goods,180000,EG,Locals,Female,False,ND,45+
113274,luxury goods,30000,IQ,Locals,Female,False,ND,45+
113275,luxury goods,45000,JO,Locals,Female,False,ND,45+
113276,luxury goods,3800,KW,Locals,Female,False,ND,45+
113277,luxury goods,65000,LB,Locals,Female,False,ND,45+
113278,luxury goods,14000,LY,Locals,Female,False,ND,45+
113279,luxury goods,39000,MA,Locals,Female,False,ND,45+
113280,luxury goods,1000,OM,Locals,Female,False,ND,45+
113281,luxury goods,1500,QA,Locals,Female,False,ND,45+
113282,luxury goods,48000,SA,Locals,Female,False,ND,45+
113283,luxury goods,200,SO,Locals,Female,False,ND,45+
113284,luxury goods,39000,TN,Locals,Female,False,ND,45+
113285,luxury goods,4400,AE,Locals,Female,False,ND,45+
113286,luxury goods,560,YE,Locals,Female,False,ND,45+
113287,luxury goods,3900,PS,Locals,Female,False,ND,45+
113390,luxury goods,8700,DZ,Locals,Female,False,HS,45+
113391,luxury goods,290,BH,Locals,Female,False,HS,45+
113392,luxury goods,29000,EG,Locals,Female,False,HS,45+
113393,luxury goods,6100,IQ,Locals,Female,False,HS,45+
113394,luxury goods,9000,JO,Locals,Female,False,HS,45+
113395,luxury goods,630,KW,Locals,Female,False,HS,45+
113396,luxury goods,9700,LB,Locals,Female,False,HS,45+
113397,luxury goods,2600,LY,Locals,Female,False,HS,45+
113398,luxury goods,12000,MA,Locals,Female,False,HS,45+
113399,luxury goods,210,OM,Locals,Female,False,HS,45+
113400,luxury goods,340,QA,Locals,Female,False,HS,45+
113401,luxury goods,6400,SA,Locals,Female,False,HS,45+
113402,luxury goods,110,SO,Locals,Female,False,HS,45+
113403,luxury goods,17000,TN,Locals,Female,False,HS,45+
113404,luxury goods,1100,AE,Locals,Female,False,HS,45+
113405,luxury goods,150,YE,Locals,Female,False,HS,45+
113406,luxury goods,1300,PS,Locals,Female,False,HS,45+
201212,respiratory asthma,970,DZ,Locals,Male,False,GRAD,18-24
201213,respiratory asthma,0,BH,Locals,Male,False,GRAD,18-24
201214,respiratory asthma,8600,EG,Locals,Male,False,GRAD,18-24
201215,respiratory asthma,10000,IQ,Locals,Male,False,GRAD,18-24
201216,respiratory asthma,1700,JO,Locals,Male,False,GRAD,18-24
201217,respiratory asthma,140,KW,Locals,Male,False,GRAD,18-24
201218,respiratory asthma,50,LB,Locals,Male,False,GRAD,18-24
201219,respiratory asthma,260,LY,Locals,Male,False,GRAD,18-24
201220,respiratory asthma,3300,MA,Locals,Male,False,GRAD,18-24
201221,respiratory asthma,30,OM,Locals,Male,False,GRAD,18-24
201222,respiratory asthma,80,QA,Locals,Male,False,GRAD,18-24
201223,respiratory asthma,1000,SA,Locals,Male,False,GRAD,18-24
201224,respiratory asthma,220,SO,Locals,Male,False,GRAD,18-24
201225,respiratory asthma,2600,TN,Locals,Male,False,GRAD,18-24
201226,respiratory asthma,210,AE,Locals,Male,False,GRAD,18-24
201227,respiratory asthma,440,YE,Locals,Male,False,GRAD,18-24
201228,respiratory asthma,90,PS,Locals,Male,False,GRAD,18-24
201331,respiratory asthma,850,DZ,Locals,Male,False,ND,18-24
201332,respiratory asthma,0,BH,Locals,Male,False,ND,18-24
201333,respiratory asthma,2000,EG,Locals,Male,False,ND,18-24
201334,respiratory asthma,17000,IQ,Locals,Male,False,ND,18-24
201335,respiratory asthma,1800,JO,Locals,Male,False,ND,18-24
201336,respiratory asthma,220,KW,Locals,Male,False,ND,18-24
201337,respiratory asthma,70,LB,Locals,Male,False,ND,18-24
201338,respiratory asthma,150,LY,Locals,Male,False,ND,18-24
201339,respiratory asthma,2300,MA,Locals,Male,False,ND,18-24
201340,respiratory asthma,0,OM,Locals,Male,False,ND,18-24
201341,respiratory asthma,60,QA,Locals,Male,False,ND,18-24
201342,respiratory asthma,11000,SA,Locals,Male,False,ND,18-24
201343,respiratory asthma,240,SO,Locals,Male,False,ND,18-24
201344,respiratory asthma,3800,TN,Locals,Male,False,ND,18-24
201345,respiratory asthma,180,AE,Locals,Male,False,ND,18-24
201346,respiratory asthma,420,YE,Locals,Male,False,ND,18-24
201347,respiratory asthma,0,PS,Locals,Male,False,ND,18-24
201450,respiratory asthma,480,DZ,Locals,Male,False,HS,18-24
201451,respiratory asthma,0,BH,Locals,Male,False,HS,18-24
201452,respiratory asthma,4500,EG,Locals,Male,False,HS,18-24
201453,respiratory asthma,5600,IQ,Locals,Male,False,HS,18-24
201454,respiratory asthma,1400,JO,Locals,Male,False,HS,18-24
201455,respiratory asthma,60,KW,Locals,Male,False,HS,18-24
201456,respiratory asthma,30,LB,Locals,Male,False,HS,18-24
201457,respiratory asthma,190,LY,Locals,Male,False,HS,18-24
201458,respiratory asthma,1200,MA,Locals,Male,False,HS,18-24
201459,respiratory asthma,0,OM,Locals,Male,False,HS,18-24
201460,respiratory asthma,0,QA,Locals,Male,False,HS,18-24
201461,respiratory asthma,490,SA,Locals,Male,False,HS,18-24
201462,respiratory asthma,90,SO,Locals,Male,False,HS,18-24
201463,respiratory asthma,1400,TN,Locals,Male,False,HS,18-24
201464,respiratory asthma,90,AE,Locals,Male,False,HS,18-24
201465,respiratory asthma,240,YE,Locals,Male,False,HS,18-24
201466,respiratory asthma,0,PS,Locals,Male,False,HS,18-24
202402,respiratory asthma,1300,DZ,Locals,Female,False,GRAD,18-24
202403,respiratory asthma,0,BH,Locals,Female,False,GRAD,18-24
202404,respiratory asthma,5700,EG,Locals,Female,False,GRAD,18-24
202405,respiratory asthma,1000,IQ,Locals,Female,False,GRAD,18-24
202406,respiratory asthma,660,JO,Locals,Female,False,GRAD,18-24
202407,respiratory asthma,100,KW,Locals,Female,False,GRAD,18-24
202408,respiratory asthma,130,LB,Locals,Female,False,GRAD,18-24
202409,respiratory asthma,160,LY,Locals,Female,False,GRAD,18-24
202410,respiratory asthma,1600,MA,Locals,Female,False,GRAD,18-24
202411,respiratory asthma,0,OM,Locals,Female,False,GRAD,18-24
202412,respiratory asthma,0,QA,Locals,Female,False,GRAD,18-24
202413,respiratory asthma,630,SA,Locals,Female,False,GRAD,18-24
202414,respiratory asthma,100,SO,Locals,Female,False,GRAD,18-24
202415,respiratory asthma,3500,TN,Locals,Female,False,GRAD,18-24
202416,respiratory asthma,140,AE,Locals,Female,False,GRAD,18-24
202417,respiratory asthma,100,YE,Locals,Female,False,GRAD,18-24
202418,respiratory asthma,90,PS,Locals,Female,False,GRAD,18-24
202521,respiratory asthma,740,DZ,Locals,Female,False,ND,18-24
202522,respiratory asthma,0,BH,Locals,Female,False,ND,18-24
202523,respiratory asthma,3000,EG,Locals,Female,False,ND,18-24
202524,respiratory asthma,1900,IQ,Locals,Female,False,ND,18-24
202525,respiratory asthma,530,JO,Locals,Female,False,ND,18-24
202526,respiratory asthma,60,KW,Locals,Female,False,ND,18-24
202527,respiratory asthma,100,LB,Locals,Female,False,ND,18-24
202528,respiratory asthma,140,LY,Locals,Female,False,ND,18-24
202529,respiratory asthma,1100,MA,Locals,Female,False,ND,18-24
202530,respiratory asthma,0,OM,Locals,Female,False,ND,18-24
202531,respiratory asthma,0,QA,Locals,Female,False,ND,18-24
202532,respiratory asthma,1300,SA,Locals,Female,False,ND,18-24
202533,respiratory asthma,150,SO,Locals,Female,False,ND,18-24
202534,respiratory asthma,4400,TN,Locals,Female,False,ND,18-24
202535,respiratory asthma,50,AE,Locals,Female,False,ND,18-24
202536,respiratory asthma,100,YE,Locals,Female,False,ND,18-24
202537,respiratory asthma,50,PS,Locals,Female,False,ND,18-24
202640,respiratory asthma,470,DZ,Locals,Female,False,HS,18-24
202641,respiratory asthma,0,BH,Locals,Female,False,HS,18-24
202642,respiratory asthma,3400,EG,Locals,Female,False,HS,18-24
202643,respiratory asthma,880,IQ,Locals,Female,False,HS,18-24
202644,respiratory asthma,300,JO,Locals,Female,False,HS,18-24
202645,respiratory asthma,60,KW,Locals,Female,False,HS,18-24
202646,respiratory asthma,90,LB,Locals,Female,False,HS,18-24
202647,respiratory asthma,90,LY,Locals,Female,False,HS,18-24
202648,respiratory asthma,660,MA,Locals,Female,False,HS,18-24
202649,respiratory asthma,0,OM,Locals,Female,False,HS,18-24
202650,respiratory asthma,0,QA,Locals,Female,False,HS,18-24
202651,respiratory asthma,430,SA,Locals,Female,False,HS,18-24
202652,respiratory asthma,40,SO,Locals,Female,False,HS,18-24
202653,respiratory asthma,1800,TN,Locals,Female,False,HS,18-24
202654,respiratory asthma,90,AE,Locals,Female,False,HS,18-24
202655,respiratory asthma,30,YE,Locals,Female,False,HS,18-24
202656,respiratory asthma,90,PS,Locals,Female,False,HS,18-24
208352,respiratory asthma,2800,DZ,Locals,Male,False,GRAD,25-44
208353,respiratory asthma,60,BH,Locals,Male,False,GRAD,25-44
208354,respiratory asthma,21000,EG,Locals,Male,False,GRAD,25-44
208355,respiratory asthma,22000,IQ,Locals,Male,False,GRAD,25-44
208356,respiratory asthma,4200,JO,Locals,Male,False,GRAD,25-44
208357,respiratory asthma,1200,KW,Locals,Male,False,GRAD,25-44
208358,respiratory asthma,170,LB,Locals,Male,False,GRAD,25-44
208359,respiratory asthma,970,LY,Locals,Male,False,GRAD,25-44
208360,respiratory asthma,4100,MA,Locals,Male,False,GRAD,25-44
208361,respiratory asthma,110,OM,Locals,Male,False,GRAD,25-44
208362,respiratory asthma,260,QA,Locals,Male,False,GRAD,25-44
208363,respiratory asthma,5000,SA,Locals,Male,False,GRAD,25-44
208364,respiratory asthma,180,SO,Locals,Male,False,GRAD,25-44
208365,respiratory asthma,7200,TN,Locals,Male,False,GRAD,25-44
208366,respiratory asthma,890,AE,Locals,Male,False,GRAD,25-44
208367,respiratory asthma,2300,YE,Locals,Male,False,GRAD,25-44
208368,respiratory asthma,100,PS,Locals,Male,False,GRAD,25-44
208471,respiratory asthma,3300,DZ,Locals,Male,False,ND,25-44
208472,respiratory asthma,30,BH,Locals,Male,False,ND,25-44
208473,respiratory asthma,7400,EG,Locals,Male,False,ND,25-44
208474,respiratory asthma,22000,IQ,Locals,Male,False,ND,25-44
208475,respiratory asthma,3200,JO,Locals,Male,False,ND,25-44
208476,respiratory asthma,910,KW,Locals,Male,False,ND,25-44
208477,respiratory asthma,350,LB,Locals,Male,False,ND,25-44
208478,respiratory asthma,990,LY,Locals,Male,False,ND,25-44
208479,respiratory asthma,4000,MA,Locals,Male,False,ND,25-44
208480,respiratory asthma,90,OM,Locals,Male,False,ND,25-44
208481,respiratory asthma,90,QA,Locals,Male,False,ND,25-44
