,topic,audience,country_code,citizenship,gender,is_denominator,scholarity,age_range
252397,luxury,38000,YE,Locals,Female,False,GRAD,25-44
252398,luxury,90000,PS,Locals,Female,False,GRAD,25-44
252501,luxury,1100000,DZ,Locals,Female,False,ND,25-44
252502,luxury,24000,BH,Locals,Female,False,ND,25-44
252503,luxury,1800000,EG,Locals,Female,False,ND,25-44
252504,luxury,700000,IQ,Locals,Female,False,ND,25-44
252505,luxury,300000,JO,Locals,Female,False,ND,25-44
252506,luxury,67000,KW,Locals,Female,False,ND,25-44
252507,luxury,230000,LB,Locals,Female,False,ND,25-44
252508,luxury,240000,LY,Locals,Female,False,ND,25-44
252509,luxury,720000,MA,Locals,Female,False,ND,25-44
252510,luxury,32000,OM,Locals,Female,False,ND,25-44
252511,luxury,33000,QA,Locals,Female,False,ND,25-44
252512,luxury,680000,SA,Locals,Female,False,ND,25-44
252513,luxury,37000,SO,Locals,Female,False,ND,25-44
252514,luxury,450000,TN,Locals,Female,False,ND,25-44
252515,luxury,130000,AE,Locals,Female,False,ND,25-44
252516,luxury,48000,YE,Locals,Female,False,ND,25-44
252517,luxury,80000,PS,Locals,Female,False,ND,25-44
252620,luxury,150000,DZ,Locals,Female,False,HS,25-44
252621,luxury,4600,BH,Locals,Female,False,HS,25-44
252622,luxury,400000,EG,Locals,Female,False,HS,25-44
252623,luxury,130000,IQ,Locals,Female,False,HS,25-44
252624,luxury,76000,JO,Locals,Female,False,HS,25-44
252625,luxury,10000,KW,Locals,Female,False,HS,25-44
252626,luxury,47000,LB,Locals,Female,False,HS,25-44
252627,luxury,41000,LY,Locals,Female,False,HS,25-44
252628,luxury,140000,MA,Locals,Female,False,HS,25-44
252629,luxury,4500,OM,Locals,Female,False,HS,25-44
252630,luxury,6400,QA,Locals,Female,False,HS,25-44
252631,luxury,100000,SA,Locals,Female,False,HS,25-44
252632,luxury,4000,SO,Locals,Female,False,HS,25-44
252633,luxury,120000,TN,Locals,Female,False,HS,25-44
252634,luxury,20000,AE,Locals,Female,False,HS,25-44
252635,luxury,11000,YE,Locals,Female,False,HS,25-44
252636,luxury,25000,PS,Locals,Female,False,HS,25-44
254762,luxury,150000,DZ,Locals,Male,False,GRAD,45+
254763,luxury,5000,BH,Locals,Male,False,GRAD,45+
254764,luxury,620000,EG,Locals,Male,False,GRAD,45+
254765,luxury,230000,IQ,Locals,Male,False,GRAD,45+
254766,luxury,74000,JO,Locals,Male,False,GRAD,45+
254767,luxury,8700,KW,Locals,Male,False,GRAD,45+
254768,luxury,50000,LB,Locals,Male,False,GRAD,45+
254769,luxury,49000,LY,Locals,Male,False,GRAD,45+
254770,luxury,160000,MA,Locals,Male,False,GRAD,45+
254771,luxury,4900,OM,Locals,Male,False,GRAD,45+
254772,luxury,5700,QA,Locals,Male,False,GRAD,45+
254773,luxury,140000,SA,Locals,Male,False,GRAD,45+
254774,luxury,4400,SO,Locals,Male,False,GRAD,45+
254775,luxury,120000,TN,Locals,Male,False,GRAD,45+
254776,luxury,19000,AE,Locals,Male,False,GRAD,45+
254777,luxury,23000,YE,Locals,Male,False,GRAD,45+
254778,luxury,21000,PS,Locals,Male,False,GRAD,45+
254881,luxury,380000,DZ,Locals,Male,False,ND,45+
254882,luxury,13000,BH,Locals,Male,False,ND,45+
254883,luxury,1000000,EG,Locals,Male,False,ND,45+
254884,luxury,460000,IQ,Locals,Male,False,ND,45+
254885,luxury,140000,JO,Locals,Male,False,ND,45+
254886,luxury,32000,KW,Locals,Male,False,ND,45+
254887,luxury,120000,LB,Locals,Male,False,ND,45+
254888,luxury,89000,LY,Locals,Male,False,ND,45+
254889,luxury,340000,MA,Locals,Male,False,ND,45+
254890,luxury,15000,OM,Locals,Male,False,ND,45+
254891,luxury,18000,QA,Locals,Male,False,ND,45+
254892,luxury,480000,SA,Locals,Male,False,ND,45+
254893,luxury,12000,SO,Locals,Male,False,ND,45+
254894,luxury,180000,TN,Locals,Male,False,ND,45+
254895,luxury,60000,AE,Locals,Male,False,ND,45+
254896,luxury,41000,YE,Locals,Male,False,ND,45+
254897,luxury,29000,PS,Locals,Male,False,ND,45+
255000,luxury,58000,DZ,Locals,Male,False,HS,45+
255001,luxury,1700,BH,Locals,Male,False,HS,45+
255002,luxury,170000,EG,Locals,Male,False,HS,45+
255003,luxury,76000,IQ,Locals,Male,False,HS,45+
255004,luxury,29000,JO,Locals,Male,False,HS,45+
255005,luxury,2700,KW,Locals,Male,False,HS,45+
255006,luxury,16000,LB,Locals,Male,False,HS,45+
255007,luxury,15000,LY,Locals,Male,False,HS,45+
255008,luxury,53000,MA,Locals,Male,False,HS,45+
255009,luxury,1900,OM,Locals,Male,False,HS,45+
255010,luxury,1700,QA,Locals,Male,False,HS,45+
255011,luxury,50000,SA,Locals,Male,False,HS,45+
255012,luxury,1300,SO,Locals,Male,False,HS,45+
255013,luxury,51000,TN,Locals,Male,False,HS,45+
255014,luxury,6100,AE,Locals,Male,False,HS,45+
255015,luxury,7100,YE,Locals,Male,False,HS,45+
255016,luxury,7100,PS,Locals,Male,False,HS,45+
255952,luxury,55000,DZ,Locals,Female,False,GRAD,45+
255953,luxury,1700,BH,Locals,Female,False,GRAD,45+
255954,luxury,270000,EG,Locals,Female,False,GRAD,45+
255955,luxury,57000,IQ,Locals,Female,False,GRAD,45+
255956,luxury,35000,JO,Locals,Female,False,GRAD,45+
255957,luxury,3600,KW,Locals,Female,False,GRAD,45+
255958,luxury,40000,LB,Locals,Female,False,GRAD,45+
255959,luxury,20000,LY,Locals,Female,False,GRAD,45+
255960,luxury,57000,MA,Locals,Female,False,GRAD,45+
255961,luxury,1300,OM,Locals,Female,False,GRAD,45+
255962,luxury,1800,QA,Locals,Female,False,GRAD,45+
255963,luxury,32000,SA,Locals,Female,False,GRAD,45+
255964,luxury,1700,SO,Locals,Female,False,GRAD,45+
255965,luxury,55000,TN,Locals,Female,False,GRAD,45+
255966,luxury,8200,AE,Locals,Female,False,GRAD,45+
255967,luxury,2200,YE,Locals,Female,False,GRAD,45+
255968,luxury,9300,PS,Locals,Female,False,GRAD,45+
256071,luxury,150000,DZ,Locals,Female,False,ND,45+
256072,luxury,4700,BH,Locals,Female,False,ND,45+
256073,luxury,550000,EG,Locals,Female,False,ND,45+
256074,luxury,160000,IQ,Locals,Female,False,ND,45+
256075,luxury,100000,JO,Locals,Female,False,ND,45+
256076,luxury,11000,KW,Locals,Female,False,ND,45+
256077,luxury,120000,LB,Locals,Female,False,ND,45+
256078,luxury,57000,LY,Locals,Female,False,ND,45+
256079,luxury,140000,MA,Locals,Female,False,ND,45+
256080,luxury,3400,OM,Locals,Female,False,ND,45+
256081,luxury,5000,QA,Locals,Female,False,ND,45+
256082,luxury,110000,SA,Locals,Female,False,ND,45+
256083,luxury,4000,SO,Locals,Female,False,ND,45+
256084,luxury,110000,TN,Locals,Female,False,ND,45+
256085,luxury,21000,AE,Locals,Female,False,ND,45+
256086,luxury,5700,YE,Locals,Female,False,ND,45+
256087,luxury,24000,PS,Locals,Female,False,ND,45+
256190,luxury,24000,DZ,Locals,Female,False,HS,45+
256191,luxury,590,BH,Locals,Female,False,HS,45+
256192,luxury,67000,EG,Locals,Female,False,HS,45+
256193,luxury,20000,IQ,Locals,Female,False,HS,45+
256194,luxury,15000,JO,Locals,Female,False,HS,45+
256195,luxury,1100,KW,Locals,Female,False,HS,45+
256196,luxury,15000,LB,Locals,Female,False,HS,45+
256197,luxury,6500,LY,Locals,Female,False,HS,45+
256198,luxury,24000,MA,Locals,Female,False,HS,45+
256199,luxury,420,OM,Locals,Female,False,HS,45+
256200,luxury,810,QA,Locals,Female,False,HS,45+
256201,luxury,12000,SA,Locals,Female,False,HS,45+
256202,luxury,540,SO,Locals,Female,False,HS,45+
256203,luxury,31000,TN,Locals,Female,False,HS,45+
256204,luxury,3300,AE,Locals,Female,False,HS,45+
256205,luxury,810,YE,Locals,Female,False,HS,45+
256206,luxury,4100,PS,Locals,Female,False,HS,45+
216087,back pain,5000,DZ,Expats,Male,False,GRAD,18-24
216088,back pain,80,BH,Expats,Male,False,GRAD,18-24
216089,back pain,200,EG,Expats,Male,False,GRAD,18-24
216090,back pain,200,IQ,Expats,Male,False,GRAD,18-24
216091,back pain,180,JO,Expats,Male,False,GRAD,18-24
216092,back pain,330,KW,Expats,Male,False,GRAD,18-24
216093,back pain,800,LB,Expats,Male,False,GRAD,18-24
216094,back pain,500,LY,Expats,Male,False,GRAD,18-24
216095,back pain,300,MA,Expats,Male,False,GRAD,18-24
216096,back pain,210,OM,Expats,Male,False,GRAD,18-24
216097,back pain,340,QA,Expats,Male,False,GRAD,18-24
216098,back pain,2300,SA,Expats,Male,False,GRAD,18-24
216099,back pain,0,SO,Expats,Male,False,GRAD,18-24
216100,back pain,300,TN,Expats,Male,False,GRAD,18-24
216101,back pain,2290,AE,Expats,Male,False,GRAD,18-24
216102,back pain,200,YE,Expats,Male,False,GRAD,18-24
216103,back pain,60,PS,Expats,Male,False,GRAD,18-24
216206,back pain,4000,DZ,Expats,Male,False,ND,18-24
216207,back pain,220,BH,Expats,Male,False,ND,18-24
216208,back pain,200,EG,Expats,Male,False,ND,18-24
216209,back pain,200,IQ,Expats,Male,False,ND,18-24
216210,back pain,210,JO,Expats,Male,False,ND,18-24
216211,back pain,960,KW,Expats,Male,False,ND,18-24
216212,back pain,800,LB,Expats,Male,False,ND,18-24
216213,back pain,1200,LY,Expats,Male,False,ND,18-24
216214,back pain,200,MA,Expats,Male,False,ND,18-24
216215,back pain,470,OM,Expats,Male,False,ND,18-24
216216,back pain,440,QA,Expats,Male,False,ND,18-24
216217,back pain,1000,SA,Expats,Male,False,ND,18-24
216218,back pain,0,SO,Expats,Male,False,ND,18-24
216219,back pain,200,TN,Expats,Male,False,ND,18-24
216220,back pain,3020,AE,Expats,Male,False,ND,18-24
216221,back pain,100,YE,Expats,Male,False,ND,18-24
216222,back pain,30,PS,Expats,Male,False,ND,18-24
216325,back pain,2000,DZ,Expats,Male,False,HS,18-24
216326,back pain,60,BH,Expats,Male,False,HS,18-24
216327,back pain,200,EG,Expats,Male,False,HS,18-24
216328,back pain,100,IQ,Expats,Male,False,HS,18-24
216329,back pain,160,JO,Expats,Male,False,HS,18-24
216330,back pain,160,KW,Expats,Male,False,HS,18-24
216331,back pain,500,LB,Expats,Male,False,HS,18-24
216332,back pain,200,LY,Expats,Male,False,HS,18-24
216333,back pain,100,MA,Expats,Male,False,HS,18-24
216334,back pain,80,OM,Expats,Male,False,HS,18-24
216335,back pain,100,QA,Expats,Male,False,HS,18-24
216336,back pain,900,SA,Expats,Male,False,HS,18-24
216337,back pain,0,SO,Expats,Male,False,HS,18-24
216338,back pain,200,TN,Expats,Male,False,HS,18-24
216339,back pain,890,AE,Expats,Male,False,HS,18-24
216340,back pain,100,YE,Expats,Male,False,HS,18-24
216341,back pain,30,PS,Expats,Male,False,HS,18-24
217277,back pain,2000,DZ,Expats,Female,False,GRAD,18-24
217278,back pain,20,BH,Expats,Female,False,GRAD,18-24
217279,back pain,300,EG,Expats,Female,False,GRAD,18-24
217280,back pain,30,IQ,Expats,Female,False,GRAD,18-24
217281,back pain,150,JO,Expats,Female,False,GRAD,18-24
217282,back pain,110,KW,Expats,Female,False,GRAD,18-24
217283,back pain,200,LB,Expats,Female,False,GRAD,18-24
217284,back pain,100,LY,Expats,Female,False,GRAD,18-24
217285,back pain,100,MA,Expats,Female,False,GRAD,18-24
217286,back pain,30,OM,Expats,Female,False,GRAD,18-24
217287,back pain,90,QA,Expats,Female,False,GRAD,18-24
217288,back pain,240,SA,Expats,Female,False,GRAD,18-24
217289,back pain,0,SO,Expats,Female,False,GRAD,18-24
217290,back pain,100,TN,Expats,Female,False,GRAD,18-24
217291,back pain,330,AE,Expats,Female,False,GRAD,18-24
217292,back pain,50,YE,Expats,Female,False,GRAD,18-24
217293,back pain,50,PS,Expats,Female,False,GRAD,18-24
217396,back pain,2000,DZ,Expats,Female,False,ND,18-24
217397,back pain,30,BH,Expats,Female,False,ND,18-24
217398,back pain,100,EG,Expats,Female,False,ND,18-24
217399,back pain,50,IQ,Expats,Female,False,ND,18-24
217400,back pain,60,JO,Expats,Female,False,ND,18-24
217401,back pain,200,KW,Expats,Female,False,ND,18-24
217402,back pain,300,LB,Expats,Female,False,ND,18-24
217403,back pain,200,LY,Expats,Female,False,ND,18-24
217404,back pain,100,MA,Expats,Female,False,ND,18-24
217405,back pain,100,OM,Expats,Female,False,ND,18-24
217406,back pain,100,QA,Expats,Female,False,ND,18-24
217407,back pain,100,SA,Expats,Female,False,ND,18-24
217408,back pain,0,SO,Expats,Female,False,ND,18-24
217409,back pain,100,TN,Expats,Female,False,ND,18-24
217410,back pain,350,AE,Expats,Female,False,ND,18-24
217411,back pain,50,YE,Expats,Female,False,ND,18-24
217412,back pain,20,PS,Expats,Female,False,ND,18-24
217515,back pain,500,DZ,Expats,Female,False,HS,18-24
217516,back pain,30,BH,Expats,Female,False,HS,18-24
217517,back pain,100,EG,Expats,Female,False,HS,18-24
217518,back pain,20,IQ,Expats,Female,False,HS,18-24
217519,back pain,140,JO,Expats,Female,False,HS,18-24
217520,back pain,80,KW,Expats,Female,False,HS,18-24
217521,back pain,200,LB,Expats,Female,False,HS,18-24
217522,back pain,100,LY,Expats,Female,False,HS,18-24
217523,back pain,50,MA,Expats,Female,False,HS,18-24
217524,back pain,0,OM,Expats,Female,False,HS,18-24
217525,back pain,50,QA,Expats,Female,False,HS,18-24
217526,back pain,130,SA,Expats,Female,False,HS,18-24
217527,back pain,0,SO,Expats,Female,False,HS,18-24
217528,back pain,30,TN,Expats,Female,False,HS,18-24
217529,back pain,170,AE,Expats,Female,False,HS,18-24
217530,back pain,40,YE,Expats,Female,False,HS,18-24
217531,back pain,40,PS,Expats,Female,False,HS,18-24
223227,back pain,8000,DZ,Expats,Male,False,GRAD,25-44
223228,back pain,290,BH,Expats,Male,False,GRAD,25-44
223229,back pain,1000,EG,Expats,Male,False,GRAD,25-44
223230,back pain,700,IQ,Expats,Male,False,GRAD,25-44
223231,back pain,700,JO,Expats,Male,False,GRAD,25-44
223232,back pain,2590,KW,Expats,Male,False,GRAD,25-44
223233,back pain,1300,LB,Expats,Male,False,GRAD,25-44
223234,back pain,1500,LY,Expats,Male,False,GRAD,25-44
223235,back pain,200,MA,Expats,Male,False,GRAD,25-44
223236,back pain,840,OM,Expats,Male,False,GRAD,25-44
223237,back pain,2110,QA,Expats,Male,False,GRAD,25-44
223238,back pain,12500,SA,Expats,Male,False,GRAD,25-44
223239,back pain,30,SO,Expats,Male,False,GRAD,25-44
223240,back pain,700,TN,Expats,Male,False,GRAD,25-44
223241,back pain,12300,AE,Expats,Male,False,GRAD,25-44
223242,back pain,400,YE,Expats,Male,False,GRAD,25-44
223243,back pain,500,PS,Expats,Male,False,GRAD,25-44
223346,back pain,10000,DZ,Expats,Male,False,ND,25-44
223347,back pain,550,BH,Expats,Male,False,ND,25-44
223348,back pain,1000,EG,Expats,Male,False,ND,25-44
223349,back pain,1000,IQ,Expats,Male,False,ND,25-44
223350,back pain,700,JO,Expats,Male,False,ND,25-44
223351,back pain,3140,KW,Expats,Male,False,ND,25-44
223352,back pain,1400,LB,Expats,Male,False,ND,25-44
223353,back pain,3000,LY,Expats,Male,False,ND,25-44
223354,back pain,200,MA,Expats,Male,False,ND,25-44
223355,back pain,1170,OM,Expats,Male,False,ND,25-44
223356,back pain,1300,QA,Expats,Male,False,ND,25-44
223357,back pain,3000,SA,Expats,Male,False,ND,25-44
223358,back pain,0,SO,Expats,Male,False,ND,25-44
223359,back pain,1000,TN,Expats,Male,False,ND,25-44
223360,back pain,10900,AE,Expats,Male,False,ND,25-44
223361,back pain,200,YE,Expats,Male,False,ND,25-44
223362,back pain,200,PS,Expats,Male,False,ND,25-44
223465,back pain,2000,DZ,Expats,Male,False,HS,25-44
223466,back pain,110,BH,Expats,Male,False,HS,25-44
223467,back pain,300,EG,Expats,Male,False,HS,25-44
223468,back pain,200,IQ,Expats,Male,False,HS,25-44
223469,back pain,220,JO,Expats,Male,False,HS,25-44
223470,back pain,840,KW,Expats,Male,False,HS,25-44
223471,back pain,550,LB,Expats,Male,False,HS,25-44
223472,back pain,400,LY,Expats,Male,False,HS,25-44
223473,back pain,50,MA,Expats,Male,False,HS,25-44
223474,back pain,210,OM,Expats,Male,False,HS,25-44
223475,back pain,600,QA,Expats,Male,False,HS,25-44
223476,back pain,3300,SA,Expats,Male,False,HS,25-44
223477,back pain,0,SO,Expats,Male,False,HS,25-44
223478,back pain,300,TN,Expats,Male,False,HS,25-44
223479,back pain,3050,AE,Expats,Male,False,HS,25-44
223480,back pain,100,YE,Expats,Male,False,HS,25-44
223481,back pain,140,PS,Expats,Male,False,HS,25-44
224417,back pain,2000,DZ,Expats,Female,False,GRAD,25-44
224418,back pain,200,BH,Expats,Female,False,GRAD,25-44
224419,back pain,1000,EG,Expats,Female,False,GRAD,25-44
224420,back pain,100,IQ,Expats,Female,False,GRAD,25-44
224421,back pain,300,JO,Expats,Female,False,GRAD,25-44
224422,back pain,1450,KW,Expats,Female,False,GRAD,25-44
224423,back pain,600,LB,Expats,Female,False,GRAD,25-44
224424,back pain,400,LY,Expats,Female,False,GRAD,25-44
224425,back pain,100,MA,Expats,Female,False,GRAD,25-44
224426,back pain,320,OM,Expats,Female,False,GRAD,25-44
224427,back pain,1170,QA,Expats,Female,False,GRAD,25-44
224428,back pain,2200,SA,Expats,Female,False,GRAD,25-44
224429,back pain,0,SO,Expats,Female,False,GRAD,25-44
224430,back pain,200,TN,Expats,Female,False,GRAD,25-44
224431,back pain,4170,AE,Expats,Female,False,GRAD,25-44
224432,back pain,70,YE,Expats,Female,False,GRAD,25-44
224433,back pain,300,PS,Expats,Female,False,GRAD,25-44
224536,back pain,3000,DZ,Expats,Female,False,ND,25-44
224537,back pain,290,BH,Expats,Female,False,ND,25-44
224538,back pain,1000,EG,Expats,Female,False,ND,25-44
224539,back pain,200,IQ,Expats,Female,False,ND,25-44
224540,back pain,200,JO,Expats,Female,False,ND,25-44
224541,back pain,1380,KW,Expats,Female,False,ND,25-44
224542,back pain,600,LB,Expats,Female,False,ND,25-44
224543,back pain,600,LY,Expats,Female,False,ND,25-44
224544,back pain,70,MA,Expats,Female,False,ND,25-44
224545,back pain,850,OM,Expats,Female,False,ND,25-44
224546,back pain,780,QA,Expats,Female,False,ND,25-44
224547,back pain,700,SA,Expats,Female,False,ND,25-44
224548,back pain,0,SO,Expats,Female,False,ND,25-44
224549,back pain,100,TN,Expats,Female,False,ND,25-44
224550,back pain,2690,AE,Expats,Female,False,ND,25-44
224551,back pain,50,YE,Expats,Female,False,ND,25-44
224552,back pain,190,PS,Expats,Female,False,ND,25-44
224655,back pain,500,DZ,Expats,Female,False,HS,25-44
224656,back pain,80,BH,Expats,Female,False,HS,25-44
224657,back pain,200,EG,Expats,Female,False,HS,25-44
224658,back pain,40,IQ,Expats,Female,False,HS,25-44
224659,back pain,90,JO,Expats,Female,False,HS,25-44
224660,back pain,660,KW,Expats,Female,False,HS,25-44
224661,back pain,320,LB,Expats,Female,False,HS,25-44
224662,back pain,60,LY,Expats,Female,False,HS,25-44
224663,back pain,30,MA,Expats,Female,False,HS,25-44
224664,back pain,140,OM,Expats,Female,False,HS,25-44
224665,back pain,390,QA,Expats,Female,False,HS,25-44
224666,back pain,780,SA,Expats,Female,False,HS,25-44
224667,back pain,0,SO,Expats,Female,False,HS,25-44
224668,back pain,40,TN,Expats,Female,False,HS,25-44
224669,back pain,960,AE,Expats,Female,False,HS,25-44
224670,back pain,30,YE,Expats,Female,False,HS,25-44
224671,back pain,80,PS,Expats,Female,False,HS,25-44
226797,back pain,2000,DZ,Expats,Male,False,GRAD,45+
226798,back pain,80,BH,Expats,Male,False,GRAD,45+
226799,back pain,1000,EG,Expats,Male,False,GRAD,45+
226800,back pain,600,IQ,Expats,Male,False,GRAD,45+
226801,back pain,300,JO,Expats,Male,False,GRAD,45+
226802,back pain,680,KW,Expats,Male,False,GRAD,45+
226803,back pain,240,LB,Expats,Male,False,GRAD,45+
226804,back pain,400,LY,Expats,Male,False,GRAD,45+
226805,back pain,40,MA,Expats,Male,False,GRAD,45+
226806,back pain,180,OM,Expats,Male,False,GRAD,45+
226807,back pain,610,QA,Expats,Male,False,GRAD,45+
226808,back pain,2200,SA,Expats,Male,False,GRAD,45+
226809,back pain,0,SO,Expats,Male,False,GRAD,45+
226810,back pain,400,TN,Expats,Male,False,GRAD,45+
226811,back pain,2230,AE,Expats,Male,False,GRAD,45+
226812,back pain,60,YE,Expats,Male,False,GRAD,45+
226813,back pain,190,PS,Expats,Male,False,GRAD,45+
226916,back pain,2000,DZ,Expats,Male,False,ND,45+
226917,back pain,110,BH,Expats,Male,False,ND,45+
226918,back pain,1000,EG,Expats,Male,False,ND,45+
226919,back pain,0,IQ,Expats,Male,False,ND,45+
226920,back pain,500,JO,Expats,Male,False,ND,45+
226921,back pain,850,KW,Expats,Male,False,ND,45+
226922,back pain,300,LB,Expats,Male,False,ND,45+
226923,back pain,700,LY,Expats,Male,False,ND,45+
226924,back pain,50,MA,Expats,Male,False,ND,45+
226925,back pain,220,OM,Expats,Male,False,ND,45+
226926,back pain,500,QA,Expats,Male,False,ND,45+
226927,back pain,600,SA,Expats,Male,False,ND,45+
226928,back pain,0,SO,Expats,Male,False,ND,45+
226929,back pain,500,TN,Expats,Male,False,ND,45+
226930,back pain,2400,AE,Expats,Male,False,ND,45+
226931,back pain,40,YE,Expats,Male,False,ND,45+
226932,back pain,140,PS,Expats,Male,False,ND,45+
227035,back pain,500,DZ,Expats,Male,False,HS,45+
227036,back pain,0,BH,Expats,Male,False,HS,45+
227037,back pain,200,EG,Expats,Male,False,HS,45+
227038,back pain,200,IQ,Expats,Male,False,HS,45+
227039,back pain,150,JO,Expats,Male,False,HS,45+
227040,back pain,230,KW,Expats,Male,False,HS,45+
227041,back pain,70,LB,Expats,Male,False,HS,45+
227042,back pain,120,LY,Expats,Male,False,HS,45+
227043,back pain,10,MA,Expats,Male,False,HS,45+
227044,back pain,70,OM,Expats,Male,False,HS,45+
227045,back pain,200,QA,Expats,Male,False,HS,45+
227046,back pain,560,SA,Expats,Male,False,HS,45+
227047,back pain,0,SO,Expats,Male,False,HS,45+
227048,back pain,100,TN,Expats,Male,False,HS,45+
227049,back pain,630,AE,Expats,Male,False,HS,45+
227050,back pain,10,YE,Expats,Male,False,HS,45+
227051,back pain,60,PS,Expats,Male,False,HS,45+
227987,back pain,500,DZ,Expats,Female,False,GRAD,45+
227988,back pain,90,BH,Expats,Female,False,GRAD,45+
227989,back pain,0,EG,Expats,Female,False,GRAD,45+
227990,back pain,100,IQ,Expats,Female,False,GRAD,45+
227991,back pain,260,JO,Expats,Female,False,GRAD,45+
227992,back pain,530,KW,Expats,Female,False,GRAD,45+
227993,back pain,200,LB,Expats,Female,False,GRAD,45+
227994,back pain,170,LY,Expats,Female,False,GRAD,45+
227995,back pain,50,MA,Expats,Female,False,GRAD,45+
227996,back pain,100,OM,Expats,Female,False,GRAD,45+
227997,back pain,620,QA,Expats,Female,False,GRAD,45+
227998,back pain,770,SA,Expats,Female,False,GRAD,45+
227999,back pain,0,SO,Expats,Female,False,GRAD,45+
228000,back pain,90,TN,Expats,Female,False,GRAD,45+
228001,back pain,1170,AE,Expats,Female,False,GRAD,45+
228002,back pain,10,YE,Expats,Female,False,GRAD,45+
228003,back pain,200,PS,Expats,Female,False,GRAD,45+
228106,back pain,1200,DZ,Expats,Female,False,ND,45+
228107,back pain,80,BH,Expats,Female,False,ND,45+
228108,back pain,0,EG,Expats,Female,False,ND,45+
228109,back pain,200,IQ,Expats,Female,False,ND,45+
228110,back pain,500,JO,Expats,Female,False,ND,45+
228111,back pain,550,KW,Expats,Female,False,ND,45+
228112,back pain,300,LB,Expats,Female,False,ND,45+
228113,back pain,200,LY,Expats,Female,False,ND,45+
228114,back pain,60,MA,Expats,Female,False,ND,45+
228115,back pain,110,OM,Expats,Female,False,ND,45+
228116,back pain,450,QA,Expats,Female,False,ND,45+
228117,back pain,300,SA,Expats,Female,False,ND,45+
228118,back pain,0,SO,Expats,Female,False,ND,45+
228119,back pain,100,TN,Expats,Female,False,ND,45+
228120,back pain,950,AE,Expats,Female,False,ND,45+
228121,back pain,20,YE,Expats,Female,False,ND,45+
228122,back pain,300,PS,Expats,Female,False,ND,45+
228225,back pain,200,DZ,Expats,Female,False,HS,45+
228226,back pain,50,BH,Expats,Female,False,HS,45+
228227,back pain,200,EG,Expats,Female,False,HS,45+
228228,back pain,40,IQ,Expats,Female,False,HS,45+
228229,back pain,130,JO,Expats,Female,False,HS,45+
228230,back pain,220,KW,Expats,Female,False,HS,45+
228231,back pain,80,LB,Expats,Female,False,HS,45+
228232,back pain,50,LY,Expats,Female,False,HS,45+
228233,back pain,10,MA,Expats,Female,False,HS,45+
228234,back pain,30,OM,Expats,Female,False,HS,45+
228235,back pain,140,QA,Expats,Female,False,HS,45+
228236,back pain,270,SA,Expats,Female,False,HS,45+
228237,back pain,0,SO,Expats,Female,False,HS,45+
228238,back pain,50,TN,Expats,Female,False,HS,45+
228239,back pain,350,AE,Expats,Female,False,HS,45+
228240,back pain,0,YE,Expats,Female,False,HS,45+
228241,back pain,80,PS,Expats,Female,False,HS,45+
244647,luxury,180000,DZ,Expats,Male,False,GRAD,18-24
244648,luxury,24000,BH,Expats,Male,False,GRAD,18-24
244649,luxury,100000,EG,Expats,Male,False,GRAD,18-24
244650,luxury,90000,IQ,Expats,Male,False,GRAD,18-24
244651,luxury,60000,JO,Expats,Male,False,GRAD,18-24
244652,luxury,42000,KW,Expats,Male,False,GRAD,18-24
244653,luxury,35000,LB,Expats,Male,False,GRAD,18-24
244654,luxury,30000,LY,Expats,Male,False,GRAD,18-24
244655,luxury,140000,MA,Expats,Male,False,GRAD,18-24
244656,luxury,44000,OM,Expats,Male,False,GRAD,18-24
244657,luxury,98000,QA,Expats,Male,False,GRAD,18-24
244658,luxury,330000,SA,Expats,Male,False,GRAD,18-24
244659,luxury,18000,SO,Expats,Male,False,GRAD,18-24
244660,luxury,50000,TN,Expats,Male,False,GRAD,18-24
244661,luxury,324000,AE,Expats,Male,False,GRAD,18-24
244662,luxury,20000,YE,Expats,Male,False,GRAD,18-24
244663,luxury,23000,PS,Expats,Male,False,GRAD,18-24
244766,luxury,100000,DZ,Expats,Male,False,ND,18-24
244767,luxury,40000,BH,Expats,Male,False,ND,18-24
244768,luxury,100000,EG,Expats,Male,False,ND,18-24
244769,luxury,100000,IQ,Expats,Male,False,ND,18-24
244770,luxury,80000,JO,Expats,Male,False,ND,18-24
244771,luxury,101000,KW,Expats,Male,False,ND,18-24
244772,luxury,70000,LB,Expats,Male,False,ND,18-24
244773,luxury,40000,LY,Expats,Male,False,ND,18-24
244774,luxury,0,MA,Expats,Male,False,ND,18-24
244775,luxury,120000,OM,Expats,Male,False,ND,18-24
244776,luxury,182000,QA,Expats,Male,False,ND,18-24
244777,luxury,100000,SA,Expats,Male,False,ND,18-24
244778,luxury,0,SO,Expats,Male,False,ND,18-24
244779,luxury,30000,TN,Expats,Male,False,ND,18-24
244780,luxury,420000,AE,Expats,Male,False,ND,18-24
244781,luxury,10000,YE,Expats,Male,False,ND,18-24
244782,luxury,8000,PS,Expats,Male,False,ND,18-24
244885,luxury,60000,DZ,Expats,Male,False,HS,18-24
244886,luxury,10200,BH,Expats,Male,False,HS,18-24
244887,luxury,100000,EG,Expats,Male,False,HS,18-24
244888,luxury,40000,IQ,Expats,Male,False,HS,18-24
244889,luxury,40000,JO,Expats,Male,False,HS,18-24
244890,luxury,21500,KW,Expats,Male,False,HS,18-24
