,age_range,gender,citizenship,scholarity,audience,topic,country_code
7556,45+,Male,Locals,High School,90,stroke heart disease,KW
7557,18-24,Female,Locals,High School,80,stroke heart disease,KW
7558,25-44,Female,Locals,High School,280,stroke heart disease,KW
7559,45+,Female,Locals,High School,30,stroke heart disease,KW
7560,18-24,Male,Expats,Graduated,660,stroke heart disease,LB
7561,25-44,Male,Expats,Graduated,1200,stroke heart disease,LB
7562,45+,Male,Expats,Graduated,400,stroke heart disease,LB
7563,18-24,Female,Expats,Graduated,370,stroke heart disease,LB
7564,25-44,Female,Expats,Graduated,920,stroke heart disease,LB
7565,45+,Female,Expats,Graduated,840,stroke heart disease,LB
7566,18-24,Male,Expats,No Degree,860,stroke heart disease,LB
7567,25-44,Male,Expats,No Degree,1800,stroke heart disease,LB
7568,45+,Male,Expats,No Degree,660,stroke heart disease,LB
7569,18-24,Female,Expats,No Degree,520,stroke heart disease,LB
7570,25-44,Female,Expats,No Degree,1100,stroke heart disease,LB
7571,45+,Female,Expats,No Degree,1400,stroke heart disease,LB
7572,18-24,Male,Expats,High School,310,stroke heart disease,LB
7573,25-44,Male,Expats,High School,450,stroke heart disease,LB
7574,45+,Male,Expats,High School,190,stroke heart disease,LB
7575,18-24,Female,Expats,High School,170,stroke heart disease,LB
7576,25-44,Female,Expats,High School,390,stroke heart disease,LB
7577,45+,Female,Expats,High School,270,stroke heart disease,LB
7578,18-24,Male,Locals,Graduated,1100,stroke heart disease,LB
7579,25-44,Male,Locals,Graduated,2500,stroke heart disease,LB
7580,45+,Male,Locals,Graduated,1300,stroke heart disease,LB
7581,18-24,Female,Locals,Graduated,2100,stroke heart disease,LB
7582,25-44,Female,Locals,Graduated,5400,stroke heart disease,LB
7583,45+,Female,Locals,Graduated,3500,stroke heart disease,LB
7584,18-24,Male,Locals,No Degree,2300,stroke heart disease,LB
7585,25-44,Male,Locals,No Degree,3100,stroke heart disease,LB
7586,45+,Male,Locals,No Degree,3200,stroke heart disease,LB
7587,18-24,Female,Locals,No Degree,3000,stroke heart disease,LB
7588,25-44,Female,Locals,No Degree,6500,stroke heart disease,LB
7589,45+,Female,Locals,No Degree,8800,stroke heart disease,LB
7590,18-24,Male,Locals,High School,870,stroke heart disease,LB
7591,25-44,Male,Locals,High School,710,stroke heart disease,LB
7592,45+,Male,Locals,High School,460,stroke heart disease,LB
7593,18-24,Female,Locals,High School,2200,stroke heart disease,LB
7594,25-44,Female,Locals,High School,1200,stroke heart disease,LB
7595,45+,Female,Locals,High School,1000,stroke heart disease,LB
7596,18-24,Male,Expats,Graduated,670,stroke heart disease,LY
7597,25-44,Male,Expats,Graduated,2000,stroke heart disease,LY
7598,45+,Male,Expats,Graduated,410,stroke heart disease,LY
7599,18-24,Female,Expats,Graduated,230,stroke heart disease,LY
7600,25-44,Female,Expats,Graduated,730,stroke heart disease,LY
7601,45+,Female,Expats,Graduated,240,stroke heart disease,LY
7602,18-24,Male,Expats,No Degree,650,stroke heart disease,LY
7603,25-44,Male,Expats,No Degree,1800,stroke heart disease,LY
7604,45+,Male,Expats,No Degree,570,stroke heart disease,LY
7605,18-24,Female,Expats,No Degree,180,stroke heart disease,LY
7606,25-44,Female,Expats,No Degree,760,stroke heart disease,LY
7607,45+,Female,Expats,No Degree,400,stroke heart disease,LY
7608,18-24,Male,Expats,High School,360,stroke heart disease,LY
7609,25-44,Male,Expats,High School,590,stroke heart disease,LY
7610,45+,Male,Expats,High School,60,stroke heart disease,LY
7611,18-24,Female,Expats,High School,150,stroke heart disease,LY
7612,25-44,Female,Expats,High School,180,stroke heart disease,LY
7613,45+,Female,Expats,High School,90,stroke heart disease,LY
7614,18-24,Male,Locals,Graduated,3800,stroke heart disease,LY
7615,25-44,Male,Locals,Graduated,9700,stroke heart disease,LY
7616,45+,Male,Locals,Graduated,2600,stroke heart disease,LY
7617,18-24,Female,Locals,Graduated,3200,stroke heart disease,LY
7618,25-44,Female,Locals,Graduated,7700,stroke heart disease,LY
7619,45+,Female,Locals,Graduated,1800,stroke heart disease,LY
7620,18-24,Male,Locals,No Degree,3700,stroke heart disease,LY
7621,25-44,Male,Locals,No Degree,8300,stroke heart disease,LY
7622,45+,Male,Locals,No Degree,3000,stroke heart disease,LY
7623,18-24,Female,Locals,No Degree,3300,stroke heart disease,LY
7624,25-44,Female,Locals,No Degree,8000,stroke heart disease,LY
7625,45+,Female,Locals,No Degree,4100,stroke heart disease,LY
7626,18-24,Male,Locals,High School,2200,stroke heart disease,LY
7627,25-44,Male,Locals,High School,2000,stroke heart disease,LY
7628,45+,Male,Locals,High School,750,stroke heart disease,LY
7629,18-24,Female,Locals,High School,2400,stroke heart disease,LY
7630,25-44,Female,Locals,High School,1900,stroke heart disease,LY
7631,45+,Female,Locals,High School,510,stroke heart disease,LY
7632,18-24,Male,Expats,Graduated,1100,stroke heart disease,MA
7633,25-44,Male,Expats,Graduated,1500,stroke heart disease,MA
7634,45+,Male,Expats,Graduated,400,stroke heart disease,MA
7635,18-24,Female,Expats,Graduated,390,stroke heart disease,MA
7636,25-44,Female,Expats,Graduated,630,stroke heart disease,MA
7637,45+,Female,Expats,Graduated,190,stroke heart disease,MA
7638,18-24,Male,Expats,No Degree,240,stroke heart disease,MA
7639,25-44,Male,Expats,No Degree,830,stroke heart disease,MA
7640,45+,Male,Expats,No Degree,260,stroke heart disease,MA
7641,18-24,Female,Expats,No Degree,200,stroke heart disease,MA
7642,25-44,Female,Expats,No Degree,470,stroke heart disease,MA
7643,45+,Female,Expats,No Degree,240,stroke heart disease,MA
7644,18-24,Male,Expats,High School,330,stroke heart disease,MA
7645,25-44,Male,Expats,High School,330,stroke heart disease,MA
7646,45+,Male,Expats,High School,100,stroke heart disease,MA
7647,18-24,Female,Expats,High School,200,stroke heart disease,MA
7648,25-44,Female,Expats,High School,180,stroke heart disease,MA
7649,45+,Female,Expats,High School,90,stroke heart disease,MA
7650,18-24,Male,Locals,Graduated,5900,stroke heart disease,MA
7651,25-44,Male,Locals,Graduated,13000,stroke heart disease,MA
7652,45+,Male,Locals,Graduated,4100,stroke heart disease,MA
7653,18-24,Female,Locals,Graduated,5600,stroke heart disease,MA
7654,25-44,Female,Locals,Graduated,7700,stroke heart disease,MA
7655,45+,Female,Locals,Graduated,1800,stroke heart disease,MA
7656,18-24,Male,Locals,No Degree,6000,stroke heart disease,MA
7657,25-44,Male,Locals,No Degree,15000,stroke heart disease,MA
7658,45+,Male,Locals,No Degree,5500,stroke heart disease,MA
7659,18-24,Female,Locals,No Degree,5900,stroke heart disease,MA
7660,25-44,Female,Locals,No Degree,8000,stroke heart disease,MA
7661,45+,Female,Locals,No Degree,3200,stroke heart disease,MA
7662,18-24,Male,Locals,High School,2300,stroke heart disease,MA
7663,25-44,Male,Locals,High School,3500,stroke heart disease,MA
7664,45+,Male,Locals,High School,1400,stroke heart disease,MA
7665,18-24,Female,Locals,High School,2500,stroke heart disease,MA
7666,25-44,Female,Locals,High School,2300,stroke heart disease,MA
7667,45+,Female,Locals,High School,800,stroke heart disease,MA
7668,18-24,Male,Expats,Graduated,350,stroke heart disease,OM
7669,25-44,Male,Expats,Graduated,1800,stroke heart disease,OM
7670,45+,Male,Expats,Graduated,270,stroke heart disease,OM
7671,18-24,Female,Expats,Graduated,90,stroke heart disease,OM
7672,25-44,Female,Expats,Graduated,1900,stroke heart disease,OM
7673,45+,Female,Expats,Graduated,710,stroke heart disease,OM
