,topic,audience,country_code,citizenship,gender,is_denominator,scholarity,age_range
66872,physical activity,180000,SA,Locals,Female,False,ND,25-44
66873,physical activity,5600,SO,Locals,Female,False,ND,25-44
66874,physical activity,120000,TN,Locals,Female,False,ND,25-44
66875,physical activity,25000,AE,Locals,Female,False,ND,25-44
66876,physical activity,4900,YE,Locals,Female,False,ND,25-44
66877,physical activity,15000,PS,Locals,Female,False,ND,25-44
66980,physical activity,39000,DZ,Locals,Female,False,HS,25-44
66981,physical activity,1600,BH,Locals,Female,False,HS,25-44
66982,physical activity,200000,EG,Locals,Female,False,HS,25-44
66983,physical activity,43000,IQ,Locals,Female,False,HS,25-44
66984,physical activity,39000,JO,Locals,Female,False,HS,25-44
66985,physical activity,2600,KW,Locals,Female,False,HS,25-44
66986,physical activity,29000,LB,Locals,Female,False,HS,25-44
66987,physical activity,17000,LY,Locals,Female,False,HS,25-44
66988,physical activity,61000,MA,Locals,Female,False,HS,25-44
66989,physical activity,950,OM,Locals,Female,False,HS,25-44
66990,physical activity,2200,QA,Locals,Female,False,HS,25-44
66991,physical activity,40000,SA,Locals,Female,False,HS,25-44
66992,physical activity,870,SO,Locals,Female,False,HS,25-44
66993,physical activity,53000,TN,Locals,Female,False,HS,25-44
66994,physical activity,7700,AE,Locals,Female,False,HS,25-44
66995,physical activity,2500,YE,Locals,Female,False,HS,25-44
66996,physical activity,8000,PS,Locals,Female,False,HS,25-44
69122,physical activity,43000,DZ,Locals,Male,False,GRAD,45+
69123,physical activity,1100,BH,Locals,Male,False,GRAD,45+
69124,physical activity,220000,EG,Locals,Male,False,GRAD,45+
69125,physical activity,70000,IQ,Locals,Male,False,GRAD,45+
69126,physical activity,28000,JO,Locals,Male,False,GRAD,45+
69127,physical activity,2100,KW,Locals,Male,False,GRAD,45+
69128,physical activity,22000,LB,Locals,Male,False,GRAD,45+
69129,physical activity,16000,LY,Locals,Male,False,GRAD,45+
69130,physical activity,54000,MA,Locals,Male,False,GRAD,45+
69131,physical activity,1100,OM,Locals,Male,False,GRAD,45+
69132,physical activity,2100,QA,Locals,Male,False,GRAD,45+
69133,physical activity,50000,SA,Locals,Male,False,GRAD,45+
69134,physical activity,750,SO,Locals,Male,False,GRAD,45+
69135,physical activity,47000,TN,Locals,Male,False,GRAD,45+
69136,physical activity,6200,AE,Locals,Male,False,GRAD,45+
69137,physical activity,4500,YE,Locals,Male,False,GRAD,45+
69138,physical activity,5200,PS,Locals,Male,False,GRAD,45+
69241,physical activity,52000,DZ,Locals,Male,False,ND,45+
69242,physical activity,1200,BH,Locals,Male,False,ND,45+
69243,physical activity,210000,EG,Locals,Male,False,ND,45+
69244,physical activity,91000,IQ,Locals,Male,False,ND,45+
69245,physical activity,35000,JO,Locals,Male,False,ND,45+
69246,physical activity,2800,KW,Locals,Male,False,ND,45+
69247,physical activity,38000,LB,Locals,Male,False,ND,45+
69248,physical activity,16000,LY,Locals,Male,False,ND,45+
69249,physical activity,67000,MA,Locals,Male,False,ND,45+
69250,physical activity,1300,OM,Locals,Male,False,ND,45+
69251,physical activity,2500,QA,Locals,Male,False,ND,45+
69252,physical activity,140000,SA,Locals,Male,False,ND,45+
69253,physical activity,1300,SO,Locals,Male,False,ND,45+
69254,physical activity,39000,TN,Locals,Male,False,ND,45+
69255,physical activity,8700,AE,Locals,Male,False,ND,45+
69256,physical activity,4200,YE,Locals,Male,False,ND,45+
69257,physical activity,3900,PS,Locals,Male,False,ND,45+
69360,physical activity,15000,DZ,Locals,Male,False,HS,45+
69361,physical activity,400,BH,Locals,Male,False,HS,45+
69362,physical activity,54000,EG,Locals,Male,False,HS,45+
69363,physical activity,23000,IQ,Locals,Male,False,HS,45+
69364,physical activity,11000,JO,Locals,Male,False,HS,45+
69365,physical activity,490,KW,Locals,Male,False,HS,45+
69366,physical activity,7200,LB,Locals,Male,False,HS,45+
69367,physical activity,4400,LY,Locals,Male,False,HS,45+
69368,physical activity,18000,MA,Locals,Male,False,HS,45+
69369,physical activity,340,OM,Locals,Male,False,HS,45+
69370,physical activity,630,QA,Locals,Male,False,HS,45+
69371,physical activity,18000,SA,Locals,Male,False,HS,45+
69372,physical activity,280,SO,Locals,Male,False,HS,45+
69373,physical activity,19000,TN,Locals,Male,False,HS,45+
69374,physical activity,1700,AE,Locals,Male,False,HS,45+
69375,physical activity,1300,YE,Locals,Male,False,HS,45+
69376,physical activity,1700,PS,Locals,Male,False,HS,45+
70312,physical activity,15000,DZ,Locals,Female,False,GRAD,45+
70313,physical activity,600,BH,Locals,Female,False,GRAD,45+
70314,physical activity,140000,EG,Locals,Female,False,GRAD,45+
70315,physical activity,20000,IQ,Locals,Female,False,GRAD,45+
70316,physical activity,18000,JO,Locals,Female,False,GRAD,45+
70317,physical activity,1100,KW,Locals,Female,False,GRAD,45+
70318,physical activity,23000,LB,Locals,Female,False,GRAD,45+
70319,physical activity,8600,LY,Locals,Female,False,GRAD,45+
70320,physical activity,26000,MA,Locals,Female,False,GRAD,45+
70321,physical activity,370,OM,Locals,Female,False,GRAD,45+
70322,physical activity,770,QA,Locals,Female,False,GRAD,45+
70323,physical activity,14000,SA,Locals,Female,False,GRAD,45+
70324,physical activity,530,SO,Locals,Female,False,GRAD,45+
70325,physical activity,26000,TN,Locals,Female,False,GRAD,45+
70326,physical activity,3300,AE,Locals,Female,False,GRAD,45+
70327,physical activity,680,YE,Locals,Female,False,GRAD,45+
70328,physical activity,2700,PS,Locals,Female,False,GRAD,45+
70431,physical activity,22000,DZ,Locals,Female,False,ND,45+
70432,physical activity,790,BH,Locals,Female,False,ND,45+
70433,physical activity,180000,EG,Locals,Female,False,ND,45+
70434,physical activity,33000,IQ,Locals,Female,False,ND,45+
70435,physical activity,33000,JO,Locals,Female,False,ND,45+
70436,physical activity,1400,KW,Locals,Female,False,ND,45+
70437,physical activity,52000,LB,Locals,Female,False,ND,45+
70438,physical activity,16000,LY,Locals,Female,False,ND,45+
70439,physical activity,39000,MA,Locals,Female,False,ND,45+
70440,physical activity,300,OM,Locals,Female,False,ND,45+
70441,physical activity,1200,QA,Locals,Female,False,ND,45+
70442,physical activity,31000,SA,Locals,Female,False,ND,45+
70443,physical activity,600,SO,Locals,Female,False,ND,45+
70444,physical activity,27000,TN,Locals,Female,False,ND,45+
70445,physical activity,4400,AE,Locals,Female,False,ND,45+
70446,physical activity,710,YE,Locals,Female,False,ND,45+
70447,physical activity,4600,PS,Locals,Female,False,ND,45+
70550,physical activity,6400,DZ,Locals,Female,False,HS,45+
70551,physical activity,160,BH,Locals,Female,False,HS,45+
70552,physical activity,31000,EG,Locals,Female,False,HS,45+
70553,physical activity,6600,IQ,Locals,Female,False,HS,45+
70554,physical activity,7000,JO,Locals,Female,False,HS,45+
70555,physical activity,360,KW,Locals,Female,False,HS,45+
70556,physical activity,8100,LB,Locals,Female,False,HS,45+
70557,physical activity,2800,LY,Locals,Female,False,HS,45+
70558,physical activity,11000,MA,Locals,Female,False,HS,45+
70559,physical activity,90,OM,Locals,Female,False,HS,45+
70560,physical activity,270,QA,Locals,Female,False,HS,45+
70561,physical activity,5000,SA,Locals,Female,False,HS,45+
70562,physical activity,190,SO,Locals,Female,False,HS,45+
70563,physical activity,13000,TN,Locals,Female,False,HS,45+
70564,physical activity,1400,AE,Locals,Female,False,HS,45+
70565,physical activity,180,YE,Locals,Female,False,HS,45+
70566,physical activity,1400,PS,Locals,Female,False,HS,45+
59007,physical activity,90000,DZ,Expats,Male,False,GRAD,18-24
59008,physical activity,11200,BH,Expats,Male,False,GRAD,18-24
59009,physical activity,100000,EG,Expats,Male,False,GRAD,18-24
59010,physical activity,40000,IQ,Expats,Male,False,GRAD,18-24
59011,physical activity,30000,JO,Expats,Male,False,GRAD,18-24
59012,physical activity,16800,KW,Expats,Male,False,GRAD,18-24
59013,physical activity,18000,LB,Expats,Male,False,GRAD,18-24
59014,physical activity,9000,LY,Expats,Male,False,GRAD,18-24
59015,physical activity,90000,MA,Expats,Male,False,GRAD,18-24
59016,physical activity,15800,OM,Expats,Male,False,GRAD,18-24
59017,physical activity,59200,QA,Expats,Male,False,GRAD,18-24
59018,physical activity,190000,SA,Expats,Male,False,GRAD,18-24
59019,physical activity,5000,SO,Expats,Male,False,GRAD,18-24
59020,physical activity,20000,TN,Expats,Male,False,GRAD,18-24
59021,physical activity,208000,AE,Expats,Male,False,GRAD,18-24
59022,physical activity,4000,YE,Expats,Male,False,GRAD,18-24
59023,physical activity,10000,PS,Expats,Male,False,GRAD,18-24
59126,physical activity,40000,DZ,Expats,Male,False,ND,18-24
59127,physical activity,10900,BH,Expats,Male,False,ND,18-24
59128,physical activity,20000,EG,Expats,Male,False,ND,18-24
59129,physical activity,20000,IQ,Expats,Male,False,ND,18-24
59130,physical activity,22000,JO,Expats,Male,False,ND,18-24
59131,physical activity,24200,KW,Expats,Male,False,ND,18-24
59132,physical activity,24000,LB,Expats,Male,False,ND,18-24
59133,physical activity,7000,LY,Expats,Male,False,ND,18-24
59134,physical activity,20000,MA,Expats,Male,False,ND,18-24
59135,physical activity,23400,OM,Expats,Male,False,ND,18-24
59136,physical activity,70400,QA,Expats,Male,False,ND,18-24
59137,physical activity,50000,SA,Expats,Male,False,ND,18-24
59138,physical activity,1000,SO,Expats,Male,False,ND,18-24
59139,physical activity,10000,TN,Expats,Male,False,ND,18-24
59140,physical activity,190000,AE,Expats,Male,False,ND,18-24
59141,physical activity,2000,YE,Expats,Male,False,ND,18-24
59142,physical activity,3000,PS,Expats,Male,False,ND,18-24
59245,physical activity,30000,DZ,Expats,Male,False,HS,18-24
59246,physical activity,4600,BH,Expats,Male,False,HS,18-24
59247,physical activity,40000,EG,Expats,Male,False,HS,18-24
59248,physical activity,10000,IQ,Expats,Male,False,HS,18-24
59249,physical activity,23000,JO,Expats,Male,False,HS,18-24
59250,physical activity,8000,KW,Expats,Male,False,HS,18-24
59251,physical activity,12000,LB,Expats,Male,False,HS,18-24
59252,physical activity,4000,LY,Expats,Male,False,HS,18-24
59253,physical activity,30000,MA,Expats,Male,False,HS,18-24
59254,physical activity,5700,OM,Expats,Male,False,HS,18-24
59255,physical activity,21800,QA,Expats,Male,False,HS,18-24
59256,physical activity,69000,SA,Expats,Male,False,HS,18-24
59257,physical activity,1400,SO,Expats,Male,False,HS,18-24
59258,physical activity,12000,TN,Expats,Male,False,HS,18-24
59259,physical activity,74000,AE,Expats,Male,False,HS,18-24
59260,physical activity,2000,YE,Expats,Male,False,HS,18-24
59261,physical activity,5000,PS,Expats,Male,False,HS,18-24
60197,physical activity,20000,DZ,Expats,Female,False,GRAD,18-24
60198,physical activity,2800,BH,Expats,Female,False,GRAD,18-24
60199,physical activity,30000,EG,Expats,Female,False,GRAD,18-24
60200,physical activity,5000,IQ,Expats,Female,False,GRAD,18-24
60201,physical activity,19000,JO,Expats,Female,False,GRAD,18-24
60202,physical activity,6400,KW,Expats,Female,False,GRAD,18-24
60203,physical activity,7000,LB,Expats,Female,False,GRAD,18-24
60204,physical activity,3000,LY,Expats,Female,False,GRAD,18-24
60205,physical activity,20000,MA,Expats,Female,False,GRAD,18-24
60206,physical activity,2700,OM,Expats,Female,False,GRAD,18-24
60207,physical activity,12100,QA,Expats,Female,False,GRAD,18-24
60208,physical activity,34000,SA,Expats,Female,False,GRAD,18-24
60209,physical activity,1800,SO,Expats,Female,False,GRAD,18-24
60210,physical activity,10000,TN,Expats,Female,False,GRAD,18-24
60211,physical activity,61000,AE,Expats,Female,False,GRAD,18-24
60212,physical activity,800,YE,Expats,Female,False,GRAD,18-24
60213,physical activity,6000,PS,Expats,Female,False,GRAD,18-24
60316,physical activity,10000,DZ,Expats,Female,False,ND,18-24
60317,physical activity,2500,BH,Expats,Female,False,ND,18-24
60318,physical activity,10000,EG,Expats,Female,False,ND,18-24
60319,physical activity,3000,IQ,Expats,Female,False,ND,18-24
60320,physical activity,12000,JO,Expats,Female,False,ND,18-24
60321,physical activity,8100,KW,Expats,Female,False,ND,18-24
60322,physical activity,11000,LB,Expats,Female,False,ND,18-24
60323,physical activity,2000,LY,Expats,Female,False,ND,18-24
60324,physical activity,10000,MA,Expats,Female,False,ND,18-24
60325,physical activity,5000,OM,Expats,Female,False,ND,18-24
60326,physical activity,12200,QA,Expats,Female,False,ND,18-24
60327,physical activity,20000,SA,Expats,Female,False,ND,18-24
60328,physical activity,1000,SO,Expats,Female,False,ND,18-24
60329,physical activity,4000,TN,Expats,Female,False,ND,18-24
60330,physical activity,44000,AE,Expats,Female,False,ND,18-24
60331,physical activity,800,YE,Expats,Female,False,ND,18-24
60332,physical activity,2000,PS,Expats,Female,False,ND,18-24
60435,physical activity,8000,DZ,Expats,Female,False,HS,18-24
60436,physical activity,1800,BH,Expats,Female,False,HS,18-24
60437,physical activity,20000,EG,Expats,Female,False,HS,18-24
60438,physical activity,4000,IQ,Expats,Female,False,HS,18-24
60439,physical activity,25000,JO,Expats,Female,False,HS,18-24
60440,physical activity,4700,KW,Expats,Female,False,HS,18-24
60441,physical activity,7000,LB,Expats,Female,False,HS,18-24
60442,physical activity,2000,LY,Expats,Female,False,HS,18-24
60443,physical activity,10000,MA,Expats,Female,False,HS,18-24
60444,physical activity,2000,OM,Expats,Female,False,HS,18-24
60445,physical activity,6400,QA,Expats,Female,False,HS,18-24
60446,physical activity,21000,SA,Expats,Female,False,HS,18-24
60447,physical activity,700,SO,Expats,Female,False,HS,18-24
60448,physical activity,6000,TN,Expats,Female,False,HS,18-24
60449,physical activity,32800,AE,Expats,Female,False,HS,18-24
60450,physical activity,500,YE,Expats,Female,False,HS,18-24
60451,physical activity,5000,PS,Expats,Female,False,HS,18-24
66147,physical activity,70000,DZ,Expats,Male,False,GRAD,25-44
66148,physical activity,48000,BH,Expats,Male,False,GRAD,25-44
66149,physical activity,100000,EG,Expats,Male,False,GRAD,25-44
66150,physical activity,60000,IQ,Expats,Male,False,GRAD,25-44
66151,physical activity,60000,JO,Expats,Male,False,GRAD,25-44
66152,physical activity,124000,KW,Expats,Male,False,GRAD,25-44
66153,physical activity,40000,LB,Expats,Male,False,GRAD,25-44
66154,physical activity,30000,LY,Expats,Male,False,GRAD,25-44
66155,physical activity,70000,MA,Expats,Male,False,GRAD,25-44
66156,physical activity,74000,OM,Expats,Male,False,GRAD,25-44
66157,physical activity,257000,QA,Expats,Male,False,GRAD,25-44
66158,physical activity,1020000,SA,Expats,Male,False,GRAD,25-44
66159,physical activity,5000,SO,Expats,Male,False,GRAD,25-44
66160,physical activity,30000,TN,Expats,Male,False,GRAD,25-44
66161,physical activity,1023000,AE,Expats,Male,False,GRAD,25-44
66162,physical activity,8000,YE,Expats,Male,False,GRAD,25-44
66163,physical activity,14000,PS,Expats,Male,False,GRAD,25-44
66266,physical activity,50000,DZ,Expats,Male,False,ND,25-44
66267,physical activity,32900,BH,Expats,Male,False,ND,25-44
66268,physical activity,30000,EG,Expats,Male,False,ND,25-44
66269,physical activity,30000,IQ,Expats,Male,False,ND,25-44
66270,physical activity,40000,JO,Expats,Male,False,ND,25-44
66271,physical activity,86000,KW,Expats,Male,False,ND,25-44
66272,physical activity,42000,LB,Expats,Male,False,ND,25-44
66273,physical activity,15000,LY,Expats,Male,False,ND,25-44
66274,physical activity,30000,MA,Expats,Male,False,ND,25-44
66275,physical activity,51000,OM,Expats,Male,False,ND,25-44
66276,physical activity,144000,QA,Expats,Male,False,ND,25-44
66277,physical activity,200000,SA,Expats,Male,False,ND,25-44
66278,physical activity,1400,SO,Expats,Male,False,ND,25-44
66279,physical activity,20000,TN,Expats,Male,False,ND,25-44
66280,physical activity,476000,AE,Expats,Male,False,ND,25-44
66281,physical activity,3000,YE,Expats,Male,False,ND,25-44
66282,physical activity,4000,PS,Expats,Male,False,ND,25-44
66385,physical activity,20000,DZ,Expats,Male,False,HS,25-44
66386,physical activity,12200,BH,Expats,Male,False,HS,25-44
66387,physical activity,20000,EG,Expats,Male,False,HS,25-44
66388,physical activity,10000,IQ,Expats,Male,False,HS,25-44
66389,physical activity,18000,JO,Expats,Male,False,HS,25-44
66390,physical activity,33200,KW,Expats,Male,False,HS,25-44
66391,physical activity,14000,LB,Expats,Male,False,HS,25-44
66392,physical activity,6000,LY,Expats,Male,False,HS,25-44
66393,physical activity,10000,MA,Expats,Male,False,HS,25-44
66394,physical activity,15500,OM,Expats,Male,False,HS,25-44
66395,physical activity,58600,QA,Expats,Male,False,HS,25-44
66396,physical activity,210000,SA,Expats,Male,False,HS,25-44
66397,physical activity,800,SO,Expats,Male,False,HS,25-44
66398,physical activity,8000,TN,Expats,Male,False,HS,25-44
