path,date,timestamp
historic_data/2017-03-09-1489064001,2017-03-09,1489064001
historic_data/2017-03-09-1489064001,2017-03-09,1489064001
historic_data/2017-03-09-1489064001,2017-03-09,1489064001
historic_data/2017-03-09-1489064001,2017-03-09,1489064001
