,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
3060,3060,18-24,1.0,Expats,Graduated,NOTSELECTED,6200,1487179595.78,diabetes awareness,DZ
3061,3061,25-44,1.0,Expats,Graduated,NOTSELECTED,7900,1487179595.78,diabetes awareness,DZ
3062,3062,45+,1.0,Expats,Graduated,NOTSELECTED,1700,1487179595.78,diabetes awareness,DZ
3063,3063,18-24,2.0,Expats,Graduated,NOTSELECTED,3000,1487179595.78,diabetes awareness,DZ
3064,3064,25-44,2.0,Expats,Graduated,NOTSELECTED,3100,1487179595.78,diabetes awareness,DZ
3065,3065,45+,2.0,Expats,Graduated,NOTSELECTED,840,1487179595.78,diabetes awareness,DZ
3066,3066,18-24,1.0,Expats,No Degree,NOTSELECTED,4400,1487179595.78,diabetes awareness,DZ
3067,3067,25-44,1.0,Expats,No Degree,NOTSELECTED,7200,1487179595.78,diabetes awareness,DZ
3068,3068,45+,1.0,Expats,No Degree,NOTSELECTED,2100,1487179595.78,diabetes awareness,DZ
3069,3069,18-24,2.0,Expats,No Degree,NOTSELECTED,2200,1487179595.78,diabetes awareness,DZ
3070,3070,25-44,2.0,Expats,No Degree,NOTSELECTED,3400,1487179595.78,diabetes awareness,DZ
3071,3071,45+,2.0,Expats,No Degree,NOTSELECTED,1200,1487179595.78,diabetes awareness,DZ
3072,3072,18-24,1.0,Expats,High School,NOTSELECTED,2400,1487179595.78,diabetes awareness,DZ
3073,3073,25-44,1.0,Expats,High School,NOTSELECTED,1900,1487179595.78,diabetes awareness,DZ
3074,3074,45+,1.0,Expats,High School,NOTSELECTED,510,1487179595.78,diabetes awareness,DZ
3075,3075,18-24,2.0,Expats,High School,NOTSELECTED,1200,1487179595.78,diabetes awareness,DZ
3076,3076,25-44,2.0,Expats,High School,NOTSELECTED,540,1487179595.78,diabetes awareness,DZ
3077,3077,45+,2.0,Expats,High School,NOTSELECTED,350,1487179595.78,diabetes awareness,DZ
3078,3078,18-24,1.0,Locals,Graduated,NOTSELECTED,29000,1487179595.78,diabetes awareness,DZ
3079,3079,25-44,1.0,Locals,Graduated,NOTSELECTED,62000,1487179595.78,diabetes awareness,DZ
3080,3080,45+,1.0,Locals,Graduated,NOTSELECTED,13000,1487179595.78,diabetes awareness,DZ
3081,3081,18-24,2.0,Locals,Graduated,NOTSELECTED,30000,1487179595.78,diabetes awareness,DZ
3082,3082,25-44,2.0,Locals,Graduated,NOTSELECTED,46000,1487179595.78,diabetes awareness,DZ
3083,3083,45+,2.0,Locals,Graduated,NOTSELECTED,7600,1487179595.78,diabetes awareness,DZ
3084,3084,18-24,1.0,Locals,No Degree,NOTSELECTED,39000,1487179595.78,diabetes awareness,DZ
3085,3085,25-44,1.0,Locals,No Degree,NOTSELECTED,85000,1487179595.78,diabetes awareness,DZ
3086,3086,45+,1.0,Locals,No Degree,NOTSELECTED,22000,1487179595.78,diabetes awareness,DZ
3087,3087,18-24,2.0,Locals,No Degree,NOTSELECTED,31000,1487179595.78,diabetes awareness,DZ
3088,3088,25-44,2.0,Locals,No Degree,NOTSELECTED,51000,1487179595.78,diabetes awareness,DZ
3089,3089,45+,2.0,Locals,No Degree,NOTSELECTED,14000,1487179595.78,diabetes awareness,DZ
3090,3090,18-24,1.0,Locals,High School,NOTSELECTED,13000,1487179595.78,diabetes awareness,DZ
3091,3091,25-44,1.0,Locals,High School,NOTSELECTED,18000,1487179595.78,diabetes awareness,DZ
3092,3092,45+,1.0,Locals,High School,NOTSELECTED,4800,1487179595.78,diabetes awareness,DZ
3093,3093,18-24,2.0,Locals,High School,NOTSELECTED,14000,1487179595.78,diabetes awareness,DZ
3094,3094,25-44,2.0,Locals,High School,NOTSELECTED,11000,1487179595.78,diabetes awareness,DZ
3095,3095,45+,2.0,Locals,High School,NOTSELECTED,3500,1487179595.78,diabetes awareness,DZ
3096,3096,18-24,1.0,Expats,Graduated,NOTSELECTED,600,1487179595.78,diabetes awareness,BH
3097,3097,25-44,1.0,Expats,Graduated,NOTSELECTED,2400,1487179595.78,diabetes awareness,BH
3098,3098,45+,1.0,Expats,Graduated,NOTSELECTED,740,1487179595.78,diabetes awareness,BH
3099,3099,18-24,2.0,Expats,Graduated,NOTSELECTED,140,1487179595.78,diabetes awareness,BH
3100,3100,25-44,2.0,Expats,Graduated,NOTSELECTED,1900,1487179595.78,diabetes awareness,BH
3101,3101,45+,2.0,Expats,Graduated,NOTSELECTED,1200,1487179595.78,diabetes awareness,BH
3102,3102,18-24,1.0,Expats,No Degree,NOTSELECTED,500,1487179595.78,diabetes awareness,BH
3103,3103,25-44,1.0,Expats,No Degree,NOTSELECTED,1400,1487179595.78,diabetes awareness,BH
3104,3104,45+,1.0,Expats,No Degree,NOTSELECTED,420,1487179595.78,diabetes awareness,BH
3105,3105,18-24,2.0,Expats,No Degree,NOTSELECTED,140,1487179595.78,diabetes awareness,BH
3106,3106,25-44,2.0,Expats,No Degree,NOTSELECTED,760,1487179595.78,diabetes awareness,BH
3107,3107,45+,2.0,Expats,No Degree,NOTSELECTED,730,1487179595.78,diabetes awareness,BH
3108,3108,18-24,1.0,Expats,High School,NOTSELECTED,130,1487179595.78,diabetes awareness,BH
3109,3109,25-44,1.0,Expats,High School,NOTSELECTED,560,1487179595.78,diabetes awareness,BH
3110,3110,45+,1.0,Expats,High School,NOTSELECTED,240,1487179595.78,diabetes awareness,BH
3111,3111,18-24,2.0,Expats,High School,NOTSELECTED,60,1487179595.78,diabetes awareness,BH
3112,3112,25-44,2.0,Expats,High School,NOTSELECTED,570,1487179595.78,diabetes awareness,BH
3113,3113,45+,2.0,Expats,High School,NOTSELECTED,340,1487179595.78,diabetes awareness,BH
3114,3114,18-24,1.0,Locals,Graduated,NOTSELECTED,80,1487179595.78,diabetes awareness,BH
3115,3115,25-44,1.0,Locals,Graduated,NOTSELECTED,260,1487179595.78,diabetes awareness,BH
3116,3116,45+,1.0,Locals,Graduated,NOTSELECTED,170,1487179595.78,diabetes awareness,BH
3117,3117,18-24,2.0,Locals,Graduated,NOTSELECTED,40,1487179595.78,diabetes awareness,BH
3118,3118,25-44,2.0,Locals,Graduated,NOTSELECTED,290,1487179595.78,diabetes awareness,BH
3119,3119,45+,2.0,Locals,Graduated,NOTSELECTED,40,1487179595.78,diabetes awareness,BH
3120,3120,18-24,1.0,Locals,No Degree,NOTSELECTED,30,1487179595.78,diabetes awareness,BH
3121,3121,25-44,1.0,Locals,No Degree,NOTSELECTED,180,1487179595.78,diabetes awareness,BH
