,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
1836,1836,18-24,1.0,Expats,Graduated,NOTSELECTED,19000,1487179595.78,obesity,DZ
1837,1837,25-44,1.0,Expats,Graduated,NOTSELECTED,17000,1487179595.78,obesity,DZ
1838,1838,45+,1.0,Expats,Graduated,NOTSELECTED,2300,1487179595.78,obesity,DZ
1839,1839,18-24,2.0,Expats,Graduated,NOTSELECTED,9300,1487179595.78,obesity,DZ
1840,1840,25-44,2.0,Expats,Graduated,NOTSELECTED,8100,1487179595.78,obesity,DZ
1841,1841,45+,2.0,Expats,Graduated,NOTSELECTED,1300,1487179595.78,obesity,DZ
1842,1842,18-24,1.0,Expats,No Degree,NOTSELECTED,11000,1487179595.78,obesity,DZ
1843,1843,25-44,1.0,Expats,No Degree,NOTSELECTED,15000,1487179595.78,obesity,DZ
1844,1844,45+,1.0,Expats,No Degree,NOTSELECTED,2900,1487179595.78,obesity,DZ
1845,1845,18-24,2.0,Expats,No Degree,NOTSELECTED,8600,1487179595.78,obesity,DZ
1846,1846,25-44,2.0,Expats,No Degree,NOTSELECTED,10000,1487179595.78,obesity,DZ
1847,1847,45+,2.0,Expats,No Degree,NOTSELECTED,2400,1487179595.78,obesity,DZ
1848,1848,18-24,1.0,Expats,High School,NOTSELECTED,7300,1487179595.78,obesity,DZ
1849,1849,25-44,1.0,Expats,High School,NOTSELECTED,4300,1487179595.78,obesity,DZ
1850,1850,45+,1.0,Expats,High School,NOTSELECTED,780,1487179595.78,obesity,DZ
1851,1851,18-24,2.0,Expats,High School,NOTSELECTED,3900,1487179595.78,obesity,DZ
1852,1852,25-44,2.0,Expats,High School,NOTSELECTED,2200,1487179595.78,obesity,DZ
1853,1853,45+,2.0,Expats,High School,NOTSELECTED,560,1487179595.78,obesity,DZ
1854,1854,18-24,1.0,Locals,Graduated,NOTSELECTED,82000,1487179595.78,obesity,DZ
1855,1855,25-44,1.0,Locals,Graduated,NOTSELECTED,120000,1487179595.78,obesity,DZ
1856,1856,45+,1.0,Locals,Graduated,NOTSELECTED,12000,1487179595.78,obesity,DZ
1857,1857,18-24,2.0,Locals,Graduated,NOTSELECTED,83000,1487179595.78,obesity,DZ
1858,1858,25-44,2.0,Locals,Graduated,NOTSELECTED,110000,1487179595.78,obesity,DZ
1859,1859,45+,2.0,Locals,Graduated,NOTSELECTED,11000,1487179595.78,obesity,DZ
1860,1860,18-24,1.0,Locals,No Degree,NOTSELECTED,93000,1487179595.78,obesity,DZ
1861,1861,25-44,1.0,Locals,No Degree,NOTSELECTED,160000,1487179595.78,obesity,DZ
1862,1862,45+,1.0,Locals,No Degree,NOTSELECTED,24000,1487179595.78,obesity,DZ
1863,1863,18-24,2.0,Locals,No Degree,NOTSELECTED,120000,1487179595.78,obesity,DZ
1864,1864,25-44,2.0,Locals,No Degree,NOTSELECTED,150000,1487179595.78,obesity,DZ
1865,1865,45+,2.0,Locals,No Degree,NOTSELECTED,25000,1487179595.78,obesity,DZ
1866,1866,18-24,1.0,Locals,High School,NOTSELECTED,39000,1487179595.78,obesity,DZ
1867,1867,25-44,1.0,Locals,High School,NOTSELECTED,34000,1487179595.78,obesity,DZ
1868,1868,45+,1.0,Locals,High School,NOTSELECTED,4700,1487179595.78,obesity,DZ
1869,1869,18-24,2.0,Locals,High School,NOTSELECTED,43000,1487179595.78,obesity,DZ
1870,1870,25-44,2.0,Locals,High School,NOTSELECTED,28000,1487179595.78,obesity,DZ
1871,1871,45+,2.0,Locals,High School,NOTSELECTED,5000,1487179595.78,obesity,DZ
1872,1872,18-24,1.0,Expats,Graduated,NOTSELECTED,3300,1487179595.78,obesity,BH
1873,1873,25-44,1.0,Expats,Graduated,NOTSELECTED,15000,1487179595.78,obesity,BH
1874,1874,45+,1.0,Expats,Graduated,NOTSELECTED,1500,1487179595.78,obesity,BH
1875,1875,18-24,2.0,Expats,Graduated,NOTSELECTED,1300,1487179595.78,obesity,BH
1876,1876,25-44,2.0,Expats,Graduated,NOTSELECTED,14000,1487179595.78,obesity,BH
1877,1877,45+,2.0,Expats,Graduated,NOTSELECTED,2400,1487179595.78,obesity,BH
1878,1878,18-24,1.0,Expats,No Degree,NOTSELECTED,3500,1487179595.78,obesity,BH
1879,1879,25-44,1.0,Expats,No Degree,NOTSELECTED,11000,1487179595.78,obesity,BH
1880,1880,45+,1.0,Expats,No Degree,NOTSELECTED,1800,1487179595.78,obesity,BH
1881,1881,18-24,2.0,Expats,No Degree,NOTSELECTED,960,1487179595.78,obesity,BH
1882,1882,25-44,2.0,Expats,No Degree,NOTSELECTED,6100,1487179595.78,obesity,BH
1883,1883,45+,2.0,Expats,No Degree,NOTSELECTED,1500,1487179595.78,obesity,BH
1884,1884,18-24,1.0,Expats,High School,NOTSELECTED,1700,1487179595.78,obesity,BH
1885,1885,25-44,1.0,Expats,High School,NOTSELECTED,3900,1487179595.78,obesity,BH
1886,1886,45+,1.0,Expats,High School,NOTSELECTED,580,1487179595.78,obesity,BH
1887,1887,18-24,2.0,Expats,High School,NOTSELECTED,760,1487179595.78,obesity,BH
1888,1888,25-44,2.0,Expats,High School,NOTSELECTED,3900,1487179595.78,obesity,BH
1889,1889,45+,2.0,Expats,High School,NOTSELECTED,860,1487179595.78,obesity,BH
1890,1890,18-24,1.0,Locals,Graduated,NOTSELECTED,820,1487179595.78,obesity,BH
1891,1891,25-44,1.0,Locals,Graduated,NOTSELECTED,2500,1487179595.78,obesity,BH
1892,1892,45+,1.0,Locals,Graduated,NOTSELECTED,310,1487179595.78,obesity,BH
1893,1893,18-24,2.0,Locals,Graduated,NOTSELECTED,650,1487179595.78,obesity,BH
1894,1894,25-44,2.0,Locals,Graduated,NOTSELECTED,2500,1487179595.78,obesity,BH
1895,1895,45+,2.0,Locals,Graduated,NOTSELECTED,210,1487179595.78,obesity,BH
1896,1896,18-24,1.0,Locals,No Degree,NOTSELECTED,1100,1487179595.78,obesity,BH
1897,1897,25-44,1.0,Locals,No Degree,NOTSELECTED,2200,1487179595.78,obesity,BH
1898,1898,45+,1.0,Locals,No Degree,NOTSELECTED,290,1487179595.78,obesity,BH
