,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
6732,6732,18-24,1.0,Expats,Graduated,NOTSELECTED,17000,1487179595.78,mental disease depression,DZ
6733,6733,25-44,1.0,Expats,Graduated,NOTSELECTED,16000,1487179595.78,mental disease depression,DZ
6734,6734,45+,1.0,Expats,Graduated,NOTSELECTED,2100,1487179595.78,mental disease depression,DZ
6735,6735,18-24,2.0,Expats,Graduated,NOTSELECTED,7000,1487179595.78,mental disease depression,DZ
6736,6736,25-44,2.0,Expats,Graduated,NOTSELECTED,5100,1487179595.78,mental disease depression,DZ
6737,6737,45+,2.0,Expats,Graduated,NOTSELECTED,900,1487179595.78,mental disease depression,DZ
6738,6738,18-24,1.0,Expats,No Degree,NOTSELECTED,9200,1487179595.78,mental disease depression,DZ
6739,6739,25-44,1.0,Expats,No Degree,NOTSELECTED,15000,1487179595.78,mental disease depression,DZ
6740,6740,45+,1.0,Expats,No Degree,NOTSELECTED,2600,1487179595.78,mental disease depression,DZ
6741,6741,18-24,2.0,Expats,No Degree,NOTSELECTED,5000,1487179595.78,mental disease depression,DZ
6742,6742,25-44,2.0,Expats,No Degree,NOTSELECTED,6100,1487179595.78,mental disease depression,DZ
6743,6743,45+,2.0,Expats,No Degree,NOTSELECTED,1400,1487179595.78,mental disease depression,DZ
6744,6744,18-24,1.0,Expats,High School,NOTSELECTED,6100,1487179595.78,mental disease depression,DZ
6745,6745,25-44,1.0,Expats,High School,NOTSELECTED,4100,1487179595.78,mental disease depression,DZ
6746,6746,45+,1.0,Expats,High School,NOTSELECTED,630,1487179595.78,mental disease depression,DZ
6747,6747,18-24,2.0,Expats,High School,NOTSELECTED,3000,1487179595.78,mental disease depression,DZ
6748,6748,25-44,2.0,Expats,High School,NOTSELECTED,1400,1487179595.78,mental disease depression,DZ
6749,6749,45+,2.0,Expats,High School,NOTSELECTED,390,1487179595.78,mental disease depression,DZ
6750,6750,18-24,1.0,Locals,Graduated,NOTSELECTED,76000,1487179595.78,mental disease depression,DZ
6751,6751,25-44,1.0,Locals,Graduated,NOTSELECTED,120000,1487179595.78,mental disease depression,DZ
6752,6752,45+,1.0,Locals,Graduated,NOTSELECTED,12000,1487179595.78,mental disease depression,DZ
6753,6753,18-24,2.0,Locals,Graduated,NOTSELECTED,61000,1487179595.78,mental disease depression,DZ
6754,6754,25-44,2.0,Locals,Graduated,NOTSELECTED,76000,1487179595.78,mental disease depression,DZ
6755,6755,45+,2.0,Locals,Graduated,NOTSELECTED,6800,1487179595.78,mental disease depression,DZ
6756,6756,18-24,1.0,Locals,No Degree,NOTSELECTED,81000,1487179595.78,mental disease depression,DZ
6757,6757,25-44,1.0,Locals,No Degree,NOTSELECTED,160000,1487179595.78,mental disease depression,DZ
6758,6758,45+,1.0,Locals,No Degree,NOTSELECTED,21000,1487179595.78,mental disease depression,DZ
6759,6759,18-24,2.0,Locals,No Degree,NOTSELECTED,67000,1487179595.78,mental disease depression,DZ
