,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
4896,4896,18-24,1.0,Expats,Graduated,NOTSELECTED,150000,1487518519.22,shopping,DZ
4897,4897,25-44,1.0,Expats,Graduated,NOTSELECTED,170000,1487518519.22,shopping,DZ
4898,4898,45+,1.0,Expats,Graduated,NOTSELECTED,22000,1487518519.22,shopping,DZ
4899,4899,18-24,2.0,Expats,Graduated,NOTSELECTED,63000,1487518519.22,shopping,DZ
4900,4900,25-44,2.0,Expats,Graduated,NOTSELECTED,45000,1487518519.22,shopping,DZ
4901,4901,45+,2.0,Expats,Graduated,NOTSELECTED,7200,1487518519.22,shopping,DZ
4902,4902,18-24,1.0,Expats,No Degree,NOTSELECTED,120000,1487518519.22,shopping,DZ
4903,4903,25-44,1.0,Expats,No Degree,NOTSELECTED,190000,1487518519.22,shopping,DZ
4904,4904,45+,1.0,Expats,No Degree,NOTSELECTED,33000,1487518519.22,shopping,DZ
4905,4905,18-24,2.0,Expats,No Degree,NOTSELECTED,71000,1487518519.22,shopping,DZ
4906,4906,25-44,2.0,Expats,No Degree,NOTSELECTED,66000,1487518519.22,shopping,DZ
4907,4907,45+,2.0,Expats,No Degree,NOTSELECTED,11000,1487518519.22,shopping,DZ
4908,4908,18-24,1.0,Expats,High School,NOTSELECTED,60000,1487518519.22,shopping,DZ
4909,4909,25-44,1.0,Expats,High School,NOTSELECTED,40000,1487518519.22,shopping,DZ
4910,4910,45+,1.0,Expats,High School,NOTSELECTED,7500,1487518519.22,shopping,DZ
4911,4911,18-24,2.0,Expats,High School,NOTSELECTED,27000,1487518519.22,shopping,DZ
4912,4912,25-44,2.0,Expats,High School,NOTSELECTED,13000,1487518519.22,shopping,DZ
4913,4913,45+,2.0,Expats,High School,NOTSELECTED,3000,1487518519.22,shopping,DZ
4914,4914,18-24,1.0,Locals,Graduated,NOTSELECTED,710000,1487518519.22,shopping,DZ
4915,4915,25-44,1.0,Locals,Graduated,NOTSELECTED,1100000,1487518519.22,shopping,DZ
4916,4916,45+,1.0,Locals,Graduated,NOTSELECTED,130000,1487518519.22,shopping,DZ
4917,4917,18-24,2.0,Locals,Graduated,NOTSELECTED,530000,1487518519.22,shopping,DZ
4918,4918,25-44,2.0,Locals,Graduated,NOTSELECTED,560000,1487518519.22,shopping,DZ
4919,4919,45+,2.0,Locals,Graduated,NOTSELECTED,50000,1487518519.22,shopping,DZ
4920,4920,18-24,1.0,Locals,No Degree,NOTSELECTED,1200000,1487518519.22,shopping,DZ
4921,4921,25-44,1.0,Locals,No Degree,NOTSELECTED,1800000,1487518519.22,shopping,DZ
4922,4922,45+,1.0,Locals,No Degree,NOTSELECTED,270000,1487518519.22,shopping,DZ
4923,4923,18-24,2.0,Locals,No Degree,NOTSELECTED,1000000,1487518519.22,shopping,DZ
4924,4924,25-44,2.0,Locals,No Degree,NOTSELECTED,870000,1487518519.22,shopping,DZ
4925,4925,45+,2.0,Locals,No Degree,NOTSELECTED,130000,1487518519.22,shopping,DZ
4926,4926,18-24,1.0,Locals,High School,NOTSELECTED,340000,1487518519.22,shopping,DZ
4927,4927,25-44,1.0,Locals,High School,NOTSELECTED,320000,1487518519.22,shopping,DZ
4928,4928,45+,1.0,Locals,High School,NOTSELECTED,48000,1487518519.22,shopping,DZ
4929,4929,18-24,2.0,Locals,High School,NOTSELECTED,270000,1487518519.22,shopping,DZ
4930,4930,25-44,2.0,Locals,High School,NOTSELECTED,140000,1487518519.22,shopping,DZ
4931,4931,45+,2.0,Locals,High School,NOTSELECTED,22000,1487518519.22,shopping,DZ
4932,4932,18-24,1.0,Expats,Graduated,NOTSELECTED,24000,1487518519.22,shopping,BH
4933,4933,25-44,1.0,Expats,Graduated,NOTSELECTED,130000,1487518519.22,shopping,BH
4934,4934,45+,1.0,Expats,Graduated,NOTSELECTED,18000,1487518519.22,shopping,BH
4935,4935,18-24,2.0,Expats,Graduated,NOTSELECTED,7100,1487518519.22,shopping,BH
4936,4936,25-44,2.0,Expats,Graduated,NOTSELECTED,46000,1487518519.22,shopping,BH
4937,4937,45+,2.0,Expats,Graduated,NOTSELECTED,8400,1487518519.22,shopping,BH
4938,4938,18-24,1.0,Expats,No Degree,NOTSELECTED,49000,1487518519.22,shopping,BH
4939,4939,25-44,1.0,Expats,No Degree,NOTSELECTED,140000,1487518519.22,shopping,BH
4940,4940,45+,1.0,Expats,No Degree,NOTSELECTED,24000,1487518519.22,shopping,BH
4941,4941,18-24,2.0,Expats,No Degree,NOTSELECTED,13000,1487518519.22,shopping,BH
4942,4942,25-44,2.0,Expats,No Degree,NOTSELECTED,35000,1487518519.22,shopping,BH
4943,4943,45+,2.0,Expats,No Degree,NOTSELECTED,8000,1487518519.22,shopping,BH
4944,4944,18-24,1.0,Expats,High School,NOTSELECTED,12000,1487518519.22,shopping,BH
4945,4945,25-44,1.0,Expats,High School,NOTSELECTED,35000,1487518519.22,shopping,BH
4946,4946,45+,1.0,Expats,High School,NOTSELECTED,6100,1487518519.22,shopping,BH
4947,4947,18-24,2.0,Expats,High School,NOTSELECTED,4800,1487518519.22,shopping,BH
4948,4948,25-44,2.0,Expats,High School,NOTSELECTED,14000,1487518519.22,shopping,BH
4949,4949,45+,2.0,Expats,High School,NOTSELECTED,2800,1487518519.22,shopping,BH
4950,4950,18-24,1.0,Locals,Graduated,NOTSELECTED,5900,1487518519.22,shopping,BH
4951,4951,25-44,1.0,Locals,Graduated,NOTSELECTED,19000,1487518519.22,shopping,BH
4952,4952,45+,1.0,Locals,Graduated,NOTSELECTED,3400,1487518519.22,shopping,BH
4953,4953,18-24,2.0,Locals,Graduated,NOTSELECTED,3900,1487518519.22,shopping,BH
4954,4954,25-44,2.0,Locals,Graduated,NOTSELECTED,12000,1487518519.22,shopping,BH
4955,4955,45+,2.0,Locals,Graduated,NOTSELECTED,1200,1487518519.22,shopping,BH
