,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
4284,4284,18-24,1.0,Expats,Graduated,NOTSELECTED,58000,1487518519.22,cars vehicles,DZ
4285,4285,25-44,1.0,Expats,Graduated,NOTSELECTED,42000,1487518519.22,cars vehicles,DZ
4286,4286,45+,1.0,Expats,Graduated,NOTSELECTED,4300,1487518519.22,cars vehicles,DZ
4287,4287,18-24,2.0,Expats,Graduated,NOTSELECTED,9100,1487518519.22,cars vehicles,DZ
4288,4288,25-44,2.0,Expats,Graduated,NOTSELECTED,5100,1487518519.22,cars vehicles,DZ
4289,4289,45+,2.0,Expats,Graduated,NOTSELECTED,630,1487518519.22,cars vehicles,DZ
4290,4290,18-24,1.0,Expats,No Degree,NOTSELECTED,25000,1487518519.22,cars vehicles,DZ
4291,4291,25-44,1.0,Expats,No Degree,NOTSELECTED,23000,1487518519.22,cars vehicles,DZ
4292,4292,45+,1.0,Expats,No Degree,NOTSELECTED,2600,1487518519.22,cars vehicles,DZ
4293,4293,18-24,2.0,Expats,No Degree,NOTSELECTED,4900,1487518519.22,cars vehicles,DZ
4294,4294,25-44,2.0,Expats,No Degree,NOTSELECTED,4100,1487518519.22,cars vehicles,DZ
4295,4295,45+,2.0,Expats,No Degree,NOTSELECTED,810,1487518519.22,cars vehicles,DZ
4296,4296,18-24,1.0,Expats,High School,NOTSELECTED,22000,1487518519.22,cars vehicles,DZ
4297,4297,25-44,1.0,Expats,High School,NOTSELECTED,9300,1487518519.22,cars vehicles,DZ
4298,4298,45+,1.0,Expats,High School,NOTSELECTED,1100,1487518519.22,cars vehicles,DZ
4299,4299,18-24,2.0,Expats,High School,NOTSELECTED,4000,1487518519.22,cars vehicles,DZ
4300,4300,25-44,2.0,Expats,High School,NOTSELECTED,1300,1487518519.22,cars vehicles,DZ
4301,4301,45+,2.0,Expats,High School,NOTSELECTED,250,1487518519.22,cars vehicles,DZ
4302,4302,18-24,1.0,Locals,Graduated,NOTSELECTED,230000,1487518519.22,cars vehicles,DZ
4303,4303,25-44,1.0,Locals,Graduated,NOTSELECTED,260000,1487518519.22,cars vehicles,DZ
