,ages_ranges,genders,behavior,scholarities,audience,topic,location
6289,25-44,1.0,Locals,No Degree,1600,Social Moviment,Massachusetts
6290,45+,1.0,Locals,No Degree,1400,Social Moviment,Massachusetts
6291,18-24,2.0,Locals,No Degree,800,Social Moviment,Massachusetts
6292,25-44,2.0,Locals,No Degree,2200,Social Moviment,Massachusetts
6293,45+,2.0,Locals,No Degree,3200,Social Moviment,Massachusetts
6294,18-24,1.0,Locals,High School,2300,Social Moviment,Massachusetts
6295,25-44,1.0,Locals,High School,3300,Social Moviment,Massachusetts
6296,45+,1.0,Locals,High School,1900,Social Moviment,Massachusetts
6297,18-24,2.0,Locals,High School,3500,Social Moviment,Massachusetts
6298,25-44,2.0,Locals,High School,5100,Social Moviment,Massachusetts
6299,45+,2.0,Locals,High School,3900,Social Moviment,Massachusetts
6300,18-24,1.0,Expats,Graduated,270,Social Moviment,Michigan
6301,25-44,1.0,Expats,Graduated,900,Social Moviment,Michigan
6302,45+,1.0,Expats,Graduated,430,Social Moviment,Michigan
6303,18-24,2.0,Expats,Graduated,190,Social Moviment,Michigan
6304,25-44,2.0,Expats,Graduated,900,Social Moviment,Michigan
6305,45+,2.0,Expats,Graduated,620,Social Moviment,Michigan
6306,18-24,1.0,Expats,No Degree,110,Social Moviment,Michigan
6307,25-44,1.0,Expats,No Degree,260,Social Moviment,Michigan
6308,45+,1.0,Expats,No Degree,220,Social Moviment,Michigan
6309,18-24,2.0,Expats,No Degree,90,Social Moviment,Michigan
6310,25-44,2.0,Expats,No Degree,240,Social Moviment,Michigan
6311,45+,2.0,Expats,No Degree,260,Social Moviment,Michigan
6312,18-24,1.0,Expats,High School,260,Social Moviment,Michigan
6313,25-44,1.0,Expats,High School,320,Social Moviment,Michigan
6314,45+,1.0,Expats,High School,120,Social Moviment,Michigan
6315,18-24,2.0,Expats,High School,290,Social Moviment,Michigan
6316,25-44,2.0,Expats,High School,320,Social Moviment,Michigan
6317,45+,2.0,Expats,High School,170,Social Moviment,Michigan
6318,18-24,1.0,Locals,Graduated,2000,Social Moviment,Michigan
6319,25-44,1.0,Locals,Graduated,8900,Social Moviment,Michigan
6320,45+,1.0,Locals,Graduated,7900,Social Moviment,Michigan
6321,18-24,2.0,Locals,Graduated,2900,Social Moviment,Michigan
6322,25-44,2.0,Locals,Graduated,17000,Social Moviment,Michigan
6323,45+,2.0,Locals,Graduated,17000,Social Moviment,Michigan
6324,18-24,1.0,Locals,No Degree,1000,Social Moviment,Michigan
6325,25-44,1.0,Locals,No Degree,2200,Social Moviment,Michigan
6326,45+,1.0,Locals,No Degree,2600,Social Moviment,Michigan
6327,18-24,2.0,Locals,No Degree,1700,Social Moviment,Michigan
6328,25-44,2.0,Locals,No Degree,3500,Social Moviment,Michigan
6329,45+,2.0,Locals,No Degree,5000,Social Moviment,Michigan
6330,18-24,1.0,Locals,High School,3200,Social Moviment,Michigan
6331,25-44,1.0,Locals,High School,5400,Social Moviment,Michigan
6332,45+,1.0,Locals,High School,4000,Social Moviment,Michigan
6333,18-24,2.0,Locals,High School,5700,Social Moviment,Michigan
6334,25-44,2.0,Locals,High School,9800,Social Moviment,Michigan
6335,45+,2.0,Locals,High School,8600,Social Moviment,Michigan
6336,18-24,1.0,Expats,Graduated,170,Social Moviment,Minnesota
6337,25-44,1.0,Expats,Graduated,810,Social Moviment,Minnesota
6338,45+,1.0,Expats,Graduated,320,Social Moviment,Minnesota
6339,18-24,2.0,Expats,Graduated,180,Social Moviment,Minnesota
6340,25-44,2.0,Expats,Graduated,810,Social Moviment,Minnesota
6341,45+,2.0,Expats,Graduated,350,Social Moviment,Minnesota
6342,18-24,1.0,Expats,No Degree,100,Social Moviment,Minnesota
6343,25-44,1.0,Expats,No Degree,330,Social Moviment,Minnesota
6344,45+,1.0,Expats,No Degree,160,Social Moviment,Minnesota
6345,18-24,2.0,Expats,No Degree,100,Social Moviment,Minnesota
6346,25-44,2.0,Expats,No Degree,280,Social Moviment,Minnesota
6347,45+,2.0,Expats,No Degree,160,Social Moviment,Minnesota
6348,18-24,1.0,Expats,High School,230,Social Moviment,Minnesota
6349,25-44,1.0,Expats,High School,330,Social Moviment,Minnesota
6350,45+,1.0,Expats,High School,90,Social Moviment,Minnesota
6351,18-24,2.0,Expats,High School,280,Social Moviment,Minnesota
6352,25-44,2.0,Expats,High School,270,Social Moviment,Minnesota
6353,45+,2.0,Expats,High School,100,Social Moviment,Minnesota
6354,18-24,1.0,Locals,Graduated,1100,Social Moviment,Minnesota
6355,25-44,1.0,Locals,Graduated,4700,Social Moviment,Minnesota
6356,45+,1.0,Locals,Graduated,3800,Social Moviment,Minnesota
6357,18-24,2.0,Locals,Graduated,1500,Social Moviment,Minnesota
6358,25-44,2.0,Locals,Graduated,11000,Social Moviment,Minnesota
6359,45+,2.0,Locals,Graduated,9500,Social Moviment,Minnesota
6360,18-24,1.0,Locals,No Degree,530,Social Moviment,Minnesota
6361,25-44,1.0,Locals,No Degree,1100,Social Moviment,Minnesota
6362,45+,1.0,Locals,No Degree,1100,Social Moviment,Minnesota
6363,18-24,2.0,Locals,No Degree,900,Social Moviment,Minnesota
6364,25-44,2.0,Locals,No Degree,1900,Social Moviment,Minnesota
6365,45+,2.0,Locals,No Degree,2500,Social Moviment,Minnesota
6366,18-24,1.0,Locals,High School,1700,Social Moviment,Minnesota
6367,25-44,1.0,Locals,High School,2400,Social Moviment,Minnesota
6368,45+,1.0,Locals,High School,1500,Social Moviment,Minnesota
6369,18-24,2.0,Locals,High School,2800,Social Moviment,Minnesota
6370,25-44,2.0,Locals,High School,4500,Social Moviment,Minnesota
6371,45+,2.0,Locals,High School,3500,Social Moviment,Minnesota
6372,18-24,1.0,Expats,Graduated,40,Social Moviment,Mississippi
6373,25-44,1.0,Expats,Graduated,160,Social Moviment,Mississippi
6374,45+,1.0,Expats,Graduated,50,Social Moviment,Mississippi
6375,18-24,2.0,Expats,Graduated,50,Social Moviment,Mississippi
6376,25-44,2.0,Expats,Graduated,100,Social Moviment,Mississippi
6377,45+,2.0,Expats,Graduated,90,Social Moviment,Mississippi
6378,18-24,1.0,Expats,No Degree,20,Social Moviment,Mississippi
6379,25-44,1.0,Expats,No Degree,90,Social Moviment,Mississippi
6380,45+,1.0,Expats,No Degree,70,Social Moviment,Mississippi
6381,18-24,2.0,Expats,No Degree,20,Social Moviment,Mississippi
6382,25-44,2.0,Expats,No Degree,30,Social Moviment,Mississippi
6383,45+,2.0,Expats,No Degree,20,Social Moviment,Mississippi
6384,18-24,1.0,Expats,High School,30,Social Moviment,Mississippi
6385,25-44,1.0,Expats,High School,140,Social Moviment,Mississippi
6386,45+,1.0,Expats,High School,20,Social Moviment,Mississippi
6387,18-24,2.0,Expats,High School,20,Social Moviment,Mississippi
6388,25-44,2.0,Expats,High School,40,Social Moviment,Mississippi
6389,45+,2.0,Expats,High School,40,Social Moviment,Mississippi
6390,18-24,1.0,Locals,Graduated,620,Social Moviment,Mississippi
6391,25-44,1.0,Locals,Graduated,2900,Social Moviment,Mississippi
6392,45+,1.0,Locals,Graduated,2300,Social Moviment,Mississippi
6393,18-24,2.0,Locals,Graduated,720,Social Moviment,Mississippi
6394,25-44,2.0,Locals,Graduated,4900,Social Moviment,Mississippi
6395,45+,2.0,Locals,Graduated,4200,Social Moviment,Mississippi
6396,18-24,1.0,Locals,No Degree,220,Social Moviment,Mississippi
6397,25-44,1.0,Locals,No Degree,600,Social Moviment,Mississippi
6398,45+,1.0,Locals,No Degree,890,Social Moviment,Mississippi
6399,18-24,2.0,Locals,No Degree,480,Social Moviment,Mississippi
6400,25-44,2.0,Locals,No Degree,960,Social Moviment,Mississippi
6401,45+,2.0,Locals,No Degree,1500,Social Moviment,Mississippi
6402,18-24,1.0,Locals,High School,600,Social Moviment,Mississippi
6403,25-44,1.0,Locals,High School,1700,Social Moviment,Mississippi
6404,45+,1.0,Locals,High School,1400,Social Moviment,Mississippi
6405,18-24,2.0,Locals,High School,1400,Social Moviment,Mississippi
6406,25-44,2.0,Locals,High School,2800,Social Moviment,Mississippi
6407,45+,2.0,Locals,High School,2200,Social Moviment,Mississippi
6408,18-24,1.0,Expats,Graduated,140,Social Moviment,Missouri
6409,25-44,1.0,Expats,Graduated,450,Social Moviment,Missouri
6410,45+,1.0,Expats,Graduated,240,Social Moviment,Missouri
6411,18-24,2.0,Expats,Graduated,110,Social Moviment,Missouri
6412,25-44,2.0,Expats,Graduated,500,Social Moviment,Missouri
6413,45+,2.0,Expats,Graduated,250,Social Moviment,Missouri
6414,18-24,1.0,Expats,No Degree,50,Social Moviment,Missouri
6415,25-44,1.0,Expats,No Degree,180,Social Moviment,Missouri
6416,45+,1.0,Expats,No Degree,100,Social Moviment,Missouri
6417,18-24,2.0,Expats,No Degree,50,Social Moviment,Missouri
6418,25-44,2.0,Expats,No Degree,170,Social Moviment,Missouri
6419,45+,2.0,Expats,No Degree,120,Social Moviment,Missouri
6420,18-24,1.0,Expats,High School,140,Social Moviment,Missouri
6421,25-44,1.0,Expats,High School,230,Social Moviment,Missouri
6422,45+,1.0,Expats,High School,60,Social Moviment,Missouri
6423,18-24,2.0,Expats,High School,170,Social Moviment,Missouri
6424,25-44,2.0,Expats,High School,190,Social Moviment,Missouri
6425,45+,2.0,Expats,High School,80,Social Moviment,Missouri
6426,18-24,1.0,Locals,Graduated,1200,Social Moviment,Missouri
6427,25-44,1.0,Locals,Graduated,5100,Social Moviment,Missouri
6428,45+,1.0,Locals,Graduated,5000,Social Moviment,Missouri
6429,18-24,2.0,Locals,Graduated,1700,Social Moviment,Missouri
6430,25-44,2.0,Locals,Graduated,11000,Social Moviment,Missouri
6431,45+,2.0,Locals,Graduated,10000,Social Moviment,Missouri
6432,18-24,1.0,Locals,No Degree,590,Social Moviment,Missouri
6433,25-44,1.0,Locals,No Degree,1500,Social Moviment,Missouri
6434,45+,1.0,Locals,No Degree,1700,Social Moviment,Missouri
6435,18-24,2.0,Locals,No Degree,1100,Social Moviment,Missouri
6436,25-44,2.0,Locals,No Degree,2400,Social Moviment,Missouri
6437,45+,2.0,Locals,No Degree,3400,Social Moviment,Missouri
6438,18-24,1.0,Locals,High School,1900,Social Moviment,Missouri
6439,25-44,1.0,Locals,High School,3600,Social Moviment,Missouri
6440,45+,1.0,Locals,High School,2900,Social Moviment,Missouri
6441,18-24,2.0,Locals,High School,3300,Social Moviment,Missouri
6442,25-44,2.0,Locals,High School,6300,Social Moviment,Missouri
6443,45+,2.0,Locals,High School,5700,Social Moviment,Missouri
6444,18-24,1.0,Expats,Graduated,20,Social Moviment,Montana
6445,25-44,1.0,Expats,Graduated,70,Social Moviment,Montana
6446,45+,1.0,Expats,Graduated,40,Social Moviment,Montana
6447,18-24,2.0,Expats,Graduated,30,Social Moviment,Montana
6448,25-44,2.0,Expats,Graduated,70,Social Moviment,Montana
6449,45+,2.0,Expats,Graduated,60,Social Moviment,Montana
6450,18-24,1.0,Expats,No Degree,20,Social Moviment,Montana
6451,25-44,1.0,Expats,No Degree,20,Social Moviment,Montana
6452,45+,1.0,Expats,No Degree,20,Social Moviment,Montana
6453,18-24,2.0,Expats,No Degree,20,Social Moviment,Montana
6454,25-44,2.0,Expats,No Degree,40,Social Moviment,Montana
6455,45+,2.0,Expats,No Degree,30,Social Moviment,Montana
6456,18-24,1.0,Expats,High School,20,Social Moviment,Montana
6457,25-44,1.0,Expats,High School,20,Social Moviment,Montana
6458,45+,1.0,Expats,High School,20,Social Moviment,Montana
6459,18-24,2.0,Expats,High School,20,Social Moviment,Montana
6460,25-44,2.0,Expats,High School,20,Social Moviment,Montana
6461,45+,2.0,Expats,High School,20,Social Moviment,Montana
6462,18-24,1.0,Locals,Graduated,240,Social Moviment,Montana
6463,25-44,1.0,Locals,Graduated,1100,Social Moviment,Montana
6464,45+,1.0,Locals,Graduated,1000,Social Moviment,Montana
6465,18-24,2.0,Locals,Graduated,500,Social Moviment,Montana
6466,25-44,2.0,Locals,Graduated,2300,Social Moviment,Montana
