,ages_ranges,genders,behavior,scholarities,audience,topic,location
172,25-44,2.0,Locals,No Degree,1200000,NOTSELECTED,California
173,45+,2.0,Locals,No Degree,1200000,NOTSELECTED,California
174,18-24,1.0,Locals,High School,770000,NOTSELECTED,California
175,25-44,1.0,Locals,High School,1000000,NOTSELECTED,California
176,45+,1.0,Locals,High School,580000,NOTSELECTED,California
177,18-24,2.0,Locals,High School,840000,NOTSELECTED,California
178,25-44,2.0,Locals,High School,1000000,NOTSELECTED,California
179,45+,2.0,Locals,High School,840000,NOTSELECTED,California
180,18-24,1.0,Expats,Graduated,14000,NOTSELECTED,Colorado
181,25-44,1.0,Expats,Graduated,52000,NOTSELECTED,Colorado
182,45+,1.0,Expats,Graduated,21000,NOTSELECTED,Colorado
183,18-24,2.0,Expats,Graduated,11000,NOTSELECTED,Colorado
184,25-44,2.0,Expats,Graduated,48000,NOTSELECTED,Colorado
185,45+,2.0,Expats,Graduated,21000,NOTSELECTED,Colorado
186,18-24,1.0,Expats,No Degree,15000,NOTSELECTED,Colorado
187,25-44,1.0,Expats,No Degree,49000,NOTSELECTED,Colorado
188,45+,1.0,Expats,No Degree,24000,NOTSELECTED,Colorado
189,18-24,2.0,Expats,No Degree,14000,NOTSELECTED,Colorado
190,25-44,2.0,Expats,No Degree,44000,NOTSELECTED,Colorado
191,45+,2.0,Expats,No Degree,28000,NOTSELECTED,Colorado
192,18-24,1.0,Expats,High School,15000,NOTSELECTED,Colorado
193,25-44,1.0,Expats,High School,25000,NOTSELECTED,Colorado
194,45+,1.0,Expats,High School,8000,NOTSELECTED,Colorado
195,18-24,2.0,Expats,High School,15000,NOTSELECTED,Colorado
196,25-44,2.0,Expats,High School,24000,NOTSELECTED,Colorado
197,45+,2.0,Expats,High School,9400,NOTSELECTED,Colorado
198,18-24,1.0,Locals,Graduated,82000,NOTSELECTED,Colorado
199,25-44,1.0,Locals,Graduated,340000,NOTSELECTED,Colorado
200,45+,1.0,Locals,Graduated,240000,NOTSELECTED,Colorado
201,18-24,2.0,Locals,Graduated,73000,NOTSELECTED,Colorado
202,25-44,2.0,Locals,Graduated,400000,NOTSELECTED,Colorado
203,45+,2.0,Locals,Graduated,320000,NOTSELECTED,Colorado
204,18-24,1.0,Locals,No Degree,89000,NOTSELECTED,Colorado
205,25-44,1.0,Locals,No Degree,160000,NOTSELECTED,Colorado
206,45+,1.0,Locals,No Degree,130000,NOTSELECTED,Colorado
207,18-24,2.0,Locals,No Degree,86000,NOTSELECTED,Colorado
208,25-44,2.0,Locals,No Degree,130000,NOTSELECTED,Colorado
209,45+,2.0,Locals,No Degree,170000,NOTSELECTED,Colorado
210,18-24,1.0,Locals,High School,130000,NOTSELECTED,Colorado
211,25-44,1.0,Locals,High School,180000,NOTSELECTED,Colorado
212,45+,1.0,Locals,High School,110000,NOTSELECTED,Colorado
213,18-24,2.0,Locals,High School,130000,NOTSELECTED,Colorado
214,25-44,2.0,Locals,High School,170000,NOTSELECTED,Colorado
215,45+,2.0,Locals,High School,160000,NOTSELECTED,Colorado
216,18-24,1.0,Expats,Graduated,11000,NOTSELECTED,Connecticut
217,25-44,1.0,Expats,Graduated,50000,NOTSELECTED,Connecticut
218,45+,1.0,Expats,Graduated,22000,NOTSELECTED,Connecticut
219,18-24,2.0,Expats,Graduated,9300,NOTSELECTED,Connecticut
220,25-44,2.0,Expats,Graduated,51000,NOTSELECTED,Connecticut
221,45+,2.0,Expats,Graduated,26000,NOTSELECTED,Connecticut
222,18-24,1.0,Expats,No Degree,10000,NOTSELECTED,Connecticut
223,25-44,1.0,Expats,No Degree,37000,NOTSELECTED,Connecticut
224,45+,1.0,Expats,No Degree,25000,NOTSELECTED,Connecticut
225,18-24,2.0,Expats,No Degree,9200,NOTSELECTED,Connecticut
226,25-44,2.0,Expats,No Degree,33000,NOTSELECTED,Connecticut
227,45+,2.0,Expats,No Degree,30000,NOTSELECTED,Connecticut
228,18-24,1.0,Expats,High School,10000,NOTSELECTED,Connecticut
229,25-44,1.0,Expats,High School,21000,NOTSELECTED,Connecticut
230,45+,1.0,Expats,High School,10000,NOTSELECTED,Connecticut
231,18-24,2.0,Expats,High School,11000,NOTSELECTED,Connecticut
232,25-44,2.0,Expats,High School,22000,NOTSELECTED,Connecticut
233,45+,2.0,Expats,High School,13000,NOTSELECTED,Connecticut
234,18-24,1.0,Locals,Graduated,46000,NOTSELECTED,Connecticut
235,25-44,1.0,Locals,Graduated,160000,NOTSELECTED,Connecticut
236,45+,1.0,Locals,Graduated,130000,NOTSELECTED,Connecticut
237,18-24,2.0,Locals,Graduated,42000,NOTSELECTED,Connecticut
238,25-44,2.0,Locals,Graduated,200000,NOTSELECTED,Connecticut
239,45+,2.0,Locals,Graduated,200000,NOTSELECTED,Connecticut
240,18-24,1.0,Locals,No Degree,45000,NOTSELECTED,Connecticut
241,25-44,1.0,Locals,No Degree,84000,NOTSELECTED,Connecticut
242,45+,1.0,Locals,No Degree,85000,NOTSELECTED,Connecticut
243,18-24,2.0,Locals,No Degree,42000,NOTSELECTED,Connecticut
244,25-44,2.0,Locals,No Degree,76000,NOTSELECTED,Connecticut
245,45+,2.0,Locals,No Degree,120000,NOTSELECTED,Connecticut
246,18-24,1.0,Locals,High School,66000,NOTSELECTED,Connecticut
247,25-44,1.0,Locals,High School,90000,NOTSELECTED,Connecticut
248,45+,1.0,Locals,High School,73000,NOTSELECTED,Connecticut
249,18-24,2.0,Locals,High School,73000,NOTSELECTED,Connecticut
250,25-44,2.0,Locals,High School,87000,NOTSELECTED,Connecticut
251,45+,2.0,Locals,High School,110000,NOTSELECTED,Connecticut
252,18-24,1.0,Expats,Graduated,2400,NOTSELECTED,Delaware
253,25-44,1.0,Expats,Graduated,10000,NOTSELECTED,Delaware
254,45+,1.0,Expats,Graduated,3900,NOTSELECTED,Delaware
255,18-24,2.0,Expats,Graduated,1800,NOTSELECTED,Delaware
256,25-44,2.0,Expats,Graduated,9100,NOTSELECTED,Delaware
257,45+,2.0,Expats,Graduated,3500,NOTSELECTED,Delaware
258,18-24,1.0,Expats,No Degree,2200,NOTSELECTED,Delaware
259,25-44,1.0,Expats,No Degree,8100,NOTSELECTED,Delaware
260,45+,1.0,Expats,No Degree,3600,NOTSELECTED,Delaware
261,18-24,2.0,Expats,No Degree,1900,NOTSELECTED,Delaware
262,25-44,2.0,Expats,No Degree,6200,NOTSELECTED,Delaware
263,45+,2.0,Expats,No Degree,3900,NOTSELECTED,Delaware
264,18-24,1.0,Expats,High School,2200,NOTSELECTED,Delaware
265,25-44,1.0,Expats,High School,4000,NOTSELECTED,Delaware
266,45+,1.0,Expats,High School,1400,NOTSELECTED,Delaware
267,18-24,2.0,Expats,High School,1900,NOTSELECTED,Delaware
268,25-44,2.0,Expats,High School,3700,NOTSELECTED,Delaware
269,45+,2.0,Expats,High School,1700,NOTSELECTED,Delaware
270,18-24,1.0,Locals,Graduated,11000,NOTSELECTED,Delaware
271,25-44,1.0,Locals,Graduated,40000,NOTSELECTED,Delaware
272,45+,1.0,Locals,Graduated,36000,NOTSELECTED,Delaware
273,18-24,2.0,Locals,Graduated,11000,NOTSELECTED,Delaware
274,25-44,2.0,Locals,Graduated,53000,NOTSELECTED,Delaware
275,45+,2.0,Locals,Graduated,54000,NOTSELECTED,Delaware
276,18-24,1.0,Locals,No Degree,12000,NOTSELECTED,Delaware
277,25-44,1.0,Locals,No Degree,23000,NOTSELECTED,Delaware
278,45+,1.0,Locals,No Degree,23000,NOTSELECTED,Delaware
279,18-24,2.0,Locals,No Degree,12000,NOTSELECTED,Delaware
280,25-44,2.0,Locals,No Degree,20000,NOTSELECTED,Delaware
281,45+,2.0,Locals,No Degree,33000,NOTSELECTED,Delaware
282,18-24,1.0,Locals,High School,18000,NOTSELECTED,Delaware
283,25-44,1.0,Locals,High School,29000,NOTSELECTED,Delaware
284,45+,1.0,Locals,High School,23000,NOTSELECTED,Delaware
285,18-24,2.0,Locals,High School,20000,NOTSELECTED,Delaware
286,25-44,2.0,Locals,High School,30000,NOTSELECTED,Delaware
287,45+,2.0,Locals,High School,39000,NOTSELECTED,Delaware
288,18-24,1.0,Expats,Graduated,5000,NOTSELECTED,District of Columbia
289,25-44,1.0,Expats,Graduated,20000,NOTSELECTED,District of Columbia
290,45+,1.0,Expats,Graduated,7600,NOTSELECTED,District of Columbia
291,18-24,2.0,Expats,Graduated,4600,NOTSELECTED,District of Columbia
292,25-44,2.0,Expats,Graduated,18000,NOTSELECTED,District of Columbia
293,45+,2.0,Expats,Graduated,6100,NOTSELECTED,District of Columbia
294,18-24,1.0,Expats,No Degree,3800,NOTSELECTED,District of Columbia
295,25-44,1.0,Expats,No Degree,14000,NOTSELECTED,District of Columbia
296,45+,1.0,Expats,No Degree,7600,NOTSELECTED,District of Columbia
297,18-24,2.0,Expats,No Degree,3100,NOTSELECTED,District of Columbia
298,25-44,2.0,Expats,No Degree,11000,NOTSELECTED,District of Columbia
299,45+,2.0,Expats,No Degree,6800,NOTSELECTED,District of Columbia
300,18-24,1.0,Expats,High School,3800,NOTSELECTED,District of Columbia
301,25-44,1.0,Expats,High School,6000,NOTSELECTED,District of Columbia
302,45+,1.0,Expats,High School,2200,NOTSELECTED,District of Columbia
303,18-24,2.0,Expats,High School,3700,NOTSELECTED,District of Columbia
304,25-44,2.0,Expats,High School,5100,NOTSELECTED,District of Columbia
305,45+,2.0,Expats,High School,1700,NOTSELECTED,District of Columbia
306,18-24,1.0,Locals,Graduated,13000,NOTSELECTED,District of Columbia
307,25-44,1.0,Locals,Graduated,73000,NOTSELECTED,District of Columbia
308,45+,1.0,Locals,Graduated,31000,NOTSELECTED,District of Columbia
309,18-24,2.0,Locals,Graduated,18000,NOTSELECTED,District of Columbia
310,25-44,2.0,Locals,Graduated,85000,NOTSELECTED,District of Columbia
311,45+,2.0,Locals,Graduated,33000,NOTSELECTED,District of Columbia
312,18-24,1.0,Locals,No Degree,11000,NOTSELECTED,District of Columbia
313,25-44,1.0,Locals,No Degree,31000,NOTSELECTED,District of Columbia
314,45+,1.0,Locals,No Degree,26000,NOTSELECTED,District of Columbia
315,18-24,2.0,Locals,No Degree,9800,NOTSELECTED,District of Columbia
316,25-44,2.0,Locals,No Degree,27000,NOTSELECTED,District of Columbia
317,45+,2.0,Locals,No Degree,30000,NOTSELECTED,District of Columbia
318,18-24,1.0,Locals,High School,15000,NOTSELECTED,District of Columbia
319,25-44,1.0,Locals,High School,22000,NOTSELECTED,District of Columbia
320,45+,1.0,Locals,High School,11000,NOTSELECTED,District of Columbia
321,18-24,2.0,Locals,High School,20000,NOTSELECTED,District of Columbia
322,25-44,2.0,Locals,High School,22000,NOTSELECTED,District of Columbia
323,45+,2.0,Locals,High School,13000,NOTSELECTED,District of Columbia
324,18-24,1.0,Expats,Graduated,91000,NOTSELECTED,Florida
325,25-44,1.0,Expats,Graduated,380000,NOTSELECTED,Florida
326,45+,1.0,Expats,Graduated,240000,NOTSELECTED,Florida
327,18-24,2.0,Expats,Graduated,77000,NOTSELECTED,Florida
328,25-44,2.0,Expats,Graduated,410000,NOTSELECTED,Florida
329,45+,2.0,Expats,Graduated,300000,NOTSELECTED,Florida
330,18-24,1.0,Expats,No Degree,94000,NOTSELECTED,Florida
331,25-44,1.0,Expats,No Degree,280000,NOTSELECTED,Florida
332,45+,1.0,Expats,No Degree,250000,NOTSELECTED,Florida
333,18-24,2.0,Expats,No Degree,83000,NOTSELECTED,Florida
334,25-44,2.0,Expats,No Degree,260000,NOTSELECTED,Florida
335,45+,2.0,Expats,No Degree,310000,NOTSELECTED,Florida
336,18-24,1.0,Expats,High School,84000,NOTSELECTED,Florida
337,25-44,1.0,Expats,High School,170000,NOTSELECTED,Florida
338,45+,1.0,Expats,High School,96000,NOTSELECTED,Florida
339,18-24,2.0,Expats,High School,90000,NOTSELECTED,Florida
340,25-44,2.0,Expats,High School,170000,NOTSELECTED,Florida
341,45+,2.0,Expats,High School,140000,NOTSELECTED,Florida
342,18-24,1.0,Locals,Graduated,260000,NOTSELECTED,Florida
343,25-44,1.0,Locals,Graduated,870000,NOTSELECTED,Florida
344,45+,1.0,Locals,Graduated,830000,NOTSELECTED,Florida
345,18-24,2.0,Locals,Graduated,240000,NOTSELECTED,Florida
346,25-44,2.0,Locals,Graduated,1100000,NOTSELECTED,Florida
347,45+,2.0,Locals,Graduated,1200000,NOTSELECTED,Florida
348,18-24,1.0,Locals,No Degree,300000,NOTSELECTED,Florida
349,25-44,1.0,Locals,No Degree,550000,NOTSELECTED,Florida
350,45+,1.0,Locals,No Degree,570000,NOTSELECTED,Florida
351,18-24,2.0,Locals,No Degree,290000,NOTSELECTED,Florida
352,25-44,2.0,Locals,No Degree,500000,NOTSELECTED,Florida
353,45+,2.0,Locals,No Degree,750000,NOTSELECTED,Florida
354,18-24,1.0,Locals,High School,330000,NOTSELECTED,Florida
355,25-44,1.0,Locals,High School,570000,NOTSELECTED,Florida
356,45+,1.0,Locals,High School,460000,NOTSELECTED,Florida
357,18-24,2.0,Locals,High School,390000,NOTSELECTED,Florida
358,25-44,2.0,Locals,High School,560000,NOTSELECTED,Florida
359,45+,2.0,Locals,High School,770000,NOTSELECTED,Florida
360,18-24,1.0,Expats,Graduated,26000,NOTSELECTED,Georgia
361,25-44,1.0,Expats,Graduated,120000,NOTSELECTED,Georgia
362,45+,1.0,Expats,Graduated,48000,NOTSELECTED,Georgia
363,18-24,2.0,Expats,Graduated,21000,NOTSELECTED,Georgia
364,25-44,2.0,Expats,Graduated,110000,NOTSELECTED,Georgia
365,45+,2.0,Expats,Graduated,48000,NOTSELECTED,Georgia
366,18-24,1.0,Expats,No Degree,32000,NOTSELECTED,Georgia
367,25-44,1.0,Expats,No Degree,110000,NOTSELECTED,Georgia
368,45+,1.0,Expats,No Degree,54000,NOTSELECTED,Georgia
369,18-24,2.0,Expats,No Degree,25000,NOTSELECTED,Georgia
370,25-44,2.0,Expats,No Degree,90000,NOTSELECTED,Georgia
371,45+,2.0,Expats,No Degree,56000,NOTSELECTED,Georgia
372,18-24,1.0,Expats,High School,25000,NOTSELECTED,Georgia
373,25-44,1.0,Expats,High School,49000,NOTSELECTED,Georgia
374,45+,1.0,Expats,High School,18000,NOTSELECTED,Georgia
375,18-24,2.0,Expats,High School,26000,NOTSELECTED,Georgia
376,25-44,2.0,Expats,High School,44000,NOTSELECTED,Georgia
377,45+,2.0,Expats,High School,20000,NOTSELECTED,Georgia
378,18-24,1.0,Locals,Graduated,160000,NOTSELECTED,Georgia
379,25-44,1.0,Locals,Graduated,570000,NOTSELECTED,Georgia
380,45+,1.0,Locals,Graduated,400000,NOTSELECTED,Georgia
381,18-24,2.0,Locals,Graduated,160000,NOTSELECTED,Georgia
382,25-44,2.0,Locals,Graduated,720000,NOTSELECTED,Georgia
383,45+,2.0,Locals,Graduated,590000,NOTSELECTED,Georgia
384,18-24,1.0,Locals,No Degree,180000,NOTSELECTED,Georgia
385,25-44,1.0,Locals,No Degree,340000,NOTSELECTED,Georgia
386,45+,1.0,Locals,No Degree,280000,NOTSELECTED,Georgia
387,18-24,2.0,Locals,No Degree,170000,NOTSELECTED,Georgia
388,25-44,2.0,Locals,No Degree,300000,NOTSELECTED,Georgia
389,45+,2.0,Locals,No Degree,370000,NOTSELECTED,Georgia
390,18-24,1.0,Locals,High School,210000,NOTSELECTED,Georgia
391,25-44,1.0,Locals,High School,340000,NOTSELECTED,Georgia
392,45+,1.0,Locals,High School,230000,NOTSELECTED,Georgia
393,18-24,2.0,Locals,High School,260000,NOTSELECTED,Georgia
394,25-44,2.0,Locals,High School,360000,NOTSELECTED,Georgia
395,45+,2.0,Locals,High School,350000,NOTSELECTED,Georgia
396,18-24,1.0,Expats,Graduated,5900,NOTSELECTED,Hawaii
