,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,audience,timestamp,topic,location
7956,7956,18-24,1.0,Expats,Graduated,4000,1485789793.38,back pain,DZ
7957,7957,25-44,1.0,Expats,Graduated,6800,1485789793.38,back pain,DZ
7958,7958,45+,1.0,Expats,Graduated,1200,1485789793.38,back pain,DZ
7959,7959,18-24,2.0,Expats,Graduated,1400,1485789793.38,back pain,DZ
7960,7960,25-44,2.0,Expats,Graduated,1700,1485789793.38,back pain,DZ
7961,7961,45+,2.0,Expats,Graduated,390,1485789793.38,back pain,DZ
7962,7962,18-24,1.0,Expats,No Degree,3600,1485789793.38,back pain,DZ
7963,7963,25-44,1.0,Expats,No Degree,8100,1485789793.38,back pain,DZ
7964,7964,45+,1.0,Expats,No Degree,2100,1485789793.38,back pain,DZ
7965,7965,18-24,2.0,Expats,No Degree,1500,1485789793.38,back pain,DZ
7966,7966,25-44,2.0,Expats,No Degree,2300,1485789793.38,back pain,DZ
7967,7967,45+,2.0,Expats,No Degree,690,1485789793.38,back pain,DZ
7968,7968,18-24,1.0,Expats,High School,1500,1485789793.38,back pain,DZ
7969,7969,25-44,1.0,Expats,High School,1800,1485789793.38,back pain,DZ
7970,7970,45+,1.0,Expats,High School,450,1485789793.38,back pain,DZ
7971,7971,18-24,2.0,Expats,High School,690,1485789793.38,back pain,DZ
7972,7972,25-44,2.0,Expats,High School,430,1485789793.38,back pain,DZ
7973,7973,45+,2.0,Expats,High School,160,1485789793.38,back pain,DZ
7974,7974,18-24,1.0,Locals,Graduated,20000,1485789793.38,back pain,DZ
7975,7975,25-44,1.0,Locals,Graduated,56000,1485789793.38,back pain,DZ
7976,7976,45+,1.0,Locals,Graduated,9000,1485789793.38,back pain,DZ
7977,7977,18-24,2.0,Locals,Graduated,13000,1485789793.38,back pain,DZ
7978,7978,25-44,2.0,Locals,Graduated,22000,1485789793.38,back pain,DZ
7979,7979,45+,2.0,Locals,Graduated,3300,1485789793.38,back pain,DZ
7980,7980,18-24,1.0,Locals,No Degree,36000,1485789793.38,back pain,DZ
7981,7981,25-44,1.0,Locals,No Degree,93000,1485789793.38,back pain,DZ
7982,7982,45+,1.0,Locals,No Degree,20000,1485789793.38,back pain,DZ
7983,7983,18-24,2.0,Locals,No Degree,24000,1485789793.38,back pain,DZ
7984,7984,25-44,2.0,Locals,No Degree,35000,1485789793.38,back pain,DZ
7985,7985,45+,2.0,Locals,No Degree,8900,1485789793.38,back pain,DZ
7986,7986,18-24,1.0,Locals,High School,9500,1485789793.38,back pain,DZ
7987,7987,25-44,1.0,Locals,High School,17000,1485789793.38,back pain,DZ
7988,7988,45+,1.0,Locals,High School,3600,1485789793.38,back pain,DZ
7989,7989,18-24,2.0,Locals,High School,6900,1485789793.38,back pain,DZ
