,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
62,fitness and wellness,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,ND,170,18-24
63,fitness and wellness,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,ND,0,18-24
64,fitness and wellness,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,4700,18-24
65,fitness and wellness,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,2800,18-24
66,fitness and wellness,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,4200,18-24
67,fitness and wellness,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,510,18-24
68,fitness and wellness,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,430,18-24
69,fitness and wellness,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,1300,18-24
70,fitness and wellness,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,150,18-24
71,fitness and wellness,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,8500,18-24
72,fitness and wellness,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,520,18-24
73,fitness and wellness,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,1200,18-24
74,fitness and wellness,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,95000,18-24
75,fitness and wellness,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,4800,18-24
76,fitness and wellness,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,4000,18-24
77,fitness and wellness,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,3900,18-24
78,fitness and wellness,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,150,18-24
79,fitness and wellness,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,0,18-24
80,fitness and wellness,DZ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,200000,18-24
81,fitness and wellness,EG,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,780000,18-24
82,fitness and wellness,IQ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,300000,18-24
83,fitness and wellness,JO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,100000,18-24
84,fitness and wellness,KW,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,1200,18-24
