,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
31943,fitness and wellness,MA,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,2700,25-44
31944,fitness and wellness,OM,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,100,25-44
31945,fitness and wellness,QA,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,360,25-44
31946,fitness and wellness,SA,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,1050,25-44
31947,fitness and wellness,SO,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,20,25-44
31948,fitness and wellness,TN,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,2900,25-44
31949,fitness and wellness,AE,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,1700,25-44
31950,fitness and wellness,YE,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,15,25-44
31951,fitness and wellness,PS,Expats,Female,False,European,NOTSELECTED,44.0,25,HS,70,25-44
31952,fitness and wellness,DZ,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,25,25-44
31953,fitness and wellness,EG,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,110,25-44
31954,fitness and wellness,IQ,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,65,25-44
31955,fitness and wellness,JO,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,115,25-44
31956,fitness and wellness,KW,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,1550,25-44
31957,fitness and wellness,LB,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,110,25-44
31958,fitness and wellness,LY,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,35,25-44
31959,fitness and wellness,MA,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,35,25-44
31960,fitness and wellness,OM,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,650,25-44
31961,fitness and wellness,QA,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,1200,25-44
31962,fitness and wellness,SA,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,4400,25-44
