,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
5882,smoking awareness,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
5883,smoking awareness,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
5884,smoking awareness,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,100,18-24
5885,smoking awareness,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
5886,smoking awareness,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
5887,smoking awareness,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
5888,smoking awareness,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5889,smoking awareness,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5890,smoking awareness,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5891,smoking awareness,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5892,smoking awareness,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5893,smoking awareness,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5894,smoking awareness,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5895,smoking awareness,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5896,smoking awareness,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5897,smoking awareness,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5898,smoking awareness,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,100,18-24
5899,smoking awareness,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5900,smoking awareness,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5901,smoking awareness,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5902,smoking awareness,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5903,smoking awareness,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
5904,smoking awareness,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5905,smoking awareness,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5906,smoking awareness,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5907,smoking awareness,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5908,smoking awareness,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5909,smoking awareness,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5910,smoking awareness,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5911,smoking awareness,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5912,smoking awareness,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5913,smoking awareness,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5914,smoking awareness,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,30,18-24
5915,smoking awareness,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5916,smoking awareness,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5917,smoking awareness,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5918,smoking awareness,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5919,smoking awareness,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
5920,smoking awareness,DZ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,2100,18-24
5921,smoking awareness,EG,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,18000,18-24
5922,smoking awareness,IQ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1900,18-24
5923,smoking awareness,JO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,930,18-24
5924,smoking awareness,KW,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5925,smoking awareness,LB,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5926,smoking awareness,LY,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,130,18-24
5927,smoking awareness,MA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,2300,18-24
5928,smoking awareness,OM,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5929,smoking awareness,QA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5930,smoking awareness,SA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,150,18-24
5931,smoking awareness,SO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5932,smoking awareness,TN,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1400,18-24
5933,smoking awareness,AE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,100,18-24
5934,smoking awareness,YE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,0,18-24
5935,smoking awareness,PS,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,470,18-24
5936,smoking awareness,DZ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,500,18-24
5937,smoking awareness,EG,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,6500,18-24
5938,smoking awareness,IQ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,530,18-24
5939,smoking awareness,JO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,290,18-24
