,interest,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
72288,cars vehicles,JO,Locals,Male,False,English,24.0,18,ND,240,18-24
72289,cars vehicles,KW,Locals,Male,False,English,24.0,18,ND,100,18-24
72290,cars vehicles,LB,Locals,Male,False,English,24.0,18,ND,460,18-24
72291,cars vehicles,LY,Locals,Male,False,English,24.0,18,ND,0,18-24
72292,cars vehicles,MA,Locals,Male,False,English,24.0,18,ND,4600,18-24
72293,cars vehicles,OM,Locals,Male,False,English,24.0,18,ND,60,18-24
72294,cars vehicles,QA,Locals,Male,False,English,24.0,18,ND,180,18-24
72295,cars vehicles,SA,Locals,Male,False,English,24.0,18,ND,16000,18-24
72296,cars vehicles,SO,Locals,Male,False,English,24.0,18,ND,600,18-24
72297,cars vehicles,TN,Locals,Male,False,English,24.0,18,ND,1700,18-24
72298,cars vehicles,AE,Locals,Male,False,English,24.0,18,ND,1100,18-24
72299,cars vehicles,YE,Locals,Male,False,English,24.0,18,ND,50,18-24
72300,cars vehicles,PS,Locals,Male,False,English,24.0,18,ND,0,18-24
72318,cars vehicles,DZ,Locals,Male,False,Arabic,24.0,18,HS,120000,18-24
72320,cars vehicles,EG,Locals,Male,False,Arabic,24.0,18,HS,570000,18-24
72321,cars vehicles,IQ,Locals,Male,False,Arabic,24.0,18,HS,110000,18-24
72322,cars vehicles,JO,Locals,Male,False,Arabic,24.0,18,HS,72000,18-24
72323,cars vehicles,KW,Locals,Male,False,Arabic,24.0,18,HS,550,18-24
72324,cars vehicles,LB,Locals,Male,False,Arabic,24.0,18,HS,26000,18-24
72325,cars vehicles,LY,Locals,Male,False,Arabic,24.0,18,HS,23000,18-24
72326,cars vehicles,MA,Locals,Male,False,Arabic,24.0,18,HS,170000,18-24
72327,cars vehicles,OM,Locals,Male,False,Arabic,24.0,18,HS,2400,18-24
72328,cars vehicles,QA,Locals,Male,False,Arabic,24.0,18,HS,410,18-24
72329,cars vehicles,SA,Locals,Male,False,Arabic,24.0,18,HS,20000,18-24
72330,cars vehicles,SO,Locals,Male,False,Arabic,24.0,18,HS,810,18-24
72331,cars vehicles,TN,Locals,Male,False,Arabic,24.0,18,HS,61000,18-24
72332,cars vehicles,AE,Locals,Male,False,Arabic,24.0,18,HS,1900,18-24
72333,cars vehicles,YE,Locals,Male,False,Arabic,24.0,18,HS,13000,18-24
72334,cars vehicles,PS,Locals,Male,False,Arabic,24.0,18,HS,16000,18-24
72335,cars vehicles,DZ,Locals,Male,False,English,24.0,18,HS,27000,18-24
72337,cars vehicles,EG,Locals,Male,False,English,24.0,18,HS,260000,18-24
72338,cars vehicles,IQ,Locals,Male,False,English,24.0,18,HS,51000,18-24
72339,cars vehicles,JO,Locals,Male,False,English,24.0,18,HS,37000,18-24
72340,cars vehicles,KW,Locals,Male,False,English,24.0,18,HS,930,18-24
72341,cars vehicles,LB,Locals,Male,False,English,24.0,18,HS,27000,18-24
72342,cars vehicles,LY,Locals,Male,False,English,24.0,18,HS,7900,18-24
72343,cars vehicles,MA,Locals,Male,False,English,24.0,18,HS,55000,18-24
72344,cars vehicles,OM,Locals,Male,False,English,24.0,18,HS,1500,18-24
72345,cars vehicles,QA,Locals,Male,False,English,24.0,18,HS,1100,18-24
72346,cars vehicles,SA,Locals,Male,False,English,24.0,18,HS,19000,18-24
72347,cars vehicles,SO,Locals,Male,False,English,24.0,18,HS,1400,18-24
72348,cars vehicles,TN,Locals,Male,False,English,24.0,18,HS,25000,18-24
72349,cars vehicles,AE,Locals,Male,False,English,24.0,18,HS,5700,18-24
72350,cars vehicles,YE,Locals,Male,False,English,24.0,18,HS,3200,18-24
72351,cars vehicles,PS,Locals,Male,False,English,24.0,18,HS,5700,18-24
72352,cars vehicles,DZ,Locals,Male,False,European,24.0,18,HS,6200,18-24
72354,cars vehicles,EG,Locals,Male,False,European,24.0,18,HS,27000,18-24
72355,cars vehicles,IQ,Locals,Male,False,European,24.0,18,HS,1100,18-24
72356,cars vehicles,JO,Locals,Male,False,European,24.0,18,HS,1800,18-24
72357,cars vehicles,KW,Locals,Male,False,European,24.0,18,HS,30,18-24
72358,cars vehicles,LB,Locals,Male,False,European,24.0,18,HS,1500,18-24
72359,cars vehicles,LY,Locals,Male,False,European,24.0,18,HS,450,18-24
72360,cars vehicles,MA,Locals,Male,False,European,24.0,18,HS,13000,18-24
72361,cars vehicles,OM,Locals,Male,False,European,24.0,18,HS,70,18-24
72362,cars vehicles,QA,Locals,Male,False,European,24.0,18,HS,60,18-24
72363,cars vehicles,SA,Locals,Male,False,European,24.0,18,HS,680,18-24
72364,cars vehicles,SO,Locals,Male,False,European,24.0,18,HS,0,18-24
72365,cars vehicles,TN,Locals,Male,False,European,24.0,18,HS,8100,18-24
72366,cars vehicles,AE,Locals,Male,False,European,24.0,18,HS,230,18-24
72367,cars vehicles,YE,Locals,Male,False,European,24.0,18,HS,140,18-24
72368,cars vehicles,PS,Locals,Male,False,European,24.0,18,HS,270,18-24
72369,cars vehicles,DZ,Locals,Male,False,Indian,24.0,18,HS,170,18-24
72371,cars vehicles,EG,Locals,Male,False,Indian,24.0,18,HS,790,18-24
72372,cars vehicles,IQ,Locals,Male,False,Indian,24.0,18,HS,70,18-24
72373,cars vehicles,JO,Locals,Male,False,Indian,24.0,18,HS,140,18-24
72374,cars vehicles,KW,Locals,Male,False,Indian,24.0,18,HS,110,18-24
72375,cars vehicles,LB,Locals,Male,False,Indian,24.0,18,HS,60,18-24
72376,cars vehicles,LY,Locals,Male,False,Indian,24.0,18,HS,40,18-24
72377,cars vehicles,MA,Locals,Male,False,Indian,24.0,18,HS,230,18-24
72378,cars vehicles,OM,Locals,Male,False,Indian,24.0,18,HS,280,18-24
72379,cars vehicles,QA,Locals,Male,False,Indian,24.0,18,HS,360,18-24
72380,cars vehicles,SA,Locals,Male,False,Indian,24.0,18,HS,7900,18-24
72381,cars vehicles,SO,Locals,Male,False,Indian,24.0,18,HS,0,18-24
72382,cars vehicles,TN,Locals,Male,False,Indian,24.0,18,HS,80,18-24
72383,cars vehicles,AE,Locals,Male,False,Indian,24.0,18,HS,2500,18-24
72384,cars vehicles,YE,Locals,Male,False,Indian,24.0,18,HS,0,18-24
72385,cars vehicles,PS,Locals,Male,False,Indian,24.0,18,HS,0,18-24
72386,cars vehicles,DZ,Locals,Male,False,English,24.0,18,HS,940,18-24
72388,cars vehicles,EG,Locals,Male,False,English,24.0,18,HS,1100,18-24
72389,cars vehicles,IQ,Locals,Male,False,English,24.0,18,HS,990,18-24
72390,cars vehicles,JO,Locals,Male,False,English,24.0,18,HS,260,18-24
72391,cars vehicles,KW,Locals,Male,False,English,24.0,18,HS,30,18-24
72392,cars vehicles,LB,Locals,Male,False,English,24.0,18,HS,260,18-24
72393,cars vehicles,LY,Locals,Male,False,English,24.0,18,HS,0,18-24
72394,cars vehicles,MA,Locals,Male,False,English,24.0,18,HS,2000,18-24
72395,cars vehicles,OM,Locals,Male,False,English,24.0,18,HS,110,18-24
72396,cars vehicles,QA,Locals,Male,False,English,24.0,18,HS,210,18-24
72397,cars vehicles,SA,Locals,Male,False,English,24.0,18,HS,3300,18-24
72398,cars vehicles,SO,Locals,Male,False,English,24.0,18,HS,540,18-24
72399,cars vehicles,TN,Locals,Male,False,English,24.0,18,HS,1600,18-24
72400,cars vehicles,AE,Locals,Male,False,English,24.0,18,HS,1200,18-24
72401,cars vehicles,YE,Locals,Male,False,English,24.0,18,HS,0,18-24
72402,cars vehicles,PS,Locals,Male,False,English,24.0,18,HS,0,18-24
72420,cars vehicles,DZ,Locals,Male,False,Arabic,24.0,18,GRAD,280000,18-24
72422,cars vehicles,EG,Locals,Male,False,Arabic,24.0,18,GRAD,900000,18-24
72423,cars vehicles,IQ,Locals,Male,False,Arabic,24.0,18,GRAD,160000,18-24
72424,cars vehicles,JO,Locals,Male,False,Arabic,24.0,18,GRAD,87000,18-24
72425,cars vehicles,KW,Locals,Male,False,Arabic,24.0,18,GRAD,920,18-24
72426,cars vehicles,LB,Locals,Male,False,Arabic,24.0,18,GRAD,32000,18-24
72427,cars vehicles,LY,Locals,Male,False,Arabic,24.0,18,GRAD,40000,18-24
72428,cars vehicles,MA,Locals,Male,False,Arabic,24.0,18,GRAD,410000,18-24
72429,cars vehicles,OM,Locals,Male,False,Arabic,24.0,18,GRAD,3700,18-24
72430,cars vehicles,QA,Locals,Male,False,Arabic,24.0,18,GRAD,810,18-24
72431,cars vehicles,SA,Locals,Male,False,Arabic,24.0,18,GRAD,36000,18-24
72432,cars vehicles,SO,Locals,Male,False,Arabic,24.0,18,GRAD,2700,18-24
72433,cars vehicles,TN,Locals,Male,False,Arabic,24.0,18,GRAD,130000,18-24
72434,cars vehicles,AE,Locals,Male,False,Arabic,24.0,18,GRAD,3000,18-24
72435,cars vehicles,YE,Locals,Male,False,Arabic,24.0,18,GRAD,21000,18-24
72436,cars vehicles,PS,Locals,Male,False,Arabic,24.0,18,GRAD,26000,18-24
72437,cars vehicles,DZ,Locals,Male,False,English,24.0,18,GRAD,60000,18-24
72439,cars vehicles,EG,Locals,Male,False,English,24.0,18,GRAD,370000,18-24
72440,cars vehicles,IQ,Locals,Male,False,English,24.0,18,GRAD,65000,18-24
72441,cars vehicles,JO,Locals,Male,False,English,24.0,18,GRAD,38000,18-24
72442,cars vehicles,KW,Locals,Male,False,English,24.0,18,GRAD,1500,18-24
72443,cars vehicles,LB,Locals,Male,False,English,24.0,18,GRAD,34000,18-24
72444,cars vehicles,LY,Locals,Male,False,English,24.0,18,GRAD,12000,18-24
72445,cars vehicles,MA,Locals,Male,False,English,24.0,18,GRAD,130000,18-24
72446,cars vehicles,OM,Locals,Male,False,English,24.0,18,GRAD,2600,18-24
72447,cars vehicles,QA,Locals,Male,False,English,24.0,18,GRAD,3200,18-24
72448,cars vehicles,SA,Locals,Male,False,English,24.0,18,GRAD,38000,18-24
72449,cars vehicles,SO,Locals,Male,False,English,24.0,18,GRAD,3800,18-24
72450,cars vehicles,TN,Locals,Male,False,English,24.0,18,GRAD,51000,18-24
72451,cars vehicles,AE,Locals,Male,False,English,24.0,18,GRAD,15000,18-24
72452,cars vehicles,YE,Locals,Male,False,English,24.0,18,GRAD,4200,18-24
72453,cars vehicles,PS,Locals,Male,False,English,24.0,18,GRAD,8200,18-24
72454,cars vehicles,DZ,Locals,Male,False,European,24.0,18,GRAD,15000,18-24
72456,cars vehicles,EG,Locals,Male,False,European,24.0,18,GRAD,35000,18-24
72457,cars vehicles,IQ,Locals,Male,False,European,24.0,18,GRAD,1400,18-24
