,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
2947,obesity,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,160,18-24
2948,obesity,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,0,18-24
2949,obesity,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,340,18-24
2950,obesity,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,100,18-24
2951,obesity,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,2900,18-24
2952,obesity,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,80,18-24
2953,obesity,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,80,18-24
2954,obesity,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,8500,18-24
2955,obesity,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,340,18-24
2956,obesity,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,1200,18-24
2957,obesity,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,1200,18-24
2958,obesity,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,0,18-24
2959,obesity,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,ND,0,18-24
2960,obesity,DZ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,43000,18-24
2961,obesity,EG,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,250000,18-24
2962,obesity,IQ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,120000,18-24
2963,obesity,JO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,29000,18-24
2964,obesity,KW,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,280,18-24
2965,obesity,LB,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,10000,18-24
2966,obesity,LY,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,15000,18-24
2967,obesity,MA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,56000,18-24
2968,obesity,OM,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,900,18-24
2969,obesity,QA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,190,18-24
2970,obesity,SA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,7500,18-24
2971,obesity,SO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,630,18-24
2972,obesity,TN,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,26000,18-24
2973,obesity,AE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,1500,18-24
2974,obesity,YE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,4500,18-24
2975,obesity,PS,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,4300,18-24
2976,obesity,DZ,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,7600,18-24
