,age_range,gender,citizenship,scholarity,audience,topic,country_code
2152,25-44,Female,Locals,No Degree,100000,obesity,MA
2153,45+,Female,Locals,No Degree,23000,obesity,MA
2154,18-24,Male,Locals,High School,58000,obesity,MA
2155,25-44,Male,Locals,High School,31000,obesity,MA
2156,45+,Male,Locals,High School,3700,obesity,MA
2157,18-24,Female,Locals,High School,48000,obesity,MA
2158,25-44,Female,Locals,High School,24000,obesity,MA
2159,45+,Female,Locals,High School,4900,obesity,MA
2160,18-24,Male,Expats,Graduated,2900,obesity,OM
2161,25-44,Male,Expats,Graduated,14000,obesity,OM
2162,45+,Male,Expats,Graduated,2000,obesity,OM
2163,18-24,Female,Expats,Graduated,840,obesity,OM
2164,25-44,Female,Expats,Graduated,9600,obesity,OM
2165,45+,Female,Expats,Graduated,1600,obesity,OM
2166,18-24,Male,Expats,No Degree,4800,obesity,OM
2167,25-44,Male,Expats,No Degree,10000,obesity,OM
2168,45+,Male,Expats,No Degree,1400,obesity,OM
2169,18-24,Female,Expats,No Degree,1200,obesity,OM
2170,25-44,Female,Expats,No Degree,4100,obesity,OM
2171,45+,Female,Expats,No Degree,900,obesity,OM
2172,18-24,Male,Expats,High School,1300,obesity,OM
2173,25-44,Male,Expats,High School,2700,obesity,OM
2174,45+,Male,Expats,High School,470,obesity,OM
2175,18-24,Female,Expats,High School,630,obesity,OM
2176,25-44,Female,Expats,High School,2000,obesity,OM
2177,45+,Female,Expats,High School,350,obesity,OM
2178,18-24,Male,Locals,Graduated,2500,obesity,OM
2179,25-44,Male,Locals,Graduated,6600,obesity,OM
2180,45+,Male,Locals,Graduated,540,obesity,OM
2181,18-24,Female,Locals,Graduated,590,obesity,OM
2182,25-44,Female,Locals,Graduated,2600,obesity,OM
2183,45+,Female,Locals,Graduated,240,obesity,OM
2184,18-24,Male,Locals,No Degree,3800,obesity,OM
2185,25-44,Male,Locals,No Degree,7400,obesity,OM
2186,45+,Male,Locals,No Degree,710,obesity,OM
2187,18-24,Female,Locals,No Degree,1100,obesity,OM
2188,25-44,Female,Locals,No Degree,2500,obesity,OM
2189,45+,Female,Locals,No Degree,410,obesity,OM
2190,18-24,Male,Locals,High School,1200,obesity,OM
2191,25-44,Male,Locals,High School,2000,obesity,OM
2192,45+,Male,Locals,High School,190,obesity,OM
2193,18-24,Female,Locals,High School,380,obesity,OM
2194,25-44,Female,Locals,High School,550,obesity,OM
2195,45+,Female,Locals,High School,90,obesity,OM
2196,18-24,Male,Expats,Graduated,14000,obesity,QA
2197,25-44,Male,Expats,Graduated,53000,obesity,QA
2198,45+,Male,Expats,Graduated,6000,obesity,QA
2199,18-24,Female,Expats,Graduated,3800,obesity,QA
2200,25-44,Female,Expats,Graduated,34000,obesity,QA
2201,45+,Female,Expats,Graduated,4200,obesity,QA
2202,18-24,Male,Expats,No Degree,13000,obesity,QA
2203,25-44,Male,Expats,No Degree,28000,obesity,QA
2204,45+,Male,Expats,No Degree,4000,obesity,QA
2205,18-24,Female,Expats,No Degree,2700,obesity,QA
2206,25-44,Female,Expats,No Degree,11000,obesity,QA
2207,45+,Female,Expats,No Degree,2500,obesity,QA
2208,18-24,Male,Expats,High School,5000,obesity,QA
2209,25-44,Male,Expats,High School,12000,obesity,QA
2210,45+,Male,Expats,High School,1500,obesity,QA
2211,18-24,Female,Expats,High School,2000,obesity,QA
2212,25-44,Female,Expats,High School,7900,obesity,QA
2213,45+,Female,Expats,High School,1300,obesity,QA
2214,18-24,Male,Locals,Graduated,3200,obesity,QA
2215,25-44,Male,Locals,Graduated,7500,obesity,QA
2216,45+,Male,Locals,Graduated,610,obesity,QA
2217,18-24,Female,Locals,Graduated,1400,obesity,QA
2218,25-44,Female,Locals,Graduated,5900,obesity,QA
2219,45+,Female,Locals,Graduated,610,obesity,QA
2220,18-24,Male,Locals,No Degree,3300,obesity,QA
2221,25-44,Male,Locals,No Degree,6200,obesity,QA
2222,45+,Male,Locals,No Degree,670,obesity,QA
2223,18-24,Female,Locals,No Degree,1100,obesity,QA
2224,25-44,Female,Locals,No Degree,3200,obesity,QA
2225,45+,Female,Locals,No Degree,790,obesity,QA
2226,18-24,Male,Locals,High School,1100,obesity,QA
2227,25-44,Male,Locals,High School,1900,obesity,QA
2228,45+,Male,Locals,High School,160,obesity,QA
2229,18-24,Female,Locals,High School,720,obesity,QA
2230,25-44,Female,Locals,High School,1200,obesity,QA
2231,45+,Female,Locals,High School,200,obesity,QA
2232,18-24,Male,Expats,Graduated,33000,obesity,SA
2233,25-44,Male,Expats,Graduated,190000,obesity,SA
2234,45+,Male,Expats,Graduated,18000,obesity,SA
2235,18-24,Female,Expats,Graduated,10000,obesity,SA
2236,25-44,Female,Expats,Graduated,84000,obesity,SA
2237,45+,Female,Expats,Graduated,12000,obesity,SA
2238,18-24,Male,Expats,No Degree,8700,obesity,SA
2239,25-44,Male,Expats,No Degree,33000,obesity,SA
2240,45+,Male,Expats,No Degree,4500,obesity,SA
2241,18-24,Female,Expats,No Degree,4400,obesity,SA
2242,25-44,Female,Expats,No Degree,19000,obesity,SA
2243,45+,Female,Expats,No Degree,4500,obesity,SA
2244,18-24,Male,Expats,High School,12000,obesity,SA
2245,25-44,Male,Expats,High School,43000,obesity,SA
2246,45+,Male,Expats,High School,4400,obesity,SA
2247,18-24,Female,Expats,High School,6000,obesity,SA
2248,25-44,Female,Expats,High School,21000,obesity,SA
2249,45+,Female,Expats,High School,3600,obesity,SA
2250,18-24,Male,Locals,Graduated,30000,obesity,SA
2251,25-44,Male,Locals,Graduated,130000,obesity,SA
2252,45+,Male,Locals,Graduated,11000,obesity,SA
2253,18-24,Female,Locals,Graduated,12000,obesity,SA
2254,25-44,Female,Locals,Graduated,56000,obesity,SA
2255,45+,Female,Locals,Graduated,6700,obesity,SA
2256,18-24,Male,Locals,No Degree,100000,obesity,SA
2257,25-44,Male,Locals,No Degree,240000,obesity,SA
2258,45+,Male,Locals,No Degree,30000,obesity,SA
2259,18-24,Female,Locals,No Degree,27000,obesity,SA
2260,25-44,Female,Locals,No Degree,63000,obesity,SA
2261,45+,Female,Locals,No Degree,13000,obesity,SA
2262,18-24,Male,Locals,High School,15000,obesity,SA
2263,25-44,Male,Locals,High School,41000,obesity,SA
2264,45+,Male,Locals,High School,4100,obesity,SA
2265,18-24,Female,Locals,High School,7900,obesity,SA
2266,25-44,Female,Locals,High School,16000,obesity,SA
2267,45+,Female,Locals,High School,2000,obesity,SA
2268,18-24,Male,Expats,Graduated,900,obesity,SO
2269,25-44,Male,Expats,Graduated,970,obesity,SO
2270,45+,Male,Expats,Graduated,90,obesity,SO
2271,18-24,Female,Expats,Graduated,860,obesity,SO
2272,25-44,Female,Expats,Graduated,640,obesity,SO
2273,45+,Female,Expats,Graduated,30,obesity,SO
2274,18-24,Male,Expats,No Degree,220,obesity,SO
2275,25-44,Male,Expats,No Degree,320,obesity,SO
2276,45+,Male,Expats,No Degree,50,obesity,SO
2277,18-24,Female,Expats,No Degree,260,obesity,SO
2278,25-44,Female,Expats,No Degree,310,obesity,SO
2279,45+,Female,Expats,No Degree,30,obesity,SO
2280,18-24,Male,Expats,High School,310,obesity,SO
2281,25-44,Male,Expats,High School,130,obesity,SO
2282,45+,Male,Expats,High School,20,obesity,SO
2283,18-24,Female,Expats,High School,280,obesity,SO
2284,25-44,Female,Expats,High School,230,obesity,SO
2285,45+,Female,Expats,High School,20,obesity,SO
2286,18-24,Male,Locals,Graduated,3000,obesity,SO
2287,25-44,Male,Locals,Graduated,2900,obesity,SO
2288,45+,Male,Locals,Graduated,270,obesity,SO
2289,18-24,Female,Locals,Graduated,3900,obesity,SO
2290,25-44,Female,Locals,Graduated,2500,obesity,SO
2291,45+,Female,Locals,Graduated,220,obesity,SO
2292,18-24,Male,Locals,No Degree,3300,obesity,SO
2293,25-44,Male,Locals,No Degree,3000,obesity,SO
2294,45+,Male,Locals,No Degree,700,obesity,SO
2295,18-24,Female,Locals,No Degree,6300,obesity,SO
2296,25-44,Female,Locals,No Degree,3200,obesity,SO
2297,45+,Female,Locals,No Degree,150,obesity,SO
2298,18-24,Male,Locals,High School,1300,obesity,SO
2299,25-44,Male,Locals,High School,670,obesity,SO
2300,45+,Male,Locals,High School,90,obesity,SO
2301,18-24,Female,Locals,High School,2000,obesity,SO
2302,25-44,Female,Locals,High School,630,obesity,SO
2303,45+,Female,Locals,High School,90,obesity,SO
2304,18-24,Male,Expats,Graduated,7200,obesity,TN
2305,25-44,Male,Expats,Graduated,5300,obesity,TN
2306,45+,Male,Expats,Graduated,1500,obesity,TN
