,age_range,gender,citizenship,scholarity,audience,topic,country_code
6120,18-24,Male,Expats,Graduated,160000,mobile phones gadgets,DZ
6121,25-44,Male,Expats,Graduated,180000,mobile phones gadgets,DZ
6122,45+,Male,Expats,Graduated,23000,mobile phones gadgets,DZ
6123,18-24,Female,Expats,Graduated,59000,mobile phones gadgets,DZ
6124,25-44,Female,Expats,Graduated,46000,mobile phones gadgets,DZ
6125,45+,Female,Expats,Graduated,6900,mobile phones gadgets,DZ
6126,18-24,Male,Expats,No Degree,110000,mobile phones gadgets,DZ
6127,25-44,Male,Expats,No Degree,190000,mobile phones gadgets,DZ
6128,45+,Male,Expats,No Degree,31000,mobile phones gadgets,DZ
6129,18-24,Female,Expats,No Degree,56000,mobile phones gadgets,DZ
6130,25-44,Female,Expats,No Degree,60000,mobile phones gadgets,DZ
6131,45+,Female,Expats,No Degree,11000,mobile phones gadgets,DZ
6132,18-24,Male,Expats,High School,61000,mobile phones gadgets,DZ
6133,25-44,Male,Expats,High School,43000,mobile phones gadgets,DZ
6134,45+,Male,Expats,High School,7700,mobile phones gadgets,DZ
6135,18-24,Female,Expats,High School,25000,mobile phones gadgets,DZ
6136,25-44,Female,Expats,High School,12000,mobile phones gadgets,DZ
6137,45+,Female,Expats,High School,2900,mobile phones gadgets,DZ
6138,18-24,Male,Locals,Graduated,900000,mobile phones gadgets,DZ
6139,25-44,Male,Locals,Graduated,1300000,mobile phones gadgets,DZ
6140,45+,Male,Locals,Graduated,150000,mobile phones gadgets,DZ
6141,18-24,Female,Locals,Graduated,650000,mobile phones gadgets,DZ
6142,25-44,Female,Locals,Graduated,600000,mobile phones gadgets,DZ
6143,45+,Female,Locals,Graduated,52000,mobile phones gadgets,DZ
6144,18-24,Male,Locals,No Degree,1800000,mobile phones gadgets,DZ
6145,25-44,Male,Locals,No Degree,2500000,mobile phones gadgets,DZ
6146,45+,Male,Locals,No Degree,390000,mobile phones gadgets,DZ
6147,18-24,Female,Locals,No Degree,1500000,mobile phones gadgets,DZ
6148,25-44,Female,Locals,No Degree,1100000,mobile phones gadgets,DZ
6149,45+,Female,Locals,No Degree,160000,mobile phones gadgets,DZ
6150,18-24,Male,Locals,High School,420000,mobile phones gadgets,DZ
6151,25-44,Male,Locals,High School,390000,mobile phones gadgets,DZ
6152,45+,Male,Locals,High School,57000,mobile phones gadgets,DZ
6153,18-24,Female,Locals,High School,330000,mobile phones gadgets,DZ
6154,25-44,Female,Locals,High School,150000,mobile phones gadgets,DZ
6155,45+,Female,Locals,High School,23000,mobile phones gadgets,DZ
6156,18-24,Male,Expats,Graduated,22000,mobile phones gadgets,BH
6157,25-44,Male,Expats,Graduated,130000,mobile phones gadgets,BH
6158,45+,Male,Expats,Graduated,20000,mobile phones gadgets,BH
6159,18-24,Female,Expats,Graduated,5700,mobile phones gadgets,BH
6160,25-44,Female,Expats,Graduated,43000,mobile phones gadgets,BH
6161,45+,Female,Expats,Graduated,8000,mobile phones gadgets,BH
6162,18-24,Male,Expats,No Degree,36000,mobile phones gadgets,BH
6163,25-44,Male,Expats,No Degree,120000,mobile phones gadgets,BH
6164,45+,Male,Expats,No Degree,23000,mobile phones gadgets,BH
6165,18-24,Female,Expats,No Degree,9300,mobile phones gadgets,BH
6166,25-44,Female,Expats,No Degree,30000,mobile phones gadgets,BH
6167,45+,Female,Expats,No Degree,7200,mobile phones gadgets,BH
6168,18-24,Male,Expats,High School,9900,mobile phones gadgets,BH
6169,25-44,Male,Expats,High School,35000,mobile phones gadgets,BH
6170,45+,Male,Expats,High School,6300,mobile phones gadgets,BH
6171,18-24,Female,Expats,High School,4200,mobile phones gadgets,BH
6172,25-44,Female,Expats,High School,13000,mobile phones gadgets,BH
6173,45+,Female,Expats,High School,2600,mobile phones gadgets,BH
6174,18-24,Male,Locals,Graduated,12000,mobile phones gadgets,BH
6175,25-44,Male,Locals,Graduated,33000,mobile phones gadgets,BH
6176,45+,Male,Locals,Graduated,5400,mobile phones gadgets,BH
6177,18-24,Female,Locals,Graduated,5700,mobile phones gadgets,BH
6178,25-44,Female,Locals,Graduated,17000,mobile phones gadgets,BH
6179,45+,Female,Locals,Graduated,1900,mobile phones gadgets,BH
6180,18-24,Male,Locals,No Degree,42000,mobile phones gadgets,BH
6181,25-44,Male,Locals,No Degree,71000,mobile phones gadgets,BH
6182,45+,Male,Locals,No Degree,15000,mobile phones gadgets,BH
6183,18-24,Female,Locals,No Degree,17000,mobile phones gadgets,BH
6184,25-44,Female,Locals,No Degree,26000,mobile phones gadgets,BH
6185,45+,Female,Locals,No Degree,5200,mobile phones gadgets,BH
6186,18-24,Male,Locals,High School,7400,mobile phones gadgets,BH
6187,25-44,Male,Locals,High School,10000,mobile phones gadgets,BH
6188,45+,Male,Locals,High School,1700,mobile phones gadgets,BH
6189,18-24,Female,Locals,High School,5200,mobile phones gadgets,BH
6190,25-44,Female,Locals,High School,5100,mobile phones gadgets,BH
6191,45+,Female,Locals,High School,620,mobile phones gadgets,BH
6192,18-24,Male,Expats,Graduated,120000,mobile phones gadgets,EG
6193,25-44,Male,Expats,Graduated,250000,mobile phones gadgets,EG
6194,45+,Male,Expats,Graduated,42000,mobile phones gadgets,EG
6195,18-24,Female,Expats,Graduated,50000,mobile phones gadgets,EG
6196,25-44,Female,Expats,Graduated,89000,mobile phones gadgets,EG
6197,45+,Female,Expats,Graduated,16000,mobile phones gadgets,EG
6198,18-24,Male,Expats,No Degree,62000,mobile phones gadgets,EG
6199,25-44,Male,Expats,No Degree,120000,mobile phones gadgets,EG
6200,45+,Male,Expats,No Degree,30000,mobile phones gadgets,EG
6201,18-24,Female,Expats,No Degree,34000,mobile phones gadgets,EG
6202,25-44,Female,Expats,No Degree,51000,mobile phones gadgets,EG
6203,45+,Female,Expats,No Degree,17000,mobile phones gadgets,EG
6204,18-24,Male,Expats,High School,63000,mobile phones gadgets,EG
6205,25-44,Male,Expats,High School,57000,mobile phones gadgets,EG
6206,45+,Male,Expats,High School,9600,mobile phones gadgets,EG
6207,18-24,Female,Expats,High School,36000,mobile phones gadgets,EG
6208,25-44,Female,Expats,High School,22000,mobile phones gadgets,EG
6209,45+,Female,Expats,High School,4500,mobile phones gadgets,EG
6210,18-24,Male,Locals,Graduated,2200000,mobile phones gadgets,EG
6211,25-44,Male,Locals,Graduated,3700000,mobile phones gadgets,EG
6212,45+,Male,Locals,Graduated,610000,mobile phones gadgets,EG
6213,18-24,Female,Locals,Graduated,1400000,mobile phones gadgets,EG
6214,25-44,Female,Locals,Graduated,1900000,mobile phones gadgets,EG
6215,45+,Female,Locals,Graduated,260000,mobile phones gadgets,EG
6216,18-24,Male,Locals,No Degree,2700000,mobile phones gadgets,EG
6217,25-44,Male,Locals,No Degree,3900000,mobile phones gadgets,EG
6218,45+,Male,Locals,No Degree,1100000,mobile phones gadgets,EG
6219,18-24,Female,Locals,No Degree,1700000,mobile phones gadgets,EG
6220,25-44,Female,Locals,No Degree,1800000,mobile phones gadgets,EG
6221,45+,Female,Locals,No Degree,550000,mobile phones gadgets,EG
6222,18-24,Male,Locals,High School,1300000,mobile phones gadgets,EG
6223,25-44,Male,Locals,High School,930000,mobile phones gadgets,EG
6224,45+,Male,Locals,High School,170000,mobile phones gadgets,EG
6225,18-24,Female,Locals,High School,1000000,mobile phones gadgets,EG
