,age_range,gender,citizenship,scholarity,audience,topic,country_code
612,18-24,Male,Expats,Graduated,99000,fitness and wellness,DZ
613,25-44,Male,Expats,Graduated,92000,fitness and wellness,DZ
614,45+,Male,Expats,Graduated,12000,fitness and wellness,DZ
615,18-24,Female,Expats,Graduated,30000,fitness and wellness,DZ
616,25-44,Female,Expats,Graduated,25000,fitness and wellness,DZ
617,45+,Female,Expats,Graduated,4900,fitness and wellness,DZ
618,18-24,Male,Expats,No Degree,45000,fitness and wellness,DZ
619,25-44,Male,Expats,No Degree,62000,fitness and wellness,DZ
620,45+,Male,Expats,No Degree,12000,fitness and wellness,DZ
621,18-24,Female,Expats,No Degree,18000,fitness and wellness,DZ
622,25-44,Female,Expats,No Degree,24000,fitness and wellness,DZ
623,45+,Female,Expats,No Degree,5700,fitness and wellness,DZ
624,18-24,Male,Expats,High School,36000,fitness and wellness,DZ
625,25-44,Male,Expats,High School,20000,fitness and wellness,DZ
626,45+,Male,Expats,High School,4100,fitness and wellness,DZ
627,18-24,Female,Expats,High School,13000,fitness and wellness,DZ
628,25-44,Female,Expats,High School,6000,fitness and wellness,DZ
629,45+,Female,Expats,High School,2000,fitness and wellness,DZ
630,18-24,Male,Locals,Graduated,440000,fitness and wellness,DZ
631,25-44,Male,Locals,Graduated,660000,fitness and wellness,DZ
632,45+,Male,Locals,Graduated,75000,fitness and wellness,DZ
633,18-24,Female,Locals,Graduated,300000,fitness and wellness,DZ
634,25-44,Female,Locals,Graduated,360000,fitness and wellness,DZ
635,45+,Female,Locals,Graduated,36000,fitness and wellness,DZ
636,18-24,Male,Locals,No Degree,490000,fitness and wellness,DZ
637,25-44,Male,Locals,No Degree,740000,fitness and wellness,DZ
638,45+,Male,Locals,No Degree,120000,fitness and wellness,DZ
639,18-24,Female,Locals,No Degree,360000,fitness and wellness,DZ
640,25-44,Female,Locals,No Degree,400000,fitness and wellness,DZ
641,45+,Female,Locals,No Degree,68000,fitness and wellness,DZ
642,18-24,Male,Locals,High School,200000,fitness and wellness,DZ
643,25-44,Male,Locals,High School,180000,fitness and wellness,DZ
644,45+,Male,Locals,High School,28000,fitness and wellness,DZ
645,18-24,Female,Locals,High School,150000,fitness and wellness,DZ
646,25-44,Female,Locals,High School,83000,fitness and wellness,DZ
