,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,audience,timestamp,topic,location
0,0,18-24,1.0,Expats,Graduated,200000,1485789793.38,NOTSELECTED,DZ
1,1,25-44,1.0,Expats,Graduated,230000,1485789793.38,NOTSELECTED,DZ
2,2,45+,1.0,Expats,Graduated,32000,1485789793.38,NOTSELECTED,DZ
3,3,18-24,2.0,Expats,Graduated,93000,1485789793.38,NOTSELECTED,DZ
4,4,25-44,2.0,Expats,Graduated,61000,1485789793.38,NOTSELECTED,DZ
5,5,45+,2.0,Expats,Graduated,8900,1485789793.38,NOTSELECTED,DZ
6,6,18-24,1.0,Expats,No Degree,210000,1485789793.38,NOTSELECTED,DZ
7,7,25-44,1.0,Expats,No Degree,350000,1485789793.38,NOTSELECTED,DZ
8,8,45+,1.0,Expats,No Degree,62000,1485789793.38,NOTSELECTED,DZ
9,9,18-24,2.0,Expats,No Degree,140000,1485789793.38,NOTSELECTED,DZ
10,10,25-44,2.0,Expats,No Degree,120000,1485789793.38,NOTSELECTED,DZ
11,11,45+,2.0,Expats,No Degree,17000,1485789793.38,NOTSELECTED,DZ
12,12,18-24,1.0,Expats,High School,76000,1485789793.38,NOTSELECTED,DZ
13,13,25-44,1.0,Expats,High School,57000,1485789793.38,NOTSELECTED,DZ
14,14,45+,1.0,Expats,High School,11000,1485789793.38,NOTSELECTED,DZ
15,15,18-24,2.0,Expats,High School,38000,1485789793.38,NOTSELECTED,DZ
16,16,25-44,2.0,Expats,High School,17000,1485789793.38,NOTSELECTED,DZ
17,17,45+,2.0,Expats,High School,3600,1485789793.38,NOTSELECTED,DZ
18,18,18-24,1.0,Locals,Graduated,950000,1485789793.38,NOTSELECTED,DZ
19,19,25-44,1.0,Locals,Graduated,1500000,1485789793.38,NOTSELECTED,DZ
20,20,45+,1.0,Locals,Graduated,180000,1485789793.38,NOTSELECTED,DZ
21,21,18-24,2.0,Locals,Graduated,710000,1485789793.38,NOTSELECTED,DZ
22,22,25-44,2.0,Locals,Graduated,650000,1485789793.38,NOTSELECTED,DZ
23,23,45+,2.0,Locals,Graduated,61000,1485789793.38,NOTSELECTED,DZ
24,24,18-24,1.0,Locals,No Degree,2100000,1485789793.38,NOTSELECTED,DZ
25,25,25-44,1.0,Locals,No Degree,2900000,1485789793.38,NOTSELECTED,DZ
26,26,45+,1.0,Locals,No Degree,500000,1485789793.38,NOTSELECTED,DZ
27,27,18-24,2.0,Locals,No Degree,1700000,1485789793.38,NOTSELECTED,DZ
28,28,25-44,2.0,Locals,No Degree,1300000,1485789793.38,NOTSELECTED,DZ
29,29,45+,2.0,Locals,No Degree,200000,1485789793.38,NOTSELECTED,DZ
30,30,18-24,1.0,Locals,High School,440000,1485789793.38,NOTSELECTED,DZ
31,31,25-44,1.0,Locals,High School,420000,1485789793.38,NOTSELECTED,DZ
32,32,45+,1.0,Locals,High School,70000,1485789793.38,NOTSELECTED,DZ
33,33,18-24,2.0,Locals,High School,370000,1485789793.38,NOTSELECTED,DZ
34,34,25-44,2.0,Locals,High School,160000,1485789793.38,NOTSELECTED,DZ
35,35,45+,2.0,Locals,High School,26000,1485789793.38,NOTSELECTED,DZ
36,36,18-24,1.0,Expats,Graduated,30000,1485789793.38,NOTSELECTED,BH
37,37,25-44,1.0,Expats,Graduated,150000,1485789793.38,NOTSELECTED,BH
38,38,45+,1.0,Expats,Graduated,24000,1485789793.38,NOTSELECTED,BH
39,39,18-24,2.0,Expats,Graduated,8900,1485789793.38,NOTSELECTED,BH
40,40,25-44,2.0,Expats,Graduated,52000,1485789793.38,NOTSELECTED,BH
41,41,45+,2.0,Expats,Graduated,9400,1485789793.38,NOTSELECTED,BH
42,42,18-24,1.0,Expats,No Degree,68000,1485789793.38,NOTSELECTED,BH
43,43,25-44,1.0,Expats,No Degree,180000,1485789793.38,NOTSELECTED,BH
44,44,45+,1.0,Expats,No Degree,34000,1485789793.38,NOTSELECTED,BH
45,45,18-24,2.0,Expats,No Degree,21000,1485789793.38,NOTSELECTED,BH
46,46,25-44,2.0,Expats,No Degree,48000,1485789793.38,NOTSELECTED,BH
47,47,45+,2.0,Expats,No Degree,11000,1485789793.38,NOTSELECTED,BH
48,48,18-24,1.0,Expats,High School,14000,1485789793.38,NOTSELECTED,BH
49,49,25-44,1.0,Expats,High School,41000,1485789793.38,NOTSELECTED,BH
50,50,45+,1.0,Expats,High School,7600,1485789793.38,NOTSELECTED,BH
51,51,18-24,2.0,Expats,High School,6000,1485789793.38,NOTSELECTED,BH
52,52,25-44,2.0,Expats,High School,16000,1485789793.38,NOTSELECTED,BH
53,53,45+,2.0,Expats,High School,3100,1485789793.38,NOTSELECTED,BH
54,54,18-24,1.0,Locals,Graduated,9900,1485789793.38,NOTSELECTED,BH
55,55,25-44,1.0,Locals,Graduated,31000,1485789793.38,NOTSELECTED,BH
56,56,45+,1.0,Locals,Graduated,5700,1485789793.38,NOTSELECTED,BH
57,57,18-24,2.0,Locals,Graduated,7300,1485789793.38,NOTSELECTED,BH
58,58,25-44,2.0,Locals,Graduated,20000,1485789793.38,NOTSELECTED,BH
59,59,45+,2.0,Locals,Graduated,1900,1485789793.38,NOTSELECTED,BH
60,60,18-24,1.0,Locals,No Degree,41000,1485789793.38,NOTSELECTED,BH
61,61,25-44,1.0,Locals,No Degree,68000,1485789793.38,NOTSELECTED,BH
62,62,45+,1.0,Locals,No Degree,17000,1485789793.38,NOTSELECTED,BH
63,63,18-24,2.0,Locals,No Degree,26000,1485789793.38,NOTSELECTED,BH
64,64,25-44,2.0,Locals,No Degree,40000,1485789793.38,NOTSELECTED,BH
65,65,45+,2.0,Locals,No Degree,7800,1485789793.38,NOTSELECTED,BH
66,66,18-24,1.0,Locals,High School,8000,1485789793.38,NOTSELECTED,BH
67,67,25-44,1.0,Locals,High School,9500,1485789793.38,NOTSELECTED,BH
68,68,45+,1.0,Locals,High School,2100,1485789793.38,NOTSELECTED,BH
69,69,18-24,2.0,Locals,High School,8600,1485789793.38,NOTSELECTED,BH
70,70,25-44,2.0,Locals,High School,5400,1485789793.38,NOTSELECTED,BH
71,71,45+,2.0,Locals,High School,650,1485789793.38,NOTSELECTED,BH
72,72,18-24,1.0,Expats,Graduated,140000,1485789793.38,NOTSELECTED,EG
73,73,25-44,1.0,Expats,Graduated,270000,1485789793.38,NOTSELECTED,EG
