,ages_ranges,genders,behavior,scholarities,audience,topic,location
14730,18-24,1.0,Expats,No Degree,20,Fighter Aircraft,Alaska
14731,25-44,1.0,Expats,No Degree,30,Fighter Aircraft,Alaska
14732,45+,1.0,Expats,No Degree,40,Fighter Aircraft,Alaska
14733,18-24,2.0,Expats,No Degree,20,Fighter Aircraft,Alaska
14734,25-44,2.0,Expats,No Degree,20,Fighter Aircraft,Alaska
14735,45+,2.0,Expats,No Degree,40,Fighter Aircraft,Alaska
14736,18-24,1.0,Expats,High School,30,Fighter Aircraft,Alaska
14737,25-44,1.0,Expats,High School,80,Fighter Aircraft,Alaska
14738,45+,1.0,Expats,High School,50,Fighter Aircraft,Alaska
14739,18-24,2.0,Expats,High School,20,Fighter Aircraft,Alaska
14740,25-44,2.0,Expats,High School,30,Fighter Aircraft,Alaska
14741,45+,2.0,Expats,High School,90,Fighter Aircraft,Alaska
14742,18-24,1.0,Locals,Graduated,420,Fighter Aircraft,Alaska
14743,25-44,1.0,Locals,Graduated,1800,Fighter Aircraft,Alaska
14744,45+,1.0,Locals,Graduated,1800,Fighter Aircraft,Alaska
14745,18-24,2.0,Locals,Graduated,80,Fighter Aircraft,Alaska
14746,25-44,2.0,Locals,Graduated,470,Fighter Aircraft,Alaska
14747,45+,2.0,Locals,Graduated,980,Fighter Aircraft,Alaska
14748,18-24,1.0,Locals,No Degree,240,Fighter Aircraft,Alaska
14749,25-44,1.0,Locals,No Degree,500,Fighter Aircraft,Alaska
14750,45+,1.0,Locals,No Degree,640,Fighter Aircraft,Alaska
14751,18-24,2.0,Locals,No Degree,70,Fighter Aircraft,Alaska
14752,25-44,2.0,Locals,No Degree,190,Fighter Aircraft,Alaska
14753,45+,2.0,Locals,No Degree,500,Fighter Aircraft,Alaska
14754,18-24,1.0,Locals,High School,580,Fighter Aircraft,Alaska
14755,25-44,1.0,Locals,High School,1600,Fighter Aircraft,Alaska
14756,45+,1.0,Locals,High School,1300,Fighter Aircraft,Alaska
14757,18-24,2.0,Locals,High School,260,Fighter Aircraft,Alaska
14758,25-44,2.0,Locals,High School,560,Fighter Aircraft,Alaska
14759,45+,2.0,Locals,High School,830,Fighter Aircraft,Alaska
14760,18-24,1.0,Expats,Graduated,280,Fighter Aircraft,Arizona
14761,25-44,1.0,Expats,Graduated,1000,Fighter Aircraft,Arizona
14762,45+,1.0,Expats,Graduated,820,Fighter Aircraft,Arizona
14763,18-24,2.0,Expats,Graduated,80,Fighter Aircraft,Arizona
14764,25-44,2.0,Expats,Graduated,500,Fighter Aircraft,Arizona
14765,45+,2.0,Expats,Graduated,840,Fighter Aircraft,Arizona
14766,18-24,1.0,Expats,No Degree,150,Fighter Aircraft,Arizona
14767,25-44,1.0,Expats,No Degree,410,Fighter Aircraft,Arizona
14768,45+,1.0,Expats,No Degree,520,Fighter Aircraft,Arizona
14769,18-24,2.0,Expats,No Degree,70,Fighter Aircraft,Arizona
14770,25-44,2.0,Expats,No Degree,360,Fighter Aircraft,Arizona
14771,45+,2.0,Expats,No Degree,690,Fighter Aircraft,Arizona
14772,18-24,1.0,Expats,High School,310,Fighter Aircraft,Arizona
14773,25-44,1.0,Expats,High School,480,Fighter Aircraft,Arizona
14774,45+,1.0,Expats,High School,330,Fighter Aircraft,Arizona
14775,18-24,2.0,Expats,High School,120,Fighter Aircraft,Arizona
14776,25-44,2.0,Expats,High School,310,Fighter Aircraft,Arizona
14777,45+,2.0,Expats,High School,430,Fighter Aircraft,Arizona
14778,18-24,1.0,Locals,Graduated,2000,Fighter Aircraft,Arizona
14779,25-44,1.0,Locals,Graduated,9200,Fighter Aircraft,Arizona
14780,45+,1.0,Locals,Graduated,11000,Fighter Aircraft,Arizona
14781,18-24,2.0,Locals,Graduated,610,Fighter Aircraft,Arizona
14782,25-44,2.0,Locals,Graduated,3700,Fighter Aircraft,Arizona
14783,45+,2.0,Locals,Graduated,9800,Fighter Aircraft,Arizona
14784,18-24,1.0,Locals,No Degree,1300,Fighter Aircraft,Arizona
14785,25-44,1.0,Locals,No Degree,2600,Fighter Aircraft,Arizona
14786,45+,1.0,Locals,No Degree,3800,Fighter Aircraft,Arizona
14787,18-24,2.0,Locals,No Degree,570,Fighter Aircraft,Arizona
14788,25-44,2.0,Locals,No Degree,1100,Fighter Aircraft,Arizona
14789,45+,2.0,Locals,No Degree,3700,Fighter Aircraft,Arizona
14790,18-24,1.0,Locals,High School,2900,Fighter Aircraft,Arizona
14791,25-44,1.0,Locals,High School,6400,Fighter Aircraft,Arizona
14792,45+,1.0,Locals,High School,6400,Fighter Aircraft,Arizona
14793,18-24,2.0,Locals,High School,1000,Fighter Aircraft,Arizona
14794,25-44,2.0,Locals,High School,2500,Fighter Aircraft,Arizona
14795,45+,2.0,Locals,High School,6800,Fighter Aircraft,Arizona
14796,18-24,1.0,Expats,Graduated,20,Fighter Aircraft,Arkansas
14797,25-44,1.0,Expats,Graduated,190,Fighter Aircraft,Arkansas
14798,45+,1.0,Expats,Graduated,120,Fighter Aircraft,Arkansas
14799,18-24,2.0,Expats,Graduated,20,Fighter Aircraft,Arkansas
14800,25-44,2.0,Expats,Graduated,70,Fighter Aircraft,Arkansas
14801,45+,2.0,Expats,Graduated,120,Fighter Aircraft,Arkansas
14802,18-24,1.0,Expats,No Degree,20,Fighter Aircraft,Arkansas
14803,25-44,1.0,Expats,No Degree,90,Fighter Aircraft,Arkansas
14804,45+,1.0,Expats,No Degree,90,Fighter Aircraft,Arkansas
14805,18-24,2.0,Expats,No Degree,20,Fighter Aircraft,Arkansas
14806,25-44,2.0,Expats,No Degree,80,Fighter Aircraft,Arkansas
14807,45+,2.0,Expats,No Degree,80,Fighter Aircraft,Arkansas
14808,18-24,1.0,Expats,High School,70,Fighter Aircraft,Arkansas
14809,25-44,1.0,Expats,High School,140,Fighter Aircraft,Arkansas
14810,45+,1.0,Expats,High School,40,Fighter Aircraft,Arkansas
14811,18-24,2.0,Expats,High School,20,Fighter Aircraft,Arkansas
14812,25-44,2.0,Expats,High School,80,Fighter Aircraft,Arkansas
14813,45+,2.0,Expats,High School,20,Fighter Aircraft,Arkansas
14814,18-24,1.0,Locals,Graduated,780,Fighter Aircraft,Arkansas
14815,25-44,1.0,Locals,Graduated,4000,Fighter Aircraft,Arkansas
14816,45+,1.0,Locals,Graduated,4700,Fighter Aircraft,Arkansas
14817,18-24,2.0,Locals,Graduated,380,Fighter Aircraft,Arkansas
14818,25-44,2.0,Locals,Graduated,2100,Fighter Aircraft,Arkansas
14819,45+,2.0,Locals,Graduated,5300,Fighter Aircraft,Arkansas
14820,18-24,1.0,Locals,No Degree,410,Fighter Aircraft,Arkansas
14821,25-44,1.0,Locals,No Degree,840,Fighter Aircraft,Arkansas
14822,45+,1.0,Locals,No Degree,1900,Fighter Aircraft,Arkansas
14823,18-24,2.0,Locals,No Degree,170,Fighter Aircraft,Arkansas
14824,25-44,2.0,Locals,No Degree,450,Fighter Aircraft,Arkansas
14825,45+,2.0,Locals,No Degree,2000,Fighter Aircraft,Arkansas
14826,18-24,1.0,Locals,High School,1100,Fighter Aircraft,Arkansas
14827,25-44,1.0,Locals,High School,3000,Fighter Aircraft,Arkansas
14828,45+,1.0,Locals,High School,3500,Fighter Aircraft,Arkansas
14829,18-24,2.0,Locals,High School,560,Fighter Aircraft,Arkansas
14830,25-44,2.0,Locals,High School,1700,Fighter Aircraft,Arkansas
14831,45+,2.0,Locals,High School,3800,Fighter Aircraft,Arkansas
14832,18-24,1.0,Expats,Graduated,1800,Fighter Aircraft,California
14833,25-44,1.0,Expats,Graduated,9700,Fighter Aircraft,California
14834,45+,1.0,Expats,Graduated,7600,Fighter Aircraft,California
14835,18-24,2.0,Expats,Graduated,470,Fighter Aircraft,California
14836,25-44,2.0,Expats,Graduated,3700,Fighter Aircraft,California
14837,45+,2.0,Expats,Graduated,8100,Fighter Aircraft,California
14838,18-24,1.0,Expats,No Degree,860,Fighter Aircraft,California
14839,25-44,1.0,Expats,No Degree,4200,Fighter Aircraft,California
14840,45+,1.0,Expats,No Degree,5000,Fighter Aircraft,California
14841,18-24,2.0,Expats,No Degree,480,Fighter Aircraft,California
14842,25-44,2.0,Expats,No Degree,3200,Fighter Aircraft,California
14843,45+,2.0,Expats,No Degree,7300,Fighter Aircraft,California
14844,18-24,1.0,Expats,High School,1800,Fighter Aircraft,California
14845,25-44,1.0,Expats,High School,4200,Fighter Aircraft,California
14846,45+,1.0,Expats,High School,3200,Fighter Aircraft,California
14847,18-24,2.0,Expats,High School,660,Fighter Aircraft,California
14848,25-44,2.0,Expats,High School,1600,Fighter Aircraft,California
14849,45+,2.0,Expats,High School,3000,Fighter Aircraft,California
14850,18-24,1.0,Locals,Graduated,8400,Fighter Aircraft,California
14851,25-44,1.0,Locals,Graduated,44000,Fighter Aircraft,California
14852,45+,1.0,Locals,Graduated,38000,Fighter Aircraft,California
14853,18-24,2.0,Locals,Graduated,2000,Fighter Aircraft,California
14854,25-44,2.0,Locals,Graduated,12000,Fighter Aircraft,California
14855,45+,2.0,Locals,Graduated,36000,Fighter Aircraft,California
14856,18-24,1.0,Locals,No Degree,4900,Fighter Aircraft,California
14857,25-44,1.0,Locals,No Degree,13000,Fighter Aircraft,California
14858,45+,1.0,Locals,No Degree,15000,Fighter Aircraft,California
14859,18-24,2.0,Locals,No Degree,1500,Fighter Aircraft,California
14860,25-44,2.0,Locals,No Degree,4500,Fighter Aircraft,California
14861,45+,2.0,Locals,No Degree,18000,Fighter Aircraft,California
14862,18-24,1.0,Locals,High School,13000,Fighter Aircraft,California
14863,25-44,1.0,Locals,High School,29000,Fighter Aircraft,California
14864,45+,1.0,Locals,High School,23000,Fighter Aircraft,California
14865,18-24,2.0,Locals,High School,3900,Fighter Aircraft,California
14866,25-44,2.0,Locals,High School,8500,Fighter Aircraft,California
14867,45+,2.0,Locals,High School,24000,Fighter Aircraft,California
14868,18-24,1.0,Expats,Graduated,170,Fighter Aircraft,Colorado
14869,25-44,1.0,Expats,Graduated,680,Fighter Aircraft,Colorado
14870,45+,1.0,Expats,Graduated,410,Fighter Aircraft,Colorado
14871,18-24,2.0,Expats,Graduated,70,Fighter Aircraft,Colorado
14872,25-44,2.0,Expats,Graduated,310,Fighter Aircraft,Colorado
14873,45+,2.0,Expats,Graduated,410,Fighter Aircraft,Colorado
14874,18-24,1.0,Expats,No Degree,120,Fighter Aircraft,Colorado
14875,25-44,1.0,Expats,No Degree,320,Fighter Aircraft,Colorado
14876,45+,1.0,Expats,No Degree,240,Fighter Aircraft,Colorado
14877,18-24,2.0,Expats,No Degree,50,Fighter Aircraft,Colorado
14878,25-44,2.0,Expats,No Degree,240,Fighter Aircraft,Colorado
14879,45+,2.0,Expats,No Degree,290,Fighter Aircraft,Colorado
14880,18-24,1.0,Expats,High School,230,Fighter Aircraft,Colorado
14881,25-44,1.0,Expats,High School,340,Fighter Aircraft,Colorado
14882,45+,1.0,Expats,High School,160,Fighter Aircraft,Colorado
14883,18-24,2.0,Expats,High School,110,Fighter Aircraft,Colorado
14884,25-44,2.0,Expats,High School,180,Fighter Aircraft,Colorado
14885,45+,2.0,Expats,High School,190,Fighter Aircraft,Colorado
14886,18-24,1.0,Locals,Graduated,1800,Fighter Aircraft,Colorado
14887,25-44,1.0,Locals,Graduated,10000,Fighter Aircraft,Colorado
14888,45+,1.0,Locals,Graduated,8600,Fighter Aircraft,Colorado
14889,18-24,2.0,Locals,Graduated,540,Fighter Aircraft,Colorado
14890,25-44,2.0,Locals,Graduated,3500,Fighter Aircraft,Colorado
14891,45+,2.0,Locals,Graduated,8500,Fighter Aircraft,Colorado
14892,18-24,1.0,Locals,No Degree,970,Fighter Aircraft,Colorado
14893,25-44,1.0,Locals,No Degree,2400,Fighter Aircraft,Colorado
14894,45+,1.0,Locals,No Degree,2500,Fighter Aircraft,Colorado
14895,18-24,2.0,Locals,No Degree,410,Fighter Aircraft,Colorado
14896,25-44,2.0,Locals,No Degree,790,Fighter Aircraft,Colorado
14897,45+,2.0,Locals,No Degree,2900,Fighter Aircraft,Colorado
14898,18-24,1.0,Locals,High School,3000,Fighter Aircraft,Colorado
14899,25-44,1.0,Locals,High School,5800,Fighter Aircraft,Colorado
14900,45+,1.0,Locals,High School,4500,Fighter Aircraft,Colorado
14901,18-24,2.0,Locals,High School,960,Fighter Aircraft,Colorado
14902,25-44,2.0,Locals,High School,1900,Fighter Aircraft,Colorado
14903,45+,2.0,Locals,High School,5400,Fighter Aircraft,Colorado
14904,18-24,1.0,Expats,Graduated,110,Fighter Aircraft,Connecticut
14905,25-44,1.0,Expats,Graduated,570,Fighter Aircraft,Connecticut
14906,45+,1.0,Expats,Graduated,540,Fighter Aircraft,Connecticut
14907,18-24,2.0,Expats,Graduated,50,Fighter Aircraft,Connecticut
14908,25-44,2.0,Expats,Graduated,390,Fighter Aircraft,Connecticut
14909,45+,2.0,Expats,Graduated,510,Fighter Aircraft,Connecticut
14910,18-24,1.0,Expats,No Degree,50,Fighter Aircraft,Connecticut
14911,25-44,1.0,Expats,No Degree,360,Fighter Aircraft,Connecticut
14912,45+,1.0,Expats,No Degree,200,Fighter Aircraft,Connecticut
14913,18-24,2.0,Expats,No Degree,70,Fighter Aircraft,Connecticut
14914,25-44,2.0,Expats,No Degree,230,Fighter Aircraft,Connecticut
14915,45+,2.0,Expats,No Degree,430,Fighter Aircraft,Connecticut
14916,18-24,1.0,Expats,High School,140,Fighter Aircraft,Connecticut
14917,25-44,1.0,Expats,High School,240,Fighter Aircraft,Connecticut
14918,45+,1.0,Expats,High School,270,Fighter Aircraft,Connecticut
14919,18-24,2.0,Expats,High School,60,Fighter Aircraft,Connecticut
14920,25-44,2.0,Expats,High School,180,Fighter Aircraft,Connecticut
14921,45+,2.0,Expats,High School,270,Fighter Aircraft,Connecticut
14922,18-24,1.0,Locals,Graduated,810,Fighter Aircraft,Connecticut
14923,25-44,1.0,Locals,Graduated,4500,Fighter Aircraft,Connecticut
14924,45+,1.0,Locals,Graduated,4200,Fighter Aircraft,Connecticut
14925,18-24,2.0,Locals,Graduated,180,Fighter Aircraft,Connecticut
14926,25-44,2.0,Locals,Graduated,1900,Fighter Aircraft,Connecticut
14927,45+,2.0,Locals,Graduated,5300,Fighter Aircraft,Connecticut
14928,18-24,1.0,Locals,No Degree,290,Fighter Aircraft,Connecticut
14929,25-44,1.0,Locals,No Degree,930,Fighter Aircraft,Connecticut
14930,45+,1.0,Locals,No Degree,1600,Fighter Aircraft,Connecticut
14931,18-24,2.0,Locals,No Degree,100,Fighter Aircraft,Connecticut
14932,25-44,2.0,Locals,No Degree,310,Fighter Aircraft,Connecticut
14933,45+,2.0,Locals,No Degree,1800,Fighter Aircraft,Connecticut
14934,18-24,1.0,Locals,High School,990,Fighter Aircraft,Connecticut
14935,25-44,1.0,Locals,High School,2500,Fighter Aircraft,Connecticut
14936,45+,1.0,Locals,High School,3200,Fighter Aircraft,Connecticut
14937,18-24,2.0,Locals,High School,520,Fighter Aircraft,Connecticut
14938,25-44,2.0,Locals,High School,810,Fighter Aircraft,Connecticut
14939,45+,2.0,Locals,High School,3400,Fighter Aircraft,Connecticut
14940,18-24,1.0,Expats,Graduated,20,Fighter Aircraft,Delaware
14941,25-44,1.0,Expats,Graduated,60,Fighter Aircraft,Delaware
14942,45+,1.0,Expats,Graduated,50,Fighter Aircraft,Delaware
14943,18-24,2.0,Expats,Graduated,20,Fighter Aircraft,Delaware
14944,25-44,2.0,Expats,Graduated,70,Fighter Aircraft,Delaware
14945,45+,2.0,Expats,Graduated,80,Fighter Aircraft,Delaware
14946,18-24,1.0,Expats,No Degree,20,Fighter Aircraft,Delaware
14947,25-44,1.0,Expats,No Degree,60,Fighter Aircraft,Delaware
14948,45+,1.0,Expats,No Degree,30,Fighter Aircraft,Delaware
14949,18-24,2.0,Expats,No Degree,20,Fighter Aircraft,Delaware
14950,25-44,2.0,Expats,No Degree,20,Fighter Aircraft,Delaware
14951,45+,2.0,Expats,No Degree,60,Fighter Aircraft,Delaware
14952,18-24,1.0,Expats,High School,30,Fighter Aircraft,Delaware
14953,25-44,1.0,Expats,High School,40,Fighter Aircraft,Delaware
14954,45+,1.0,Expats,High School,20,Fighter Aircraft,Delaware
14955,18-24,2.0,Expats,High School,20,Fighter Aircraft,Delaware
14956,25-44,2.0,Expats,High School,20,Fighter Aircraft,Delaware
14957,45+,2.0,Expats,High School,30,Fighter Aircraft,Delaware
14958,18-24,1.0,Locals,Graduated,210,Fighter Aircraft,Delaware
14959,25-44,1.0,Locals,Graduated,920,Fighter Aircraft,Delaware
14960,45+,1.0,Locals,Graduated,1000,Fighter Aircraft,Delaware
14961,18-24,2.0,Locals,Graduated,20,Fighter Aircraft,Delaware
14962,25-44,2.0,Locals,Graduated,440,Fighter Aircraft,Delaware
14963,45+,2.0,Locals,Graduated,1300,Fighter Aircraft,Delaware
14964,18-24,1.0,Locals,No Degree,140,Fighter Aircraft,Delaware
14965,25-44,1.0,Locals,No Degree,290,Fighter Aircraft,Delaware
14966,45+,1.0,Locals,No Degree,370,Fighter Aircraft,Delaware
14967,18-24,2.0,Locals,No Degree,20,Fighter Aircraft,Delaware
14968,25-44,2.0,Locals,No Degree,120,Fighter Aircraft,Delaware
14969,45+,2.0,Locals,No Degree,570,Fighter Aircraft,Delaware
14970,18-24,1.0,Locals,High School,360,Fighter Aircraft,Delaware
14971,25-44,1.0,Locals,High School,840,Fighter Aircraft,Delaware
14972,45+,1.0,Locals,High School,930,Fighter Aircraft,Delaware
14973,18-24,2.0,Locals,High School,100,Fighter Aircraft,Delaware
14974,25-44,2.0,Locals,High School,360,Fighter Aircraft,Delaware
14975,45+,2.0,Locals,High School,1100,Fighter Aircraft,Delaware
14976,18-24,1.0,Expats,Graduated,20,Fighter Aircraft,District of Columbia
14977,25-44,1.0,Expats,Graduated,180,Fighter Aircraft,District of Columbia
14978,45+,1.0,Expats,Graduated,100,Fighter Aircraft,District of Columbia
14979,18-24,2.0,Expats,Graduated,30,Fighter Aircraft,District of Columbia
14980,25-44,2.0,Expats,Graduated,60,Fighter Aircraft,District of Columbia
14981,45+,2.0,Expats,Graduated,50,Fighter Aircraft,District of Columbia
14982,18-24,1.0,Expats,No Degree,20,Fighter Aircraft,District of Columbia
14983,25-44,1.0,Expats,No Degree,20,Fighter Aircraft,District of Columbia
14984,45+,1.0,Expats,No Degree,30,Fighter Aircraft,District of Columbia
14985,18-24,2.0,Expats,No Degree,20,Fighter Aircraft,District of Columbia
14986,25-44,2.0,Expats,No Degree,20,Fighter Aircraft,District of Columbia
14987,45+,2.0,Expats,No Degree,40,Fighter Aircraft,District of Columbia
14988,18-24,1.0,Expats,High School,20,Fighter Aircraft,District of Columbia
14989,25-44,1.0,Expats,High School,70,Fighter Aircraft,District of Columbia
14990,45+,1.0,Expats,High School,20,Fighter Aircraft,District of Columbia
14991,18-24,2.0,Expats,High School,20,Fighter Aircraft,District of Columbia
14992,25-44,2.0,Expats,High School,20,Fighter Aircraft,District of Columbia
14993,45+,2.0,Expats,High School,30,Fighter Aircraft,District of Columbia
14994,18-24,1.0,Locals,Graduated,110,Fighter Aircraft,District of Columbia
14995,25-44,1.0,Locals,Graduated,630,Fighter Aircraft,District of Columbia
14996,45+,1.0,Locals,Graduated,330,Fighter Aircraft,District of Columbia
14997,18-24,2.0,Locals,Graduated,30,Fighter Aircraft,District of Columbia
14998,25-44,2.0,Locals,Graduated,290,Fighter Aircraft,District of Columbia
14999,45+,2.0,Locals,Graduated,290,Fighter Aircraft,District of Columbia
15000,18-24,1.0,Locals,No Degree,40,Fighter Aircraft,District of Columbia
15001,25-44,1.0,Locals,No Degree,150,Fighter Aircraft,District of Columbia
15002,45+,1.0,Locals,No Degree,150,Fighter Aircraft,District of Columbia
15003,18-24,2.0,Locals,No Degree,30,Fighter Aircraft,District of Columbia
15004,25-44,2.0,Locals,No Degree,70,Fighter Aircraft,District of Columbia
15005,45+,2.0,Locals,No Degree,160,Fighter Aircraft,District of Columbia
15006,18-24,1.0,Locals,High School,150,Fighter Aircraft,District of Columbia
15007,25-44,1.0,Locals,High School,230,Fighter Aircraft,District of Columbia
15008,45+,1.0,Locals,High School,150,Fighter Aircraft,District of Columbia
15009,18-24,2.0,Locals,High School,80,Fighter Aircraft,District of Columbia
15010,25-44,2.0,Locals,High School,130,Fighter Aircraft,District of Columbia
15011,45+,2.0,Locals,High School,130,Fighter Aircraft,District of Columbia
15012,18-24,1.0,Expats,Graduated,1100,Fighter Aircraft,Florida
15013,25-44,1.0,Expats,Graduated,5600,Fighter Aircraft,Florida
15014,45+,1.0,Expats,Graduated,5100,Fighter Aircraft,Florida
15015,18-24,2.0,Expats,Graduated,340,Fighter Aircraft,Florida
15016,25-44,2.0,Expats,Graduated,2500,Fighter Aircraft,Florida
15017,45+,2.0,Expats,Graduated,5800,Fighter Aircraft,Florida
15018,18-24,1.0,Expats,No Degree,490,Fighter Aircraft,Florida
15019,25-44,1.0,Expats,No Degree,2200,Fighter Aircraft,Florida
15020,45+,1.0,Expats,No Degree,2600,Fighter Aircraft,Florida
15021,18-24,2.0,Expats,No Degree,280,Fighter Aircraft,Florida
15022,25-44,2.0,Expats,No Degree,1000,Fighter Aircraft,Florida
15023,45+,2.0,Expats,No Degree,3400,Fighter Aircraft,Florida
15024,18-24,1.0,Expats,High School,1100,Fighter Aircraft,Florida
15025,25-44,1.0,Expats,High School,2500,Fighter Aircraft,Florida
15026,45+,1.0,Expats,High School,2000,Fighter Aircraft,Florida
15027,18-24,2.0,Expats,High School,460,Fighter Aircraft,Florida
15028,25-44,2.0,Expats,High School,1100,Fighter Aircraft,Florida
15029,45+,2.0,Expats,High School,2500,Fighter Aircraft,Florida
15030,18-24,1.0,Locals,Graduated,4500,Fighter Aircraft,Florida
15031,25-44,1.0,Locals,Graduated,25000,Fighter Aircraft,Florida
15032,45+,1.0,Locals,Graduated,31000,Fighter Aircraft,Florida
15033,18-24,2.0,Locals,Graduated,1400,Fighter Aircraft,Florida
15034,25-44,2.0,Locals,Graduated,9700,Fighter Aircraft,Florida
15035,45+,2.0,Locals,Graduated,32000,Fighter Aircraft,Florida
15036,18-24,1.0,Locals,No Degree,2100,Fighter Aircraft,Florida
15037,25-44,1.0,Locals,No Degree,6400,Fighter Aircraft,Florida
15038,45+,1.0,Locals,No Degree,10000,Fighter Aircraft,Florida
15039,18-24,2.0,Locals,No Degree,910,Fighter Aircraft,Florida
15040,25-44,2.0,Locals,No Degree,2300,Fighter Aircraft,Florida
15041,45+,2.0,Locals,No Degree,12000,Fighter Aircraft,Florida
15042,18-24,1.0,Locals,High School,6300,Fighter Aircraft,Florida
15043,25-44,1.0,Locals,High School,15000,Fighter Aircraft,Florida
15044,45+,1.0,Locals,High School,18000,Fighter Aircraft,Florida
15045,18-24,2.0,Locals,High School,2300,Fighter Aircraft,Florida
15046,25-44,2.0,Locals,High School,5800,Fighter Aircraft,Florida
15047,45+,2.0,Locals,High School,21000,Fighter Aircraft,Florida
15048,18-24,1.0,Expats,Graduated,250,Fighter Aircraft,Georgia
15049,25-44,1.0,Expats,Graduated,1300,Fighter Aircraft,Georgia
15050,45+,1.0,Expats,Graduated,900,Fighter Aircraft,Georgia
15051,18-24,2.0,Expats,Graduated,100,Fighter Aircraft,Georgia
15052,25-44,2.0,Expats,Graduated,550,Fighter Aircraft,Georgia
15053,45+,2.0,Expats,Graduated,940,Fighter Aircraft,Georgia
15054,18-24,1.0,Expats,No Degree,140,Fighter Aircraft,Georgia
15055,25-44,1.0,Expats,No Degree,580,Fighter Aircraft,Georgia
15056,45+,1.0,Expats,No Degree,490,Fighter Aircraft,Georgia
15057,18-24,2.0,Expats,No Degree,80,Fighter Aircraft,Georgia
15058,25-44,2.0,Expats,No Degree,390,Fighter Aircraft,Georgia
15059,45+,2.0,Expats,No Degree,630,Fighter Aircraft,Georgia
15060,18-24,1.0,Expats,High School,270,Fighter Aircraft,Georgia
15061,25-44,1.0,Expats,High School,520,Fighter Aircraft,Georgia
15062,45+,1.0,Expats,High School,310,Fighter Aircraft,Georgia
15063,18-24,2.0,Expats,High School,140,Fighter Aircraft,Georgia
15064,25-44,2.0,Expats,High School,290,Fighter Aircraft,Georgia
15065,45+,2.0,Expats,High School,370,Fighter Aircraft,Georgia
15066,18-24,1.0,Locals,Graduated,2300,Fighter Aircraft,Georgia
15067,25-44,1.0,Locals,Graduated,12000,Fighter Aircraft,Georgia
15068,45+,1.0,Locals,Graduated,15000,Fighter Aircraft,Georgia
15069,18-24,2.0,Locals,Graduated,900,Fighter Aircraft,Georgia
15070,25-44,2.0,Locals,Graduated,5700,Fighter Aircraft,Georgia
