,ages_ranges,genders,behavior,scholarities,audience,topic,location
13019,45+,2.0,Locals,Graduated,6800,Bomb,California
13020,18-24,1.0,Locals,No Degree,1900,Bomb,California
13021,25-44,1.0,Locals,No Degree,5900,Bomb,California
13022,45+,1.0,Locals,No Degree,7400,Bomb,California
13023,18-24,2.0,Locals,No Degree,8400,Bomb,California
13024,25-44,2.0,Locals,No Degree,4800,Bomb,California
13025,45+,2.0,Locals,No Degree,3500,Bomb,California
13026,18-24,1.0,Locals,High School,7300,Bomb,California
13027,25-44,1.0,Locals,High School,14000,Bomb,California
13028,45+,1.0,Locals,High School,11000,Bomb,California
13029,18-24,2.0,Locals,High School,18000,Bomb,California
13030,25-44,2.0,Locals,High School,8500,Bomb,California
13031,45+,2.0,Locals,High School,4300,Bomb,California
13032,18-24,1.0,Expats,Graduated,110,Bomb,Colorado
13033,25-44,1.0,Expats,Graduated,420,Bomb,Colorado
13034,45+,1.0,Expats,Graduated,190,Bomb,Colorado
13035,18-24,2.0,Expats,Graduated,210,Bomb,Colorado
13036,25-44,2.0,Expats,Graduated,230,Bomb,Colorado
13037,45+,2.0,Expats,Graduated,70,Bomb,Colorado
13038,18-24,1.0,Expats,No Degree,50,Bomb,Colorado
13039,25-44,1.0,Expats,No Degree,180,Bomb,Colorado
13040,45+,1.0,Expats,No Degree,70,Bomb,Colorado
13041,18-24,2.0,Expats,No Degree,300,Bomb,Colorado
13042,25-44,2.0,Expats,No Degree,120,Bomb,Colorado
13043,45+,2.0,Expats,No Degree,60,Bomb,Colorado
13044,18-24,1.0,Expats,High School,150,Bomb,Colorado
13045,25-44,1.0,Expats,High School,190,Bomb,Colorado
13046,45+,1.0,Expats,High School,70,Bomb,Colorado
13047,18-24,2.0,Expats,High School,360,Bomb,Colorado
13048,25-44,2.0,Expats,High School,150,Bomb,Colorado
13049,45+,2.0,Expats,High School,30,Bomb,Colorado
13050,18-24,1.0,Locals,Graduated,1100,Bomb,Colorado
13051,25-44,1.0,Locals,Graduated,7100,Bomb,Colorado
13052,45+,1.0,Locals,Graduated,5100,Bomb,Colorado
13053,18-24,2.0,Locals,Graduated,2200,Bomb,Colorado
13054,25-44,2.0,Locals,Graduated,3900,Bomb,Colorado
13055,45+,2.0,Locals,Graduated,1700,Bomb,Colorado
13056,18-24,1.0,Locals,No Degree,540,Bomb,Colorado
13057,25-44,1.0,Locals,No Degree,1400,Bomb,Colorado
13058,45+,1.0,Locals,No Degree,1400,Bomb,Colorado
13059,18-24,2.0,Locals,No Degree,3400,Bomb,Colorado
13060,25-44,2.0,Locals,No Degree,1100,Bomb,Colorado
13061,45+,2.0,Locals,No Degree,660,Bomb,Colorado
13062,18-24,1.0,Locals,High School,1900,Bomb,Colorado
13063,25-44,1.0,Locals,High School,4000,Bomb,Colorado
13064,45+,1.0,Locals,High School,2600,Bomb,Colorado
13065,18-24,2.0,Locals,High School,5200,Bomb,Colorado
13066,25-44,2.0,Locals,High School,2300,Bomb,Colorado
13067,45+,2.0,Locals,High School,1100,Bomb,Colorado
13068,18-24,1.0,Expats,Graduated,80,Bomb,Connecticut
13069,25-44,1.0,Expats,Graduated,530,Bomb,Connecticut
13070,45+,1.0,Expats,Graduated,280,Bomb,Connecticut
13071,18-24,2.0,Expats,Graduated,110,Bomb,Connecticut
13072,25-44,2.0,Expats,Graduated,200,Bomb,Connecticut
13073,45+,2.0,Expats,Graduated,70,Bomb,Connecticut
13074,18-24,1.0,Expats,No Degree,70,Bomb,Connecticut
13075,25-44,1.0,Expats,No Degree,250,Bomb,Connecticut
13076,45+,1.0,Expats,No Degree,80,Bomb,Connecticut
13077,18-24,2.0,Expats,No Degree,190,Bomb,Connecticut
13078,25-44,2.0,Expats,No Degree,100,Bomb,Connecticut
13079,45+,2.0,Expats,No Degree,50,Bomb,Connecticut
13080,18-24,1.0,Expats,High School,100,Bomb,Connecticut
13081,25-44,1.0,Expats,High School,140,Bomb,Connecticut
13082,45+,1.0,Expats,High School,60,Bomb,Connecticut
13083,18-24,2.0,Expats,High School,210,Bomb,Connecticut
13084,25-44,2.0,Expats,High School,150,Bomb,Connecticut
13085,45+,2.0,Expats,High School,20,Bomb,Connecticut
13086,18-24,1.0,Locals,Graduated,620,Bomb,Connecticut
13087,25-44,1.0,Locals,Graduated,3500,Bomb,Connecticut
13088,45+,1.0,Locals,Graduated,2600,Bomb,Connecticut
13089,18-24,2.0,Locals,Graduated,1100,Bomb,Connecticut
13090,25-44,2.0,Locals,Graduated,1900,Bomb,Connecticut
13091,45+,2.0,Locals,Graduated,1000,Bomb,Connecticut
13092,18-24,1.0,Locals,No Degree,220,Bomb,Connecticut
13093,25-44,1.0,Locals,No Degree,580,Bomb,Connecticut
13094,45+,1.0,Locals,No Degree,760,Bomb,Connecticut
13095,18-24,2.0,Locals,No Degree,1000,Bomb,Connecticut
13096,25-44,2.0,Locals,No Degree,450,Bomb,Connecticut
13097,45+,2.0,Locals,No Degree,300,Bomb,Connecticut
13098,18-24,1.0,Locals,High School,780,Bomb,Connecticut
13099,25-44,1.0,Locals,High School,1700,Bomb,Connecticut
13100,45+,1.0,Locals,High School,1600,Bomb,Connecticut
13101,18-24,2.0,Locals,High School,2200,Bomb,Connecticut
13102,25-44,2.0,Locals,High School,930,Bomb,Connecticut
13103,45+,2.0,Locals,High School,490,Bomb,Connecticut
13104,18-24,1.0,Expats,Graduated,20,Bomb,Delaware
13105,25-44,1.0,Expats,Graduated,50,Bomb,Delaware
13106,45+,1.0,Expats,Graduated,40,Bomb,Delaware
13107,18-24,2.0,Expats,Graduated,40,Bomb,Delaware
13108,25-44,2.0,Expats,Graduated,30,Bomb,Delaware
13109,45+,2.0,Expats,Graduated,20,Bomb,Delaware
13110,18-24,1.0,Expats,No Degree,20,Bomb,Delaware
13111,25-44,1.0,Expats,No Degree,40,Bomb,Delaware
13112,45+,1.0,Expats,No Degree,20,Bomb,Delaware
13113,18-24,2.0,Expats,No Degree,20,Bomb,Delaware
13114,25-44,2.0,Expats,No Degree,20,Bomb,Delaware
13115,45+,2.0,Expats,No Degree,40,Bomb,Delaware
13116,18-24,1.0,Expats,High School,20,Bomb,Delaware
13117,25-44,1.0,Expats,High School,20,Bomb,Delaware
13118,45+,1.0,Expats,High School,20,Bomb,Delaware
13119,18-24,2.0,Expats,High School,30,Bomb,Delaware
13120,25-44,2.0,Expats,High School,20,Bomb,Delaware
13121,45+,2.0,Expats,High School,20,Bomb,Delaware
13122,18-24,1.0,Locals,Graduated,120,Bomb,Delaware
13123,25-44,1.0,Locals,Graduated,810,Bomb,Delaware
13124,45+,1.0,Locals,Graduated,640,Bomb,Delaware
13125,18-24,2.0,Locals,Graduated,340,Bomb,Delaware
13126,25-44,2.0,Locals,Graduated,670,Bomb,Delaware
13127,45+,2.0,Locals,Graduated,240,Bomb,Delaware
13128,18-24,1.0,Locals,No Degree,60,Bomb,Delaware
13129,25-44,1.0,Locals,No Degree,180,Bomb,Delaware
13130,45+,1.0,Locals,No Degree,270,Bomb,Delaware
13131,18-24,2.0,Locals,No Degree,330,Bomb,Delaware
13132,25-44,2.0,Locals,No Degree,150,Bomb,Delaware
13133,45+,2.0,Locals,No Degree,130,Bomb,Delaware
13134,18-24,1.0,Locals,High School,200,Bomb,Delaware
13135,25-44,1.0,Locals,High School,540,Bomb,Delaware
13136,45+,1.0,Locals,High School,500,Bomb,Delaware
13137,18-24,2.0,Locals,High School,630,Bomb,Delaware
13138,25-44,2.0,Locals,High School,340,Bomb,Delaware
13139,45+,2.0,Locals,High School,170,Bomb,Delaware
13140,18-24,1.0,Expats,Graduated,40,Bomb,District of Columbia
13141,25-44,1.0,Expats,Graduated,210,Bomb,District of Columbia
13142,45+,1.0,Expats,Graduated,50,Bomb,District of Columbia
13143,18-24,2.0,Expats,Graduated,50,Bomb,District of Columbia
13144,25-44,2.0,Expats,Graduated,170,Bomb,District of Columbia
13145,45+,2.0,Expats,Graduated,40,Bomb,District of Columbia
13146,18-24,1.0,Expats,No Degree,20,Bomb,District of Columbia
13147,25-44,1.0,Expats,No Degree,90,Bomb,District of Columbia
13148,45+,1.0,Expats,No Degree,20,Bomb,District of Columbia
13149,18-24,2.0,Expats,No Degree,20,Bomb,District of Columbia
13150,25-44,2.0,Expats,No Degree,20,Bomb,District of Columbia
13151,45+,2.0,Expats,No Degree,20,Bomb,District of Columbia
13152,18-24,1.0,Expats,High School,20,Bomb,District of Columbia
13153,25-44,1.0,Expats,High School,60,Bomb,District of Columbia
13154,45+,1.0,Expats,High School,20,Bomb,District of Columbia
13155,18-24,2.0,Expats,High School,30,Bomb,District of Columbia
13156,25-44,2.0,Expats,High School,20,Bomb,District of Columbia
13157,45+,2.0,Expats,High School,20,Bomb,District of Columbia
13158,18-24,1.0,Locals,Graduated,380,Bomb,District of Columbia
13159,25-44,1.0,Locals,Graduated,1200,Bomb,District of Columbia
13160,45+,1.0,Locals,Graduated,280,Bomb,District of Columbia
13161,18-24,2.0,Locals,Graduated,210,Bomb,District of Columbia
13162,25-44,2.0,Locals,Graduated,660,Bomb,District of Columbia
13163,45+,2.0,Locals,Graduated,100,Bomb,District of Columbia
13164,18-24,1.0,Locals,No Degree,20,Bomb,District of Columbia
13165,25-44,1.0,Locals,No Degree,130,Bomb,District of Columbia
13166,45+,1.0,Locals,No Degree,70,Bomb,District of Columbia
13167,18-24,2.0,Locals,No Degree,60,Bomb,District of Columbia
13168,25-44,2.0,Locals,No Degree,80,Bomb,District of Columbia
13169,45+,2.0,Locals,No Degree,20,Bomb,District of Columbia
13170,18-24,1.0,Locals,High School,270,Bomb,District of Columbia
13171,25-44,1.0,Locals,High School,310,Bomb,District of Columbia
13172,45+,1.0,Locals,High School,90,Bomb,District of Columbia
13173,18-24,2.0,Locals,High School,240,Bomb,District of Columbia
13174,25-44,2.0,Locals,High School,210,Bomb,District of Columbia
13175,45+,2.0,Locals,High School,20,Bomb,District of Columbia
13176,18-24,1.0,Expats,Graduated,720,Bomb,Florida
13177,25-44,1.0,Expats,Graduated,3300,Bomb,Florida
13178,45+,1.0,Expats,Graduated,1800,Bomb,Florida
13179,18-24,2.0,Expats,Graduated,910,Bomb,Florida
13180,25-44,2.0,Expats,Graduated,2200,Bomb,Florida
13181,45+,2.0,Expats,Graduated,920,Bomb,Florida
13182,18-24,1.0,Expats,No Degree,410,Bomb,Florida
13183,25-44,1.0,Expats,No Degree,1600,Bomb,Florida
13184,45+,1.0,Expats,No Degree,940,Bomb,Florida
13185,18-24,2.0,Expats,No Degree,800,Bomb,Florida
13186,25-44,2.0,Expats,No Degree,1000,Bomb,Florida
13187,45+,2.0,Expats,No Degree,710,Bomb,Florida
13188,18-24,1.0,Expats,High School,650,Bomb,Florida
13189,25-44,1.0,Expats,High School,1600,Bomb,Florida
13190,45+,1.0,Expats,High School,750,Bomb,Florida
13191,18-24,2.0,Expats,High School,1400,Bomb,Florida
13192,25-44,2.0,Expats,High School,1000,Bomb,Florida
13193,45+,2.0,Expats,High School,420,Bomb,Florida
13194,18-24,1.0,Locals,Graduated,2600,Bomb,Florida
13195,25-44,1.0,Locals,Graduated,16000,Bomb,Florida
13196,45+,1.0,Locals,Graduated,17000,Bomb,Florida
13197,18-24,2.0,Locals,Graduated,6000,Bomb,Florida
13198,25-44,2.0,Locals,Graduated,9600,Bomb,Florida
13199,45+,2.0,Locals,Graduated,6200,Bomb,Florida
13200,18-24,1.0,Locals,No Degree,1100,Bomb,Florida
13201,25-44,1.0,Locals,No Degree,3200,Bomb,Florida
13202,45+,1.0,Locals,No Degree,5200,Bomb,Florida
13203,18-24,2.0,Locals,No Degree,6200,Bomb,Florida
13204,25-44,2.0,Locals,No Degree,2900,Bomb,Florida
13205,45+,2.0,Locals,No Degree,2700,Bomb,Florida
13206,18-24,1.0,Locals,High School,3700,Bomb,Florida
13207,25-44,1.0,Locals,High School,9300,Bomb,Florida
13208,45+,1.0,Locals,High School,10000,Bomb,Florida
13209,18-24,2.0,Locals,High School,12000,Bomb,Florida
13210,25-44,2.0,Locals,High School,6400,Bomb,Florida
13211,45+,2.0,Locals,High School,4500,Bomb,Florida
13212,18-24,1.0,Expats,Graduated,210,Bomb,Georgia
13213,25-44,1.0,Expats,Graduated,960,Bomb,Georgia
13214,45+,1.0,Expats,Graduated,420,Bomb,Georgia
13215,18-24,2.0,Expats,Graduated,280,Bomb,Georgia
13216,25-44,2.0,Expats,Graduated,610,Bomb,Georgia
13217,45+,2.0,Expats,Graduated,180,Bomb,Georgia
13218,18-24,1.0,Expats,No Degree,150,Bomb,Georgia
13219,25-44,1.0,Expats,No Degree,590,Bomb,Georgia
13220,45+,1.0,Expats,No Degree,200,Bomb,Georgia
13221,18-24,2.0,Expats,No Degree,260,Bomb,Georgia
13222,25-44,2.0,Expats,No Degree,290,Bomb,Georgia
13223,45+,2.0,Expats,No Degree,130,Bomb,Georgia
13224,18-24,1.0,Expats,High School,230,Bomb,Georgia
13225,25-44,1.0,Expats,High School,410,Bomb,Georgia
13226,45+,1.0,Expats,High School,150,Bomb,Georgia
13227,18-24,2.0,Expats,High School,470,Bomb,Georgia
13228,25-44,2.0,Expats,High School,270,Bomb,Georgia
13229,45+,2.0,Expats,High School,70,Bomb,Georgia
13230,18-24,1.0,Locals,Graduated,1600,Bomb,Georgia
13231,25-44,1.0,Locals,Graduated,9500,Bomb,Georgia
13232,45+,1.0,Locals,Graduated,9300,Bomb,Georgia
13233,18-24,2.0,Locals,Graduated,4700,Bomb,Georgia
13234,25-44,2.0,Locals,Graduated,7400,Bomb,Georgia
13235,45+,2.0,Locals,Graduated,3400,Bomb,Georgia
13236,18-24,1.0,Locals,No Degree,590,Bomb,Georgia
13237,25-44,1.0,Locals,No Degree,1800,Bomb,Georgia
13238,45+,1.0,Locals,No Degree,2500,Bomb,Georgia
13239,18-24,2.0,Locals,No Degree,3900,Bomb,Georgia
13240,25-44,2.0,Locals,No Degree,2200,Bomb,Georgia
13241,45+,2.0,Locals,No Degree,1500,Bomb,Georgia
13242,18-24,1.0,Locals,High School,2100,Bomb,Georgia
13243,25-44,1.0,Locals,High School,5500,Bomb,Georgia
13244,45+,1.0,Locals,High School,5100,Bomb,Georgia
13245,18-24,2.0,Locals,High School,9000,Bomb,Georgia
13246,25-44,2.0,Locals,High School,5000,Bomb,Georgia
13247,45+,2.0,Locals,High School,2400,Bomb,Georgia
13248,18-24,1.0,Expats,Graduated,40,Bomb,Hawaii
13249,25-44,1.0,Expats,Graduated,160,Bomb,Hawaii
13250,45+,1.0,Expats,Graduated,90,Bomb,Hawaii
13251,18-24,2.0,Expats,Graduated,20,Bomb,Hawaii
13252,25-44,2.0,Expats,Graduated,40,Bomb,Hawaii
13253,45+,2.0,Expats,Graduated,20,Bomb,Hawaii
13254,18-24,1.0,Expats,No Degree,20,Bomb,Hawaii
13255,25-44,1.0,Expats,No Degree,50,Bomb,Hawaii
13256,45+,1.0,Expats,No Degree,140,Bomb,Hawaii
13257,18-24,2.0,Expats,No Degree,60,Bomb,Hawaii
13258,25-44,2.0,Expats,No Degree,50,Bomb,Hawaii
13259,45+,2.0,Expats,No Degree,30,Bomb,Hawaii
13260,18-24,1.0,Expats,High School,20,Bomb,Hawaii
13261,25-44,1.0,Expats,High School,60,Bomb,Hawaii
13262,45+,1.0,Expats,High School,60,Bomb,Hawaii
13263,18-24,2.0,Expats,High School,170,Bomb,Hawaii
13264,25-44,2.0,Expats,High School,20,Bomb,Hawaii
13265,45+,2.0,Expats,High School,20,Bomb,Hawaii
13266,18-24,1.0,Locals,Graduated,260,Bomb,Hawaii
13267,25-44,1.0,Locals,Graduated,1700,Bomb,Hawaii
13268,45+,1.0,Locals,Graduated,700,Bomb,Hawaii
13269,18-24,2.0,Locals,Graduated,190,Bomb,Hawaii
13270,25-44,2.0,Locals,Graduated,470,Bomb,Hawaii
13271,45+,2.0,Locals,Graduated,260,Bomb,Hawaii
13272,18-24,1.0,Locals,No Degree,150,Bomb,Hawaii
13273,25-44,1.0,Locals,No Degree,240,Bomb,Hawaii
13274,45+,1.0,Locals,No Degree,230,Bomb,Hawaii
13275,18-24,2.0,Locals,No Degree,180,Bomb,Hawaii
13276,25-44,2.0,Locals,No Degree,130,Bomb,Hawaii
13277,45+,2.0,Locals,No Degree,80,Bomb,Hawaii
13278,18-24,1.0,Locals,High School,580,Bomb,Hawaii
13279,25-44,1.0,Locals,High School,820,Bomb,Hawaii
13280,45+,1.0,Locals,High School,430,Bomb,Hawaii
13281,18-24,2.0,Locals,High School,570,Bomb,Hawaii
13282,25-44,2.0,Locals,High School,250,Bomb,Hawaii
13283,45+,2.0,Locals,High School,90,Bomb,Hawaii
13284,18-24,1.0,Expats,Graduated,20,Bomb,Idaho
13285,25-44,1.0,Expats,Graduated,40,Bomb,Idaho
13286,45+,1.0,Expats,Graduated,30,Bomb,Idaho
13287,18-24,2.0,Expats,Graduated,40,Bomb,Idaho
13288,25-44,2.0,Expats,Graduated,30,Bomb,Idaho
13289,45+,2.0,Expats,Graduated,30,Bomb,Idaho
13290,18-24,1.0,Expats,No Degree,20,Bomb,Idaho
13291,25-44,1.0,Expats,No Degree,20,Bomb,Idaho
13292,45+,1.0,Expats,No Degree,20,Bomb,Idaho
13293,18-24,2.0,Expats,No Degree,30,Bomb,Idaho
13294,25-44,2.0,Expats,No Degree,20,Bomb,Idaho
