,age_range,gender,citizenship,scholarity,audience,topic,country_code
9180,18-24,Male,Expats,Graduated,190000,luxury,DZ
9181,25-44,Male,Expats,Graduated,210000,luxury,DZ
9182,45+,Male,Expats,Graduated,27000,luxury,DZ
9183,18-24,Female,Expats,Graduated,85000,luxury,DZ
9184,25-44,Female,Expats,Graduated,54000,luxury,DZ
9185,45+,Female,Expats,Graduated,8000,luxury,DZ
9186,18-24,Male,Expats,No Degree,190000,luxury,DZ
9187,25-44,Male,Expats,No Degree,290000,luxury,DZ
9188,45+,Male,Expats,No Degree,48000,luxury,DZ
9189,18-24,Female,Expats,No Degree,110000,luxury,DZ
9190,25-44,Female,Expats,No Degree,99000,luxury,DZ
9191,45+,Female,Expats,No Degree,15000,luxury,DZ
9192,18-24,Male,Expats,High School,72000,luxury,DZ
9193,25-44,Male,Expats,High School,51000,luxury,DZ
9194,45+,Male,Expats,High School,9300,luxury,DZ
9195,18-24,Female,Expats,High School,34000,luxury,DZ
9196,25-44,Female,Expats,High School,16000,luxury,DZ
9197,45+,Female,Expats,High School,3300,luxury,DZ
9198,18-24,Male,Locals,Graduated,890000,luxury,DZ
9199,25-44,Male,Locals,Graduated,1300000,luxury,DZ
9200,45+,Male,Locals,Graduated,150000,luxury,DZ
9201,18-24,Female,Locals,Graduated,650000,luxury,DZ
9202,25-44,Female,Locals,Graduated,620000,luxury,DZ
9203,45+,Female,Locals,Graduated,55000,luxury,DZ
9204,18-24,Male,Locals,No Degree,1800000,luxury,DZ
9205,25-44,Male,Locals,No Degree,2500000,luxury,DZ
9206,45+,Male,Locals,No Degree,390000,luxury,DZ
9207,18-24,Female,Locals,No Degree,1500000,luxury,DZ
9208,25-44,Female,Locals,No Degree,1200000,luxury,DZ
9209,45+,Female,Locals,No Degree,160000,luxury,DZ
9210,18-24,Male,Locals,High School,420000,luxury,DZ
9211,25-44,Male,Locals,High School,390000,luxury,DZ
9212,45+,Male,Locals,High School,59000,luxury,DZ
9213,18-24,Female,Locals,High School,330000,luxury,DZ
9214,25-44,Female,Locals,High School,150000,luxury,DZ
9215,45+,Female,Locals,High School,24000,luxury,DZ
9216,18-24,Male,Expats,Graduated,28000,luxury,BH
9217,25-44,Male,Expats,Graduated,140000,luxury,BH
9218,45+,Male,Expats,Graduated,21000,luxury,BH
9219,18-24,Female,Expats,Graduated,7800,luxury,BH
9220,25-44,Female,Expats,Graduated,49000,luxury,BH
9221,45+,Female,Expats,Graduated,8900,luxury,BH
9222,18-24,Male,Expats,No Degree,61000,luxury,BH
9223,25-44,Male,Expats,No Degree,160000,luxury,BH
9224,45+,Male,Expats,No Degree,30000,luxury,BH
9225,18-24,Female,Expats,No Degree,17000,luxury,BH
9226,25-44,Female,Expats,No Degree,40000,luxury,BH
9227,45+,Female,Expats,No Degree,9300,luxury,BH
9228,18-24,Male,Expats,High School,13000,luxury,BH
9229,25-44,Male,Expats,High School,39000,luxury,BH
9230,45+,Male,Expats,High School,6800,luxury,BH
9231,18-24,Female,Expats,High School,5400,luxury,BH
9232,25-44,Female,Expats,High School,15000,luxury,BH
9233,45+,Female,Expats,High School,2900,luxury,BH
9234,18-24,Male,Locals,Graduated,6700,luxury,BH
9235,25-44,Male,Locals,Graduated,22000,luxury,BH
9236,45+,Male,Locals,Graduated,3900,luxury,BH
9237,18-24,Female,Locals,Graduated,4200,luxury,BH
9238,25-44,Female,Locals,Graduated,13000,luxury,BH
9239,45+,Female,Locals,Graduated,1300,luxury,BH
9240,18-24,Male,Locals,No Degree,18000,luxury,BH
9241,25-44,Male,Locals,No Degree,31000,luxury,BH
9242,45+,Male,Locals,No Degree,8200,luxury,BH
9243,18-24,Female,Locals,No Degree,9900,luxury,BH
9244,25-44,Female,Locals,No Degree,17000,luxury,BH
9245,45+,Female,Locals,No Degree,3400,luxury,BH
9246,18-24,Male,Locals,High School,4700,luxury,BH
9247,25-44,Male,Locals,High School,6600,luxury,BH
9248,45+,Male,Locals,High School,1300,luxury,BH
9249,18-24,Female,Locals,High School,4500,luxury,BH
9250,25-44,Female,Locals,High School,3200,luxury,BH
9251,45+,Female,Locals,High School,420,luxury,BH
9252,18-24,Male,Expats,Graduated,130000,luxury,EG
9253,25-44,Male,Expats,Graduated,240000,luxury,EG
9254,45+,Male,Expats,Graduated,41000,luxury,EG
9255,18-24,Female,Expats,Graduated,58000,luxury,EG
9256,25-44,Female,Expats,Graduated,91000,luxury,EG
9257,45+,Female,Expats,Graduated,15000,luxury,EG
9258,18-24,Male,Expats,No Degree,110000,luxury,EG
9259,25-44,Male,Expats,No Degree,170000,luxury,EG
9260,45+,Male,Expats,No Degree,37000,luxury,EG
9261,18-24,Female,Expats,No Degree,58000,luxury,EG
9262,25-44,Female,Expats,No Degree,70000,luxury,EG
9263,45+,Female,Expats,No Degree,19000,luxury,EG
9264,18-24,Male,Expats,High School,68000,luxury,EG
9265,25-44,Male,Expats,High School,56000,luxury,EG
9266,45+,Male,Expats,High School,10000,luxury,EG
9267,18-24,Female,Expats,High School,39000,luxury,EG
9268,25-44,Female,Expats,High School,24000,luxury,EG
9269,45+,Female,Expats,High School,4900,luxury,EG
9270,18-24,Male,Locals,Graduated,2200000,luxury,EG
9271,25-44,Male,Locals,Graduated,3800000,luxury,EG
9272,45+,Male,Locals,Graduated,630000,luxury,EG
9273,18-24,Female,Locals,Graduated,1500000,luxury,EG
9274,25-44,Female,Locals,Graduated,2000000,luxury,EG
9275,45+,Female,Locals,Graduated,270000,luxury,EG
9276,18-24,Male,Locals,No Degree,2700000,luxury,EG
9277,25-44,Male,Locals,No Degree,3900000,luxury,EG
9278,45+,Male,Locals,No Degree,1100000,luxury,EG
9279,18-24,Female,Locals,No Degree,1700000,luxury,EG
9280,25-44,Female,Locals,No Degree,1800000,luxury,EG
9281,45+,Female,Locals,No Degree,560000,luxury,EG
9282,18-24,Male,Locals,High School,1300000,luxury,EG
9283,25-44,Male,Locals,High School,930000,luxury,EG
9284,45+,Male,Locals,High School,170000,luxury,EG
9285,18-24,Female,Locals,High School,1000000,luxury,EG
9286,25-44,Female,Locals,High School,410000,luxury,EG
9287,45+,Female,Locals,High School,68000,luxury,EG
