,topic,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
2243,cars vehicles,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,17000,45+
2244,cars vehicles,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,1600,45+
2245,cars vehicles,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,13000,45+
2246,cars vehicles,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,7400,45+
2247,cars vehicles,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,31000,45+
2248,cars vehicles,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,750,45+
2249,cars vehicles,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,810,45+
2250,cars vehicles,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,43000,45+
2251,cars vehicles,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,270,45+
2252,cars vehicles,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,34000,45+
2253,cars vehicles,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3800,45+
2254,cars vehicles,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3500,45+
2255,cars vehicles,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3000,45+
2256,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6000,45+
2257,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,43000,45+
2258,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,3700,45+
2259,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6100,45+
2260,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,370,45+
2261,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,13000,45+
2262,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1900,45+
2263,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,4200,45+
2264,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,120,45+
2265,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,260,45+
2266,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,13000,45+
2267,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,60,45+
2268,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,10000,45+
2269,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,550,45+
2270,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,490,45+
2271,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,720,45+
2272,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2500,45+
2273,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,7600,45+
2274,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
2275,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1700,45+
2276,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,120,45+
2277,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2800,45+
2278,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,720,45+
2279,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2000,45+
2280,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,50,45+
2281,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,50,45+
2282,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2200,45+
2283,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,80,45+
2284,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,6200,45+
2285,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,220,45+
2286,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,90,45+
2287,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,270,45+
2288,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,6200,45+
2289,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,36000,45+
2290,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,3300,45+
2291,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,5400,45+
2292,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,370,45+
2293,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,8000,45+
2294,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,2000,45+
2295,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,5600,45+
2296,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,130,45+
2297,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,190,45+
2298,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,6000,45+
2299,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,110,45+
2300,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,13000,45+
2301,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,640,45+
2302,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,300,45+
2303,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,720,45+
2304,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,ND,1100000,18-24
2305,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,ND,2100000,18-24
2306,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,ND,1300000,18-24
2307,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,ND,240000,18-24
2308,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,ND,52000,18-24
2309,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,ND,140000,18-24
2310,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,ND,110000,18-24
2311,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,ND,910000,18-24
2312,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,ND,57000,18-24
2313,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,ND,27000,18-24
2314,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,ND,1900000,18-24
2315,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,ND,47000,18-24
2316,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,ND,340000,18-24
2317,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,ND,180000,18-24
2318,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,ND,140000,18-24
2319,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,ND,52000,18-24
2320,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,HS,320000,18-24
2321,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,HS,1000000,18-24
2322,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,HS,440000,18-24
2323,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,HS,140000,18-24
2324,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,HS,7300,18-24
2325,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,HS,57000,18-24
2326,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,HS,57000,18-24
2327,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,HS,340000,18-24
2328,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,HS,13000,18-24
2329,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,HS,5300,18-24
2330,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,HS,200000,18-24
2331,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,HS,12000,18-24
2332,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,HS,140000,18-24
2333,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,HS,25000,18-24
2334,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,HS,59000,18-24
2335,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,HS,43000,18-24
2336,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,GRAD,710000,18-24
2337,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,GRAD,1900000,18-24
2338,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,GRAD,740000,18-24
2339,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,GRAD,190000,18-24
2340,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,GRAD,12000,18-24
2341,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,GRAD,75000,18-24
2342,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,GRAD,110000,18-24
2343,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,GRAD,820000,18-24
2344,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,GRAD,26000,18-24
2345,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,GRAD,14000,18-24
2346,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,GRAD,340000,18-24
2347,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,GRAD,34000,18-24
2348,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,GRAD,280000,18-24
2349,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,GRAD,54000,18-24
2350,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,GRAD,98000,18-24
2351,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,GRAD,74000,18-24
2352,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,ND,940000,18-24
2353,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,ND,1600000,18-24
2354,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,ND,620000,18-24
2355,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,ND,230000,18-24
2356,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,ND,41000,18-24
2357,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,ND,130000,18-24
2358,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,ND,100000,18-24
2359,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,ND,670000,18-24
2360,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,ND,24000,18-24
2361,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,ND,17000,18-24
2362,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,ND,730000,18-24
2363,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,ND,50000,18-24
2364,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,ND,380000,18-24
2365,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,ND,91000,18-24
2366,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,ND,30000,18-24
2367,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,ND,53000,18-24
2368,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,HS,260000,18-24
2369,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,HS,930000,18-24
2370,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,HS,210000,18-24
2371,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,HS,140000,18-24
2372,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,HS,7300,18-24
2373,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,HS,69000,18-24
2374,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,HS,61000,18-24
2375,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,HS,250000,18-24
2376,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,HS,5300,18-24
2377,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,HS,4700,18-24
2378,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,HS,110000,18-24
2379,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,HS,8500,18-24
2380,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,HS,160000,18-24
2381,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,HS,17000,18-24
2382,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,HS,17000,18-24
2383,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,HS,52000,18-24
2384,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,GRAD,560000,18-24
2385,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,GRAD,1400000,18-24
2386,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,GRAD,260000,18-24
2387,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,GRAD,140000,18-24
2388,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,GRAD,8500,18-24
2389,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,GRAD,73000,18-24
2390,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,GRAD,89000,18-24
2391,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,GRAD,500000,18-24
2392,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,GRAD,7900,18-24
2393,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,GRAD,6700,18-24
2394,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,GRAD,150000,18-24
2395,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,GRAD,23000,18-24
2396,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,GRAD,290000,18-24
2397,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,GRAD,26000,18-24
2398,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,GRAD,19000,18-24
2399,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,GRAD,67000,18-24
2400,shopping,DZ,Locals,Male,False,NOTSELECTED,44,25,ND,1500000,25-44
2401,shopping,EG,Locals,Male,False,NOTSELECTED,44,25,ND,3000000,25-44
2402,shopping,IQ,Locals,Male,False,NOTSELECTED,44,25,ND,1500000,25-44
2403,shopping,JO,Locals,Male,False,NOTSELECTED,44,25,ND,310000,25-44
2404,shopping,KW,Locals,Male,False,NOTSELECTED,44,25,ND,110000,25-44
2405,shopping,LB,Locals,Male,False,NOTSELECTED,44,25,ND,210000,25-44
2406,shopping,LY,Locals,Male,False,NOTSELECTED,44,25,ND,230000,25-44
2407,shopping,MA,Locals,Male,False,NOTSELECTED,44,25,ND,1200000,25-44
2408,shopping,OM,Locals,Male,False,NOTSELECTED,44,25,ND,87000,25-44
2409,shopping,QA,Locals,Male,False,NOTSELECTED,44,25,ND,42000,25-44
2410,shopping,SA,Locals,Male,False,NOTSELECTED,44,25,ND,3300000,25-44
2411,shopping,SO,Locals,Male,False,NOTSELECTED,44,25,ND,36000,25-44
2412,shopping,TN,Locals,Male,False,NOTSELECTED,44,25,ND,530000,25-44
2413,shopping,AE,Locals,Male,False,NOTSELECTED,44,25,ND,260000,25-44
2414,shopping,YE,Locals,Male,False,NOTSELECTED,44,25,ND,170000,25-44
2415,shopping,PS,Locals,Male,False,NOTSELECTED,44,25,ND,61000,25-44
2416,shopping,DZ,Locals,Male,False,NOTSELECTED,44,25,HS,290000,25-44
2417,shopping,EG,Locals,Male,False,NOTSELECTED,44,25,HS,750000,25-44
2418,shopping,IQ,Locals,Male,False,NOTSELECTED,44,25,HS,410000,25-44
2419,shopping,JO,Locals,Male,False,NOTSELECTED,44,25,HS,110000,25-44
2420,shopping,KW,Locals,Male,False,NOTSELECTED,44,25,HS,15000,25-44
2421,shopping,LB,Locals,Male,False,NOTSELECTED,44,25,HS,47000,25-44
2422,shopping,LY,Locals,Male,False,NOTSELECTED,44,25,HS,55000,25-44
2423,shopping,MA,Locals,Male,False,NOTSELECTED,44,25,HS,250000,25-44
2424,shopping,OM,Locals,Male,False,NOTSELECTED,44,25,HS,18000,25-44
2425,shopping,QA,Locals,Male,False,NOTSELECTED,44,25,HS,10000,25-44
2426,shopping,SA,Locals,Male,False,NOTSELECTED,44,25,HS,370000,25-44
2427,shopping,SO,Locals,Male,False,NOTSELECTED,44,25,HS,7100,25-44
2428,shopping,TN,Locals,Male,False,NOTSELECTED,44,25,HS,160000,25-44
2429,shopping,AE,Locals,Male,False,NOTSELECTED,44,25,HS,34000,25-44
2430,shopping,YE,Locals,Male,False,NOTSELECTED,44,25,HS,54000,25-44
2431,shopping,PS,Locals,Male,False,NOTSELECTED,44,25,HS,27000,25-44
2432,shopping,DZ,Locals,Male,False,NOTSELECTED,44,25,GRAD,1000000,25-44
2433,shopping,EG,Locals,Male,False,NOTSELECTED,44,25,GRAD,3200000,25-44
2434,shopping,IQ,Locals,Male,False,NOTSELECTED,44,25,GRAD,1400000,25-44
2435,shopping,JO,Locals,Male,False,NOTSELECTED,44,25,GRAD,350000,25-44
2436,shopping,KW,Locals,Male,False,NOTSELECTED,44,25,GRAD,53000,25-44
2437,shopping,LB,Locals,Male,False,NOTSELECTED,44,25,GRAD,170000,25-44
2438,shopping,LY,Locals,Male,False,NOTSELECTED,44,25,GRAD,240000,25-44
2439,shopping,MA,Locals,Male,False,NOTSELECTED,44,25,GRAD,900000,25-44
2440,shopping,OM,Locals,Male,False,NOTSELECTED,44,25,GRAD,62000,25-44
2441,shopping,QA,Locals,Male,False,NOTSELECTED,44,25,GRAD,38000,25-44
2442,shopping,SA,Locals,Male,False,NOTSELECTED,44,25,GRAD,1100000,25-44
2443,shopping,SO,Locals,Male,False,NOTSELECTED,44,25,GRAD,35000,25-44
2444,shopping,TN,Locals,Male,False,NOTSELECTED,44,25,GRAD,520000,25-44
2445,shopping,AE,Locals,Male,False,NOTSELECTED,44,25,GRAD,140000,25-44
2446,shopping,YE,Locals,Male,False,NOTSELECTED,44,25,GRAD,190000,25-44
2447,shopping,PS,Locals,Male,False,NOTSELECTED,44,25,GRAD,110000,25-44
2448,shopping,DZ,Locals,Female,False,NOTSELECTED,44,25,ND,770000,25-44
2449,shopping,EG,Locals,Female,False,NOTSELECTED,44,25,ND,1700000,25-44
2450,shopping,IQ,Locals,Female,False,NOTSELECTED,44,25,ND,560000,25-44
2451,shopping,JO,Locals,Female,False,NOTSELECTED,44,25,ND,250000,25-44
2452,shopping,KW,Locals,Female,False,NOTSELECTED,44,25,ND,72000,25-44
2453,shopping,LB,Locals,Female,False,NOTSELECTED,44,25,ND,210000,25-44
2454,shopping,LY,Locals,Female,False,NOTSELECTED,44,25,ND,170000,25-44
2455,shopping,MA,Locals,Female,False,NOTSELECTED,44,25,ND,580000,25-44
2456,shopping,OM,Locals,Female,False,NOTSELECTED,44,25,ND,26000,25-44
2457,shopping,QA,Locals,Female,False,NOTSELECTED,44,25,ND,25000,25-44
2458,shopping,SA,Locals,Female,False,NOTSELECTED,44,25,ND,920000,25-44
2459,shopping,SO,Locals,Female,False,NOTSELECTED,44,25,ND,22000,25-44
2460,shopping,TN,Locals,Female,False,NOTSELECTED,44,25,ND,420000,25-44
2461,shopping,AE,Locals,Female,False,NOTSELECTED,44,25,ND,110000,25-44
2462,shopping,YE,Locals,Female,False,NOTSELECTED,44,25,ND,27000,25-44
2463,shopping,PS,Locals,Female,False,NOTSELECTED,44,25,ND,60000,25-44
2464,shopping,DZ,Locals,Female,False,NOTSELECTED,44,25,HS,130000,25-44
2465,shopping,EG,Locals,Female,False,NOTSELECTED,44,25,HS,370000,25-44
2466,shopping,IQ,Locals,Female,False,NOTSELECTED,44,25,HS,120000,25-44
2467,shopping,JO,Locals,Female,False,NOTSELECTED,44,25,HS,70000,25-44
2468,shopping,KW,Locals,Female,False,NOTSELECTED,44,25,HS,9500,25-44
2469,shopping,LB,Locals,Female,False,NOTSELECTED,44,25,HS,46000,25-44
2470,shopping,LY,Locals,Female,False,NOTSELECTED,44,25,HS,36000,25-44
2471,shopping,MA,Locals,Female,False,NOTSELECTED,44,25,HS,120000,25-44
2472,shopping,OM,Locals,Female,False,NOTSELECTED,44,25,HS,4000,25-44
2473,shopping,QA,Locals,Female,False,NOTSELECTED,44,25,HS,5000,25-44
2474,shopping,SA,Locals,Female,False,NOTSELECTED,44,25,HS,110000,25-44
2475,shopping,SO,Locals,Female,False,NOTSELECTED,44,25,HS,3000,25-44
2476,shopping,TN,Locals,Female,False,NOTSELECTED,44,25,HS,120000,25-44
2477,shopping,AE,Locals,Female,False,NOTSELECTED,44,25,HS,16000,25-44
2478,shopping,YE,Locals,Female,False,NOTSELECTED,44,25,HS,8500,25-44
2479,shopping,PS,Locals,Female,False,NOTSELECTED,44,25,HS,22000,25-44
2480,shopping,DZ,Locals,Female,False,NOTSELECTED,44,25,GRAD,530000,25-44
2481,shopping,EG,Locals,Female,False,NOTSELECTED,44,25,GRAD,1900000,25-44
2482,shopping,IQ,Locals,Female,False,NOTSELECTED,44,25,GRAD,360000,25-44
2483,shopping,JO,Locals,Female,False,NOTSELECTED,44,25,GRAD,230000,25-44
2484,shopping,KW,Locals,Female,False,NOTSELECTED,44,25,GRAD,32000,25-44
2485,shopping,LB,Locals,Female,False,NOTSELECTED,44,25,GRAD,160000,25-44
2486,shopping,LY,Locals,Female,False,NOTSELECTED,44,25,GRAD,150000,25-44
2487,shopping,MA,Locals,Female,False,NOTSELECTED,44,25,GRAD,410000,25-44
2488,shopping,OM,Locals,Female,False,NOTSELECTED,44,25,GRAD,14000,25-44
2489,shopping,QA,Locals,Female,False,NOTSELECTED,44,25,GRAD,17000,25-44
2490,shopping,SA,Locals,Female,False,NOTSELECTED,44,25,GRAD,350000,25-44
2491,shopping,SO,Locals,Female,False,NOTSELECTED,44,25,GRAD,13000,25-44
2492,shopping,TN,Locals,Female,False,NOTSELECTED,44,25,GRAD,430000,25-44
2493,shopping,AE,Locals,Female,False,NOTSELECTED,44,25,GRAD,61000,25-44
2494,shopping,YE,Locals,Female,False,NOTSELECTED,44,25,GRAD,31000,25-44
2495,shopping,PS,Locals,Female,False,NOTSELECTED,44,25,GRAD,82000,25-44
2496,shopping,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,200000,45+
2497,shopping,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,820000,45+
2498,shopping,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,340000,45+
2499,shopping,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,120000,45+
2500,shopping,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,22000,45+
2501,shopping,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,98000,45+
2502,shopping,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,51000,45+
2503,shopping,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,230000,45+
2504,shopping,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,9200,45+
2505,shopping,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,7200,45+
2506,shopping,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,440000,45+
2507,shopping,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,5900,45+
2508,shopping,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,130000,45+
2509,shopping,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,29000,45+
2510,shopping,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,21000,45+
2511,shopping,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,19000,45+
2512,shopping,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,39000,45+
2513,shopping,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,130000,45+
2514,shopping,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,63000,45+
2515,shopping,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,27000,45+
2516,shopping,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,2700,45+
2517,shopping,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,15000,45+
2518,shopping,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,11000,45+
2519,shopping,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,39000,45+
2520,shopping,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1400,45+
2521,shopping,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
2522,shopping,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,44000,45+
2523,shopping,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,780,45+
2524,shopping,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,44000,45+
2525,shopping,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,3500,45+
2526,shopping,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,4900,45+
2527,shopping,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,5700,45+
2528,shopping,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,100000,45+
2529,shopping,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,490000,45+
2530,shopping,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,190000,45+
2531,shopping,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,71000,45+
2532,shopping,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,9300,45+
2533,shopping,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,47000,45+
2534,shopping,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,38000,45+
2535,shopping,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,120000,45+
2536,shopping,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,4300,45+
2537,shopping,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,4200,45+
2538,shopping,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,120000,45+
2539,shopping,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,2800,45+
2540,shopping,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,110000,45+
2541,shopping,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,12000,45+
2542,shopping,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,16000,45+
2543,shopping,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,17000,45+
2544,shopping,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,99000,45+
2545,shopping,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,480000,45+
2546,shopping,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,130000,45+
2547,shopping,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,92000,45+
